"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.829015630E-1,8.319371939E-2,-1.527979523E-1,9.851633072E0,9.853169165E0
2.878640630E-1,9.265560657E-2,-2.108238190E-1,9.827479362E0,9.830177128E0
2.928265630E-1,1.065707058E-1,-1.615607291E-1,9.831338882E0,9.833243789E0
2.977890630E-1,1.212615296E-1,-1.785308421E-1,9.858086586E0,9.860448710E0
3.027531250E-1,9.286629409E-2,-1.653722972E-1,9.860701561E0,9.862525408E0
3.077171880E-1,7.241023332E-2,-8.422800899E-2,9.901172638E0,9.901795656E0
3.126796880E-1,8.827900887E-2,-1.641656160E-1,9.869780540E0,9.871540480E0
3.176437500E-1,9.296206385E-2,-1.786361784E-1,9.828264236E0,9.830327092E0
3.226062500E-1,9.782707691E-2,-2.120209187E-1,9.815853119E0,9.818630019E0
3.275687500E-1,1.025484502E-1,-1.500206739E-1,9.872222900E0,9.873895249E0
3.325328130E-1,1.413823962E-1,-1.704958975E-1,9.839135170E0,9.841627849E0
3.374953130E-1,1.027687117E-1,-1.864700019E-1,9.875420570E0,9.877715521E0
3.424593750E-1,9.447519481E-2,-1.209742203E-1,9.902504921E0,9.903694464E0
3.474218750E-1,1.263947040E-1,-1.484117806E-1,9.832632065E0,9.834564301E0
3.523859380E-1,8.889192343E-2,-1.759833992E-1,9.852838516E0,9.854810945E0
3.573484380E-1,6.699934602E-2,-2.013332099E-1,9.856287003E0,9.858570761E0
3.623109380E-1,1.094724834E-1,-1.667992473E-1,9.838742256E0,9.840764980E0
3.672750000E-1,1.275056005E-1,-1.553453803E-1,9.831109047E0,9.833163019E0
3.722375000E-1,1.156399399E-1,-1.451173574E-1,9.828533173E0,9.830284633E0
3.772000000E-1,8.448658884E-2,-1.381837428E-1,9.894258499E0,9.895584065E0
3.821640630E-1,1.022802964E-1,-2.009214014E-1,9.866640091E0,9.869215640E0
3.871281250E-1,1.054789498E-1,-1.607562751E-1,9.845580101E0,9.847457332E0
3.920906250E-1,7.749552280E-2,-2.004042715E-1,9.849170685E0,9.851514128E0
3.970531250E-1,9.069235623E-2,-1.781477630E-1,9.874004364E0,9.876027739E0
4.020171880E-1,1.080742627E-1,-1.699212790E-1,9.856870651E0,9.858927544E0
4.069796880E-1,6.698018312E-2,-2.018024772E-1,9.870154381E0,9.872444382E0
4.119437500E-1,7.974606752E-2,-1.452035457E-1,9.872595787E0,9.873985572E0
4.169062500E-1,1.378294080E-1,-1.657266319E-1,9.843090057E0,9.845449921E0
4.218687500E-1,9.277053177E-2,-1.689253002E-1,9.825612068E0,9.827501953E0
4.268328130E-1,9.160215408E-2,-2.025686204E-1,9.796680450E0,9.799202664E0
4.317953130E-1,1.243835688E-1,-1.913446039E-1,9.810615540E0,9.813269654E0
4.367578130E-1,9.258856624E-2,-1.894196570E-1,9.821053505E0,9.823316364E0
4.417218750E-1,9.387185425E-2,-2.079124749E-1,9.857570648E0,9.860209866E0
4.466859380E-1,9.074982256E-2,-1.956924796E-1,9.820747375E0,9.823116109E0
4.516484380E-1,1.271704137E-1,-1.754279435E-1,9.806821823E0,9.809215134E0
4.566109380E-1,7.766789943E-2,-1.529128700E-1,9.802751541E0,9.804251752E0
4.615750000E-1,9.057743847E-2,-1.725070179E-1,9.837774277E0,9.839703535E0
4.665375000E-1,8.906430006E-2,-1.530565321E-1,9.887085915E0,9.888671631E0
4.715000000E-1,8.810661733E-2,-1.893813461E-1,9.831846237E0,9.834064699E0
4.764640630E-1,9.947428852E-2,-1.527117640E-1,9.851325989E0,9.853011710E0
4.814265630E-1,1.055268347E-1,-1.259254366E-1,9.859590530E0,9.860959312E0
4.863890630E-1,1.008341983E-1,-1.785691381E-1,9.819186211E0,9.821327421E0
4.913531250E-1,1.023473367E-1,-1.674696207E-1,9.859016418E0,9.860969820E0
4.963156250E-1,7.992803305E-2,-1.803217083E-1,9.840867996E0,9.842844473E0
5.012796880E-1,8.244673163E-2,-1.703522354E-1,9.869818687E0,9.871633009E0
5.062421880E-1,1.144811511E-1,-1.249773279E-1,9.815499306E0,9.816962457E0
5.112062500E-1,1.151227951E-1,-1.389307380E-1,9.802398682E0,9.804059104E0
5.161687500E-1,1.082466543E-1,-1.684751958E-1,9.861419678E0,9.863452706E0
5.211328130E-1,1.008341983E-1,-1.540620923E-1,9.855998993E0,9.857718743E0
5.260953130E-1,1.193461716E-1,-1.737424284E-1,9.802848816E0,9.805114729E0
5.310578130E-1,1.262414753E-1,-1.839608699E-1,9.820709229E0,9.823243266E0
5.360218750E-1,1.145098805E-1,-1.802738011E-1,9.838722229E0,9.841039897E0
5.409843750E-1,1.066090167E-1,-1.512656659E-1,9.822624207E0,9.824367312E0
5.459484380E-1,9.361328930E-2,-1.631504893E-1,9.869100571E0,9.870892949E0
5.509109380E-1,5.695326999E-2,-1.560636461E-1,9.818181038E0,9.819586469E0
5.558750000E-1,1.066377386E-1,-1.233205423E-1,9.849180222E0,9.850529458E0
5.608375000E-1,8.934203535E-2,-1.550963968E-1,9.791145325E0,9.792781202E0
5.658000000E-1,6.877104938E-2,-1.283196360E-1,9.844659805E0,9.845736238E0
5.707640630E-1,9.959879518E-2,-1.724495590E-1,9.883877754E0,9.885883786E0
5.757281250E-1,6.293877214E-2,-1.998296529E-1,9.830093384E0,9.832325722E0
5.806906250E-1,1.083711460E-1,-1.913446039E-1,9.831444740E0,9.833903739E0
5.856531250E-1,1.496088654E-1,-1.724304110E-1,9.849515915E0,9.852161124E0
5.906171880E-1,9.638097882E-2,-1.191163287E-1,9.922606468E0,9.923789453E0
5.955796880E-1,9.730993956E-2,-1.498482972E-1,9.817041397E0,9.818667197E0
6.005421880E-1,9.021351486E-2,-1.621257663E-1,9.826684952E0,9.828436314E0
6.055062500E-1,1.148259118E-1,-2.205825895E-1,9.870192528E0,9.873324780E0
6.104687500E-1,1.212232187E-1,-1.646157354E-1,9.861946106E0,9.864064801E0
6.154328130E-1,7.590577006E-2,-1.357991248E-1,9.825851440E0,9.827082966E0
6.203953130E-1,7.920019329E-2,-1.241632998E-1,9.879338264E0,9.880435908E0
6.253578130E-1,7.664319128E-2,-1.523095369E-1,9.831482887E0,9.832961311E0
6.303218750E-1,7.224743068E-2,-2.005862147E-1,9.826120377E0,9.828433048E0
6.352843750E-1,1.011502296E-1,-2.141278237E-1,9.843022346E0,9.845870759E0
6.402484380E-1,5.747999623E-2,-1.483830363E-1,9.853279114E0,9.854563956E0
6.452109380E-1,1.317194104E-1,-1.377719492E-1,9.875066757E0,9.876906123E0
6.501750000E-1,9.751104563E-2,-1.991209686E-1,9.849668503E0,9.852163579E0
6.551375000E-1,1.219223216E-1,-1.579023898E-1,9.835380554E0,9.837403563E0
6.601000000E-1,1.136096567E-1,-1.367568076E-1,9.831587791E0,9.833195212E0
6.650640630E-1,8.181466162E-2,-1.425411999E-1,9.847275734E0,9.848647167E0
6.700265630E-1,1.383465528E-1,-1.486799270E-1,9.869100571E0,9.871189977E0
6.749906250E-1,6.262274086E-2,-1.290474683E-1,9.884039879E0,9.885080636E0
6.799531250E-1,8.523358405E-2,-1.124125570E-1,9.868200302E0,9.869208608E0
6.849171880E-1,8.257123083E-2,-1.550580710E-1,9.846488953E0,9.848055935E0
6.898796880E-1,1.037647054E-1,-2.069547921E-1,9.786854744E0,9.789592595E0
6.948421880E-1,7.244853675E-2,-1.199590862E-1,9.843741417E0,9.844738902E0
6.998062500E-1,9.248322248E-2,-1.407024413E-1,9.839977264E0,9.841417728E0
7.047687500E-1,1.258105040E-1,-1.543494016E-1,9.870517731E0,9.872526135E0
7.097328130E-1,6.384856999E-2,-1.373888701E-1,9.870202065E0,9.871364705E0
7.146953130E-1,1.161666662E-1,-1.165593192E-1,9.864063263E0,9.865435866E0
7.196578130E-1,9.894756973E-2,-1.199686602E-1,9.817835808E0,9.819067321E0
7.246218750E-1,1.165497378E-1,-1.555656493E-1,9.864321709E0,9.866236734E0
7.295843750E-1,1.241441518E-1,-2.065525651E-1,9.845253944E0,9.848202931E0
7.345484380E-1,8.851842582E-2,-1.754949838E-1,9.847293854E0,9.849255314E0
7.395109380E-1,1.161570922E-1,-1.103631184E-1,9.854208946E0,9.855511476E0
7.444734380E-1,5.647442862E-2,-1.502696723E-1,9.816983223E0,9.818295674E0
7.494375000E-1,8.789593726E-2,-1.766729206E-1,9.884107590E0,9.886077173E0
7.544000000E-1,1.272566020E-1,-1.753130257E-1,9.798049927E0,9.800444442E0
7.593640630E-1,1.030943245E-1,-1.062642485E-1,9.881799698E0,9.882908772E0
7.643265630E-1,1.452035457E-1,-1.831851602E-1,9.850828171E0,9.853601196E0
7.692906250E-1,1.252933592E-1,-1.978759766E-1,9.806860924E0,9.809657206E0
7.742531250E-1,1.131212413E-1,-1.631217450E-1,9.826090813E0,9.828095735E0
7.792171880E-1,9.706093371E-2,-1.433360726E-1,9.840915680E0,9.842438086E0
7.841796880E-1,5.640739202E-2,-1.225639731E-1,9.833665848E0,9.834591386E0
7.891437500E-1,7.732313871E-2,-1.620491445E-1,9.811677933E0,9.813320674E0
7.941062500E-1,9.297163785E-2,-1.101811603E-1,9.852101326E0,9.853156050E0
7.990687500E-1,5.321831629E-2,-7.394252717E-2,9.888733864E0,9.889153509E0
8.040328130E-1,6.705679744E-2,-1.147971824E-1,9.830573082E0,9.831472022E0
8.089953130E-1,8.606676757E-2,-1.425794959E-1,9.824692726E0,9.826104191E0
8.139578130E-1,6.068822369E-2,-1.316523552E-1,9.822882652E0,9.823952311E0
8.189218750E-1,7.399041206E-2,-2.059875280E-1,9.832785606E0,9.835221310E0
8.238843750E-1,1.337879896E-1,-1.759451032E-1,9.899458885E0,9.901926183E0
8.288484380E-1,1.107845008E-1,-1.036497802E-1,9.834997177E0,9.836167239E0
8.338109380E-1,7.976522297E-2,-1.384806186E-1,9.806391716E0,9.807693809E0
8.387750000E-1,9.957005829E-2,-1.135905087E-1,9.815834045E0,9.816996231E0
8.437375000E-1,1.096927449E-1,-1.392659247E-1,9.865873337E0,9.867465946E0
8.487000000E-1,9.971371293E-2,-1.448396295E-1,9.801564217E0,9.803141457E0
8.536640630E-1,1.053352952E-1,-1.745085716E-1,9.813200951E0,9.815317706E0
8.586265630E-1,9.885179996E-2,-2.024824172E-1,9.838167191E0,9.840747150E0
8.635906250E-1,8.900684118E-2,-1.446672380E-1,9.795435905E0,9.796908462E0
8.685531250E-1,8.814492822E-2,-1.534012854E-1,9.786098480E0,9.787697633E0
8.735171880E-1,6.119579822E-2,-1.657457948E-1,9.799716949E0,9.801309549E0
8.784796880E-1,1.054693758E-1,-1.540429443E-1,9.859255791E0,9.861023160E0
8.834671880E-1,9.237787873E-2,-1.737424284E-1,9.883178711E0,9.885137406E0
8.884062500E-1,8.553046733E-2,-1.520892680E-1,9.870997429E0,9.872539534E0
8.933687500E-1,7.172070444E-2,-1.093958691E-1,9.840073586E0,9.840943018E0
8.983328130E-1,1.121731400E-1,-1.467645615E-1,9.819444656E0,9.821182007E0
9.032953130E-1,1.084094569E-1,-1.708981097E-1,9.884308815E0,9.886380507E0
9.082578130E-1,9.221507609E-2,-1.967938095E-1,9.850991249E0,9.853388250E0
9.132218750E-1,1.005373150E-1,-1.894484013E-1,9.855587959E0,9.857921306E0
9.181843750E-1,1.025771797E-1,-1.441596746E-1,9.860528946E0,9.862116162E0
9.231484380E-1,7.549396157E-2,-1.283004731E-1,9.801460266E0,9.802590663E0
9.281109380E-1,5.613924190E-2,-1.406066716E-1,9.828160286E0,9.829326348E0
9.330750000E-1,7.965987921E-2,-1.693083644E-1,9.854189873E0,9.855966166E0
9.380375000E-1,9.116162360E-2,-1.406641454E-1,9.814876556E0,9.816307792E0
9.430000000E-1,7.798393816E-2,-1.501356065E-1,9.768888474E0,9.770353331E0
9.479640630E-1,1.264425814E-1,-1.873989552E-1,9.853423119E0,9.856016094E0
9.529265630E-1,1.334719509E-1,-1.754854172E-1,9.830343246E0,9.832815377E0
9.578906250E-1,7.065768540E-2,-1.847270131E-1,9.831243515E0,9.833232715E0
9.628531250E-1,9.176496416E-2,-1.563222259E-1,9.890025139E0,9.891686140E0
9.678171880E-1,1.008820832E-1,-1.656117290E-1,9.801948547E0,9.803866572E0
9.727796880E-1,8.955271542E-2,-1.562743336E-1,9.827786446E0,9.829436799E0
9.777421880E-1,9.197565168E-2,-1.443895102E-1,9.879969597E0,9.881452681E0
9.827062500E-1,1.049713790E-1,-1.876096427E-1,9.877729416E0,9.880068562E0
9.876687500E-1,8.638279885E-2,-1.710800827E-1,9.862473488E0,9.864335440E0
9.926328130E-1,1.008054689E-1,-1.435275972E-1,9.823323250E0,9.824888884E0
9.975953130E-1,1.108706892E-1,-1.224107444E-1,9.836692810E0,9.838079190E0
1.002559375E0,6.695145369E-2,-1.472912878E-1,9.832698822E0,9.834029863E0
1.007521875E0,9.463800490E-2,-1.492353827E-1,9.874041557E0,9.875622726E0
1.012484375E0,1.092713624E-1,-1.477318257E-1,9.850463867E0,9.852177593E0
1.017448438E0,1.276588291E-1,-1.446576715E-1,9.847504616E0,9.849394386E0
1.022410938E0,1.091468632E-1,-1.087925285E-1,9.851929665E0,9.853134880E0
1.027375000E0,8.952398598E-2,-1.727177054E-1,9.827260017E0,9.829185388E0
1.032337500E0,1.259924769E-1,-1.592527181E-1,9.803901672E0,9.806004463E0
1.037301563E0,5.946239457E-2,-1.442075521E-1,9.815642357E0,9.816881708E0
1.042264063E0,7.494808733E-2,-1.431349516E-1,9.819282532E0,9.820611705E0
1.047226563E0,9.692686796E-2,-1.588409096E-1,9.801584244E0,9.803350394E0
1.052190625E0,9.687897563E-2,-1.551538557E-1,9.851422310E0,9.853120307E0
1.057153125E0,1.224107444E-1,-1.155250147E-1,9.831884384E0,9.833325021E0
1.062117188E0,8.985918015E-2,-1.271512657E-1,9.834299088E0,9.835531539E0
1.067079688E0,1.087350622E-1,-1.627482623E-1,9.813305855E0,9.815257618E0
1.072043750E0,1.132170111E-1,-1.818635613E-1,9.846585274E0,9.848915372E0
1.077006250E0,7.150044292E-2,-1.989006996E-1,9.805903435E0,9.808181074E0
1.081968750E0,6.986280531E-2,-1.453280449E-1,9.862952232E0,9.864270261E0
1.086932813E0,8.175720274E-2,-1.996285468E-1,9.835696220E0,9.838061594E0
1.091895313E0,1.065228209E-1,-1.808771491E-1,9.835600853E0,9.837840606E0
1.096859375E0,1.064270586E-1,-1.762994379E-1,9.856908798E0,9.859059756E0
1.101821875E0,1.086297259E-1,-2.138405144E-1,9.770277023E0,9.773220620E0
1.106785938E0,7.081091404E-2,-1.231098473E-1,9.867223740E0,9.868245769E0
1.111748438E0,7.252515107E-2,-1.276300997E-1,9.851508141E0,9.852601788E0
1.116710938E0,1.009395421E-1,-1.177564189E-1,9.859457016E0,9.860676854E0
1.121675000E0,1.065228209E-1,-1.721526831E-1,9.853288651E0,9.855368125E0
1.126637500E0,7.244853675E-2,-1.087159142E-1,9.826206207E0,9.827074660E0
1.131601563E0,9.250237793E-2,-1.366801858E-1,9.870574951E0,9.871954621E0
1.136564063E0,1.215584129E-1,-1.128626689E-1,9.855280876E0,9.856676700E0
1.141528125E0,1.032667086E-1,-1.801971942E-1,9.807655334E0,9.809854138E0
1.146490625E0,1.174595356E-1,-1.555848122E-1,9.814857483E0,9.816793305E0
1.151453125E0,1.128243655E-1,-1.576821357E-1,9.845396996E0,9.847305976E0
1.156417188E0,9.729077667E-2,-2.367865443E-1,9.791958809E0,9.795304522E0
1.161379688E0,9.659167379E-2,-1.414302886E-1,9.827029228E0,9.828521554E0
1.166343750E0,8.226477355E-2,-1.219127476E-1,9.876302719E0,9.877397715E0
1.171306250E0,1.018780693E-1,-1.710513532E-1,9.774347305E0,9.776374735E0
1.176270313E0,9.303867817E-2,-2.200367153E-1,9.825813293E0,9.828717069E0
1.181232813E0,6.803363562E-2,-1.905305833E-1,9.853882790E0,9.855959441E0
1.186195313E0,9.592129290E-2,-1.900517344E-1,9.819368362E0,9.821675804E0
1.191159375E0,7.853939384E-2,-1.500589848E-1,9.841882706E0,9.843339948E0
1.196121875E0,1.090223715E-1,-1.449641287E-1,9.877537727E0,9.879203006E0
1.201085938E0,1.044925377E-1,-1.297944635E-1,9.845627785E0,9.847037715E0
1.206048438E0,1.186279058E-1,-1.415643543E-1,9.821514130E0,9.823250625E0
1.211012500E0,1.034199372E-1,-1.812985241E-1,9.812607765E0,9.814827354E0
1.215975000E0,1.322078258E-1,-1.568489373E-1,9.859877586E0,9.862011281E0
1.220937500E0,1.098747030E-1,-1.354543567E-1,9.880563736E0,9.882103019E0
1.225901563E0,1.102003157E-1,-1.584291011E-1,9.817778587E0,9.819675162E0
1.230864063E0,1.014471129E-1,-1.554794610E-1,9.843117714E0,9.844868293E0
1.235828125E0,9.761639684E-2,-1.832617819E-1,9.846834183E0,9.849023163E0
1.240790625E0,1.197100803E-1,-1.638400108E-1,9.814206123E0,9.816303575E0
1.245753125E0,8.983044326E-2,-1.449066550E-1,9.848012924E0,9.849488616E0
1.250717188E0,8.539638668E-2,-1.574618518E-1,9.921638489E0,9.923255367E0
1.255679688E0,6.970957667E-2,-1.795938611E-1,9.875144005E0,9.877022957E0
1.260643750E0,9.249279648E-2,-1.475594342E-1,9.881464005E0,9.882998511E0
1.265606250E0,8.757031709E-2,-1.320450157E-1,9.876560211E0,9.877831040E0
1.270568750E0,5.951985717E-2,-1.292102784E-1,9.852752686E0,9.853779650E0
1.275532813E0,8.978256583E-2,-1.696435511E-1,9.911592484E0,9.913450731E0
1.280495313E0,1.364120394E-1,-1.913828999E-1,9.893568993E0,9.896360092E0
1.285459375E0,9.173622727E-2,-9.379523993E-2,9.843817711E0,9.844691981E0
1.290421875E0,1.157740206E-1,-1.440064460E-1,9.895149231E0,9.896874243E0
1.295385938E0,1.353777498E-1,-1.857804656E-1,9.880822182E0,9.883495763E0
1.300348438E0,1.222958192E-1,-1.597411335E-1,9.928055763E0,9.930093894E0
1.305310938E0,8.145074546E-2,-1.756865233E-1,9.906287193E0,9.908179749E0
1.310275000E0,7.914273441E-2,-1.739531308E-1,9.855185509E0,9.857038332E0
1.315237500E0,9.155427665E-2,-1.455578953E-1,9.858710289E0,9.860209828E0
1.320201563E0,6.068822369E-2,-1.420815140E-1,9.841107368E0,9.842320075E0
1.325164063E0,1.377432048E-1,-1.277929097E-1,9.871762276E0,9.873550255E0
1.330128125E0,1.289516985E-1,-1.643763185E-1,9.796997070E0,9.799224444E0
1.335090625E0,9.116162360E-2,-1.487373859E-1,9.895350456E0,9.896888092E0
1.340053125E0,9.923487157E-2,-1.502409577E-1,9.838186264E0,9.839833783E0
1.345017188E0,8.446744084E-2,-1.745660454E-1,9.803920746E0,9.805838569E0
1.349979688E0,1.001638249E-1,-1.811931878E-1,9.870862007E0,9.873032995E0
1.354943750E0,7.099286467E-2,-1.463144571E-1,9.838062286E0,9.839406357E0
1.359906250E0,8.300217986E-2,-1.648647338E-1,9.816763878E0,9.818499008E0
1.364870313E0,1.055555642E-1,-2.396978885E-1,9.824779510E0,9.828269913E0
1.369832813E0,7.956410944E-2,-1.667800844E-1,9.831310272E0,9.833046716E0
1.374795313E0,8.060798794E-2,-1.489863843E-1,9.855990410E0,9.857445995E0
1.379759375E0,1.052874178E-1,-1.585536152E-1,9.819847107E0,9.821691397E0
1.384721875E0,1.180054173E-1,-1.617522687E-1,9.811773300E0,9.813815994E0
1.389685938E0,1.038891971E-1,-1.592718810E-1,9.843540192E0,9.845376783E0
1.394648438E0,7.873092592E-2,-1.357033551E-1,9.842256546E0,9.843506889E0
1.399612500E0,8.124962449E-2,-1.561019421E-1,9.851747513E0,9.853319155E0
1.404575000E0,9.629479051E-2,-1.806377321E-1,9.825277328E0,9.827409489E0
1.409537500E0,1.016194969E-1,-1.318630576E-1,9.867051125E0,9.868455415E0
1.414501563E0,7.624095678E-2,-1.505857110E-1,9.866504669E0,9.867948273E0
1.419464063E0,1.086680293E-1,-1.743074656E-1,9.849937439E0,9.852078937E0
1.424428125E0,7.289864868E-2,-1.622789949E-1,9.909523964E0,9.911120717E0
1.429390625E0,8.365340531E-2,-1.609861255E-1,9.856928825E0,9.858598293E0
1.434354688E0,1.411621273E-1,-1.747288406E-1,9.831874847E0,9.834440499E0
1.439317188E0,9.018479288E-2,-1.576917022E-1,9.904419899E0,9.906085680E0
1.444279688E0,1.063600183E-1,-1.581609696E-1,9.824769974E0,9.826618563E0
1.449243750E0,1.214243323E-1,-1.280610710E-1,9.848309517E0,9.849890550E0
1.454206250E0,7.786902040E-2,-1.981537193E-1,9.885294914E0,9.887587371E0
1.459170313E0,6.492117047E-2,-1.820167899E-1,9.867223740E0,9.869115928E0
1.464132813E0,1.301966906E-1,-1.562934816E-1,9.832372665E0,9.834476654E0
1.469096875E0,1.029315218E-1,-1.741350740E-1,9.876407623E0,9.878478904E0
1.474059375E0,1.092139035E-1,-1.262989342E-1,9.867740631E0,9.869153168E0
1.479021875E0,1.000872105E-1,-1.718941033E-1,9.851096153E0,9.853104102E0
1.483985938E0,7.954496145E-2,-1.301487982E-1,9.827901840E0,9.829085445E0
1.488948438E0,9.335471690E-2,-1.455387324E-1,9.811898232E0,9.813421602E0
1.493912500E0,7.627926767E-2,-1.909615397E-1,9.854055405E0,9.856200726E0
1.498875000E0,1.320162863E-1,-1.451077759E-1,9.802235603E0,9.804198457E0
1.503839063E0,1.057758331E-1,-1.339412183E-1,9.825430870E0,9.826913074E0
1.508801563E0,5.815037340E-2,-1.298614889E-1,9.879673004E0,9.880697553E0
1.513764063E0,7.172070444E-2,-1.457781494E-1,9.894957542E0,9.896291219E0
1.518728125E0,1.015524566E-1,-1.546654403E-1,9.834240913E0,9.835981326E0
1.523690625E0,1.145290285E-1,-1.435180157E-1,9.830352783E0,9.832067441E0
1.528654688E0,1.065898612E-1,-1.712907702E-1,9.852484703E0,9.854550053E0
1.533617188E0,8.938033879E-2,-1.454908401E-1,9.869311333E0,9.870788348E0
1.538581250E0,1.069825068E-1,-1.697584838E-1,9.839268684E0,9.841314518E0
1.543543750E0,1.294496953E-1,-1.509400457E-1,9.798835754E0,9.800853140E0
1.548506250E0,1.120199114E-1,-2.016396672E-1,9.838694572E0,9.841398168E0
1.553470313E0,7.879796624E-2,-1.920532882E-1,9.877882957E0,9.880064034E0
1.558432813E0,1.109377295E-1,-1.697489023E-1,9.843233109E0,9.845321727E0
1.563396875E0,1.115027592E-1,-1.721814126E-1,9.840370178E0,9.842508042E0
1.568359375E0,8.344271779E-2,-1.787989736E-1,9.829844475E0,9.831824559E0
