"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.240781250E-1,1.266724169E-1,-1.542631984E-1,9.841652870E0,9.843676867E0
1.290421870E-1,1.311639398E-1,-1.969374567E-1,9.807607651E0,9.810461568E0
1.340046870E-1,1.425507665E-1,-1.574714333E-1,9.825516701E0,9.827812392E0
1.389671870E-1,1.082179174E-1,-1.647210717E-1,9.828619003E0,9.830594878E0
1.439312500E-1,9.873687476E-2,-1.952040493E-1,9.841088295E0,9.843519311E0
1.488937500E-1,1.209646463E-1,-2.246623039E-1,9.852657318E0,9.855960726E0
1.538562500E-1,1.249677539E-1,-1.487086415E-1,9.775698662E0,9.777628318E0
1.588203120E-1,8.787677437E-2,-1.948784441E-1,9.784413338E0,9.786748403E0
1.637828120E-1,9.540415555E-2,-1.994274259E-1,9.803145409E0,9.805637825E0
1.687468750E-1,1.384231746E-1,-1.427901983E-1,9.811974525E0,9.813989714E0
1.737109370E-1,1.645391285E-1,-1.824764758E-1,9.879481316E0,9.882536206E0
1.786734370E-1,9.966582805E-2,-1.814326048E-1,9.844114304E0,9.846290545E0
1.836359370E-1,1.244889125E-1,-2.204772532E-1,9.765326500E0,9.768608363E0
1.886000000E-1,1.286069304E-1,-1.901953816E-1,9.783952713E0,9.786646245E0
1.935625000E-1,1.615319997E-1,-2.073091418E-1,9.811994553E0,9.815513576E0
1.985265620E-1,1.317481399E-1,-1.897835881E-1,9.777498245E0,9.780227365E0
2.034890620E-1,8.473558724E-2,-1.587643027E-1,9.814876556E0,9.816526272E0
2.084515620E-1,1.466879398E-1,-2.019461244E-1,9.766762733E0,9.769951580E0
2.134156250E-1,1.432498842E-1,-2.258211076E-1,9.859322548E0,9.862948687E0
2.183796870E-1,9.493488073E-2,-1.818061024E-1,9.872500420E0,9.874630658E0
2.233421870E-1,1.217882559E-1,-1.798236966E-1,9.813410759E0,9.815813755E0
2.283046870E-1,1.477030963E-1,-1.601242125E-1,9.878371239E0,9.880772961E0
2.332671870E-1,1.148546413E-1,-1.839034259E-1,9.855606079E0,9.857990832E0
2.382312500E-1,1.530756801E-1,-1.994465739E-1,9.835026741E0,9.838239786E0
2.431937500E-1,9.156385064E-2,-2.022621632E-1,9.806371689E0,9.808884729E0
2.481578120E-1,8.616252989E-2,-1.660809815E-1,9.811601639E0,9.813385430E0
2.531203120E-1,6.486371905E-2,-1.665311009E-1,9.828791618E0,9.830416298E0
2.580843750E-1,1.387487799E-1,-2.192897201E-1,9.830333710E0,9.833758185E0
2.630468750E-1,1.324184984E-1,-2.102300525E-1,9.807886124E0,9.811032644E0
2.680093750E-1,1.182161048E-1,-2.087648213E-1,9.812549591E0,9.815482020E0
2.729734370E-1,9.311529249E-2,-1.716642678E-1,9.830181122E0,9.832120827E0
2.779359370E-1,1.253316700E-1,-2.004425675E-1,9.786758423E0,9.789613153E0
2.829000000E-1,1.194610894E-1,-1.781190336E-1,9.826809883E0,9.829150005E0
2.878625000E-1,1.006330848E-1,-2.315480411E-1,9.842486382E0,9.845723929E0
2.928250000E-1,1.301105022E-1,-1.667322069E-1,9.802713394E0,9.804994557E0
2.977890620E-1,1.030081362E-1,-1.532768011E-1,9.844182014E0,9.845914076E0
3.027515620E-1,1.197866946E-1,-1.594729871E-1,9.833263397E0,9.835285940E0
3.077156250E-1,1.280131787E-1,-1.716642678E-1,9.807742119E0,9.810079585E0
3.126781250E-1,1.641177386E-1,-2.110632509E-1,9.806285858E0,9.809929901E0
3.176406250E-1,9.787496179E-2,-1.698734015E-1,9.809541702E0,9.811500644E0
3.226046870E-1,1.407599002E-1,-2.230725586E-1,9.864378929E0,9.867904862E0
3.275671870E-1,1.138586551E-1,-1.881842464E-1,9.849457741E0,9.851913260E0
3.325312500E-1,1.134851575E-1,-1.791245937E-1,9.778179169E0,9.780478125E0
3.374937500E-1,1.265287697E-1,-1.649030298E-1,9.833474159E0,9.835670622E0
3.424578120E-1,1.206581891E-1,-2.205538601E-1,9.833072662E0,9.836285904E0
3.474203120E-1,1.422060132E-1,-1.773911864E-1,9.822758675E0,9.825389466E0
3.523828120E-1,9.362286329E-2,-1.641273201E-1,9.818007469E0,9.819825542E0
3.573468750E-1,1.143183410E-1,-2.211571932E-1,9.823821068E0,9.826975097E0
3.623093750E-1,1.322557032E-1,-1.705533415E-1,9.785322189E0,9.787701996E0
3.672734370E-1,1.204570755E-1,-1.545696557E-1,9.825803757E0,9.827757687E0
3.722359370E-1,1.104876176E-1,-1.839608699E-1,9.887881279E0,9.890209568E0
3.772000000E-1,1.394670457E-1,-1.993986964E-1,9.778120995E0,9.781148250E0
3.821625000E-1,1.531044096E-1,-1.874276847E-1,9.805903435E0,9.808889451E0
3.871250000E-1,1.552783549E-1,-2.094543427E-1,9.763113976E0,9.766594954E0
3.920890620E-1,1.026059091E-1,-1.966118515E-1,9.806918144E0,9.809425451E0
3.970515620E-1,8.822154254E-2,-1.768357456E-1,9.826043129E0,9.828030194E0
4.020156250E-1,1.376187205E-1,-2.197972834E-1,9.794219971E0,9.797652504E0
4.069781250E-1,1.163007468E-1,-2.650764585E-1,9.806161880E0,9.810433335E0
4.119421870E-1,1.243452579E-1,-2.257061750E-1,9.786270142E0,9.789662318E0
4.169046870E-1,1.117326021E-1,-1.500206739E-1,9.795320511E0,9.797106424E0
4.218671870E-1,8.752243966E-2,-1.641177386E-1,9.822289467E0,9.824050345E0
4.268312500E-1,1.169136614E-1,-1.914307922E-1,9.807751656E0,9.810316360E0
4.317937500E-1,7.712202519E-2,-1.851100922E-1,9.799918175E0,9.801969689E0
4.367578120E-1,1.143662259E-1,-2.388647199E-1,9.842103958E0,9.845666372E0
4.417203120E-1,1.173446104E-1,-1.801780462E-1,9.786003113E0,9.788365073E0
4.466843750E-1,1.107845008E-1,-1.577204317E-1,9.782785416E0,9.784683921E0
4.516468750E-1,1.604881287E-1,-2.048861980E-1,9.904247284E0,9.907666176E0
4.566093750E-1,1.283100545E-1,-1.767974198E-1,9.799409866E0,9.801844445E0
4.615734370E-1,1.298998147E-1,-1.985846758E-1,9.753268242E0,9.756154531E0
4.665359370E-1,1.159176677E-1,-2.156792581E-1,9.829423904E0,9.832473175E0
4.715000000E-1,1.076433137E-1,-2.024153918E-1,9.842581749E0,9.845251371E0
4.764625000E-1,1.119337156E-1,-1.957020462E-1,9.823879242E0,9.826465886E0
4.814546870E-1,1.022324115E-1,-2.051639259E-1,9.800147057E0,9.802827451E0
4.863890620E-1,8.426631987E-2,-1.680825353E-1,9.897160530E0,9.898946364E0
4.913515620E-1,1.024526805E-1,-1.756003201E-1,9.811285019E0,9.813391144E0
4.963156250E-1,1.095874012E-1,-1.761462092E-1,9.786548615E0,9.788747145E0
5.012781250E-1,1.104301587E-1,-1.651041508E-1,9.882220268E0,9.884216288E0
5.062421870E-1,1.012843102E-1,-1.757918745E-1,9.769769669E0,9.771876006E0
5.112046870E-1,1.083807200E-1,-1.823711246E-1,9.795377731E0,9.797674750E0
5.161687500E-1,1.283675283E-1,-2.112547755E-1,9.847743988E0,9.850846078E0
5.211312500E-1,9.161173552E-2,-1.867285818E-1,9.760394096E0,9.762609958E0
5.260937500E-1,1.158697903E-1,-1.547707617E-1,9.879137039E0,9.881028713E0
5.310578120E-1,1.161762476E-1,-1.838076413E-1,9.865633965E0,9.868029980E0
5.360203120E-1,9.256941080E-2,-1.995231956E-1,9.890974045E0,9.893419336E0
5.409843750E-1,9.388143569E-2,-1.745851934E-1,9.824578285E0,9.826577848E0
5.459468750E-1,1.098651290E-1,-2.151716948E-1,9.765613556E0,9.768601606E0
5.509109370E-1,1.080934256E-1,-2.219329178E-1,9.807109833E0,9.810216189E0
5.558734370E-1,8.822154254E-2,-1.550772339E-1,9.766417503E0,9.768047033E0
5.608359370E-1,1.185034066E-1,-1.878107637E-1,9.865959167E0,9.868458149E0
5.658000000E-1,1.035156995E-1,-1.815475374E-1,9.848232269E0,9.850449423E0
5.707625000E-1,9.601707011E-2,-1.949071586E-1,9.815239906E0,9.817644447E0
5.757265620E-1,1.103248149E-1,-1.951657385E-1,9.847208023E0,9.849759747E0
5.806890620E-1,7.161536068E-2,-1.503558606E-1,9.860663414E0,9.862069692E0
5.856531250E-1,1.101332754E-1,-1.957307756E-1,9.869349480E0,9.871904529E0
5.906156250E-1,1.333666146E-1,-1.796417385E-1,9.773380280E0,9.775940870E0
5.955781250E-1,1.557188779E-1,-2.324961424E-1,9.835064888E0,9.839044881E0
6.005421870E-1,1.086392999E-1,-1.766250432E-1,9.857321739E0,9.859502562E0
6.055046870E-1,1.154196784E-1,-1.795938611E-1,9.808200836E0,9.810523905E0
6.104687500E-1,1.271608472E-1,-1.688008010E-1,9.797437668E0,9.799716753E0
6.154312500E-1,1.053065658E-1,-1.708023548E-1,9.848270416E0,9.850314366E0
6.203953120E-1,1.371302903E-1,-2.053650469E-1,9.791844368E0,9.794957664E0
6.253578120E-1,1.400608122E-1,-2.125380635E-1,9.748518944E0,9.751841419E0
6.303203120E-1,1.441501081E-1,-2.005957961E-1,9.841605186E0,9.844704697E0
6.352843750E-1,1.048564613E-1,-2.056140453E-1,9.896862984E0,9.899553976E0
6.402468750E-1,9.922529757E-2,-2.250932604E-1,9.883743286E0,9.886804033E0
6.452109370E-1,1.248432547E-1,-1.972439140E-1,9.785571098E0,9.788354955E0
6.501734370E-1,1.325908899E-1,-2.252177596E-1,9.851105690E0,9.854571868E0
6.551359370E-1,1.117134467E-1,-1.971385628E-1,9.798154831E0,9.800774541E0
6.601000000E-1,1.364024729E-1,-1.891802400E-1,9.800990105E0,9.803764676E0
6.650625000E-1,1.278695166E-1,-2.484606802E-1,9.805156708E0,9.809137647E0
6.700265620E-1,1.323610544E-1,-1.748629212E-1,9.827413559E0,9.829860312E0
6.749890620E-1,1.097502038E-1,-1.321024746E-1,9.854763985E0,9.856260415E0
6.799531250E-1,1.209167615E-1,-2.226320356E-1,9.786807060E0,9.790085716E0
6.849156250E-1,1.292581707E-1,-1.672780961E-1,9.805529594E0,9.807808127E0
6.898781250E-1,1.291624010E-1,-1.889695525E-1,9.799506187E0,9.802179040E0
6.948421870E-1,1.164922789E-1,-1.933940500E-1,9.785064697E0,9.787668918E0
6.998046870E-1,1.156974062E-1,-2.133329511E-1,9.819636345E0,9.822634819E0
7.047687500E-1,1.354351938E-1,-1.851196736E-1,9.845924377E0,9.848595780E0
7.097312500E-1,1.073751599E-1,-1.815092117E-1,9.795789719E0,9.798059565E0
7.146953120E-1,1.333857775E-1,-1.949359030E-1,9.796441078E0,9.799288218E0
7.196578120E-1,9.196607023E-2,-2.015151680E-1,9.768323898E0,9.770835067E0
7.246203120E-1,1.368429810E-1,-1.709172726E-1,9.794382095E0,9.796829045E0
7.295843750E-1,1.466400623E-1,-1.712811887E-1,9.810278893E0,9.812869738E0
7.345468750E-1,1.369196028E-1,-1.922352463E-1,9.804323196E0,9.807163438E0
7.395109370E-1,1.529607475E-1,-2.099810690E-1,9.811065674E0,9.814504506E0
7.444734370E-1,1.213956028E-1,-2.089659274E-1,9.848319054E0,9.851283766E0
7.494375000E-1,1.182639822E-1,-1.608807892E-1,9.815174103E0,9.817204881E0
7.544000000E-1,1.036976650E-1,-2.003084868E-1,9.809015274E0,9.811608295E0
7.593625000E-1,1.234929189E-1,-2.100864053E-1,9.781932831E0,9.784967895E0
7.643265620E-1,1.591282189E-1,-1.918809116E-1,9.798691750E0,9.801862072E0
7.692890620E-1,1.527309120E-1,-1.443990916E-1,9.813305855E0,9.815556511E0
7.742531250E-1,1.279557198E-1,-2.322088331E-1,9.770113945E0,9.773710662E0
7.792156250E-1,1.301775426E-1,-2.065908760E-1,9.799371719E0,9.802413584E0
7.841796870E-1,1.475690156E-1,-1.797279418E-1,9.859523773E0,9.862265854E0
7.891421870E-1,1.192120910E-1,-2.048095912E-1,9.814990997E0,9.817851433E0
7.941046870E-1,1.199686602E-1,-2.044743896E-1,9.773055077E0,9.775930022E0
7.990687500E-1,1.108706892E-1,-2.450992167E-1,9.771590233E0,9.775292406E0
8.040312500E-1,1.264234185E-1,-1.668471247E-1,9.772719383E0,9.774961125E0
8.089953120E-1,1.462282538E-1,-2.190503031E-1,9.827076912E0,9.830605595E0
8.139578120E-1,1.032475531E-1,-2.189258039E-1,9.844402313E0,9.847377594E0
8.189203120E-1,8.772354573E-2,-1.595304459E-1,9.828840256E0,9.830526240E0
8.238843750E-1,9.550949186E-2,-2.119730413E-1,9.777182579E0,9.779946514E0
8.288468750E-1,1.128435135E-1,-2.031623870E-1,9.779011726E0,9.781772792E0
8.338109370E-1,1.482681334E-1,-1.760121286E-1,9.792456627E0,9.795160565E0
8.387734370E-1,1.207922697E-1,-1.418420821E-1,9.816016197E0,9.817784064E0
8.437375000E-1,1.442267150E-1,-1.789617985E-1,9.810500145E0,9.813192231E0
8.487000000E-1,1.876575351E-1,-1.650371104E-1,9.795656204E0,9.798843456E0
8.536625000E-1,1.157357097E-1,-1.737136990E-1,9.813535690E0,9.815755394E0
8.586265620E-1,1.396585703E-1,-1.924746633E-1,9.776300430E0,9.779192253E0
8.635890620E-1,1.253412515E-1,-1.864221245E-1,9.786059380E0,9.788637383E0
8.685531250E-1,1.088308319E-1,-1.932408214E-1,9.810356140E0,9.812862669E0
8.735156250E-1,1.450120062E-1,-2.028176188E-1,9.810633659E0,9.813801316E0
8.784796870E-1,1.105642319E-1,-2.230055183E-1,9.823169708E0,9.826322762E0
8.834421870E-1,1.542823613E-1,-1.754854172E-1,9.849563599E0,9.852334813E0
8.884046870E-1,1.118762568E-1,-2.017258555E-1,9.784479141E0,9.787197846E0
8.933687500E-1,9.802819043E-2,-1.813751310E-1,9.773351669E0,9.775526038E0
8.983312500E-1,1.087733656E-1,-2.099140286E-1,9.854208946E0,9.857044664E0
9.032953120E-1,9.193734825E-2,-1.771517843E-1,9.806363106E0,9.808393986E0
9.082578120E-1,1.050001085E-1,-1.409514397E-1,9.843472481E0,9.845041534E0
9.132218750E-1,1.097406298E-1,-2.221436203E-1,9.852924347E0,9.856039214E0
9.181843750E-1,1.039370820E-1,-1.804078817E-1,9.841346741E0,9.843548933E0
9.231468750E-1,1.084381863E-1,-1.809154451E-1,9.867328644E0,9.869582757E0
9.281109370E-1,1.623077244E-1,-2.081423253E-1,9.847169876E0,9.850706655E0
9.330734370E-1,1.247762144E-1,-2.401288599E-1,9.816064835E0,9.819794286E0
9.380375000E-1,1.241441518E-1,-1.855793595E-1,9.801958084E0,9.804500689E0
9.430000000E-1,1.225065142E-1,-1.492928416E-1,9.800157547E0,9.802060199E0
9.479625000E-1,1.428955346E-1,-1.944283247E-1,9.822796822E0,9.825759966E0
9.529265620E-1,1.185896024E-1,-1.891610920E-1,9.837104797E0,9.839638012E0
9.578890620E-1,1.416888535E-1,-2.102396339E-1,9.753776550E0,9.757070945E0
9.628531250E-1,1.428763717E-1,-2.151333988E-1,9.833283424E0,9.836674181E0
9.678156250E-1,1.568297893E-1,-2.134574503E-1,9.845962524E0,9.849524745E0
9.727796870E-1,1.438915282E-1,-1.850143224E-1,9.827632904E0,9.830427436E0
9.777421870E-1,1.241824552E-1,-1.603444815E-1,9.820612907E0,9.822706832E0
9.827046870E-1,1.543398201E-1,-2.070984542E-1,9.828168869E0,9.831562128E0
9.876687500E-1,1.394478977E-1,-1.857038587E-1,9.835054398E0,9.837795822E0
9.926312500E-1,1.233780012E-1,-1.513135582E-1,9.878582001E0,9.880511134E0
9.975953120E-1,1.124700159E-1,-2.034879923E-1,9.849056244E0,9.851800128E0
1.002557812E0,1.060631350E-1,-2.224979550E-1,9.837966919E0,9.841054203E0
1.007521875E0,1.259062737E-1,-1.843822598E-1,9.810461998E0,9.813002284E0
1.012484375E0,1.232630759E-1,-1.778317243E-1,9.782937050E0,9.785329592E0
1.017448437E0,7.432559878E-2,-1.340561360E-1,9.838282585E0,9.839476590E0
1.022410937E0,1.037838534E-1,-1.892568469E-1,9.795350075E0,9.797727917E0
1.027373437E0,1.212998331E-1,-2.165411860E-1,9.879634857E0,9.882752079E0
1.032337500E0,8.010040969E-2,-1.550101936E-1,9.858872414E0,9.860416295E0
1.037300000E0,8.231265098E-2,-1.921203136E-1,9.853738785E0,9.855955237E0
1.042264062E0,1.273332238E-1,-1.782052219E-1,9.832221031E0,9.834660200E0
1.047226562E0,1.200261265E-1,-2.038710564E-1,9.766054153E0,9.768919255E0
1.052189062E0,1.171913818E-1,-1.733402163E-1,9.774893761E0,9.777132948E0
1.057153125E0,1.236461550E-1,-1.927715391E-1,9.833896637E0,9.836563033E0
1.062115625E0,1.356363147E-1,-2.031911165E-1,9.836989403E0,9.840022579E0
1.067079687E0,9.233956784E-2,-1.398692578E-1,9.851585388E0,9.853010944E0
1.072042187E0,1.407982111E-1,-1.911147684E-1,9.850885391E0,9.853745074E0
1.077006250E0,1.563222259E-1,-1.959797740E-1,9.847179413E0,9.850369897E0
1.081968750E0,1.060439870E-1,-1.985846758E-1,9.837306023E0,9.839881655E0
1.086931250E0,1.280514896E-1,-2.029325366E-1,9.817347527E0,9.820279592E0
1.091895312E0,1.194706634E-1,-1.591952741E-1,9.773342133E0,9.775368679E0
1.096857812E0,1.431253850E-1,-1.909998357E-1,9.869091034E0,9.871976684E0
1.101821875E0,1.439010948E-1,-2.194333822E-1,9.918047905E0,9.921518673E0
1.106784375E0,1.241728738E-1,-1.718845218E-1,9.848203659E0,9.850486206E0
1.111748437E0,1.224777848E-1,-1.705341935E-1,9.825899124E0,9.828142058E0
1.116710937E0,1.153047532E-1,-1.991975904E-1,9.860194206E0,9.862880140E0
1.121673437E0,9.750147164E-2,-1.769602299E-1,9.812338829E0,9.814418717E0
1.126637500E0,8.368213475E-2,-1.644720733E-1,9.851574898E0,9.853303087E0
1.131600000E0,9.652463347E-2,-2.336453497E-1,9.918870926E0,9.922091896E0
1.136564062E0,8.232222497E-2,-2.628450394E-1,9.902791977E0,9.906621695E0
1.141526562E0,1.507006437E-1,-1.849568635E-1,9.851527214E0,9.854415669E0
1.146490625E0,1.613883525E-1,-2.092532367E-1,9.855175972E0,9.858718302E0
1.151453125E0,1.233588457E-1,-1.946581751E-1,9.754629135E0,9.757351012E0
1.156415625E0,1.103726923E-1,-1.592431515E-1,9.745521545E0,9.747447394E0
1.161379687E0,6.732495129E-2,-2.207070887E-1,9.854554176E0,9.857255312E0
1.166342187E0,1.240866855E-1,-2.346413434E-1,9.786970139E0,9.790568858E0
1.171306250E0,1.353011280E-1,-2.195770293E-1,9.854265213E0,9.857639847E0
1.176268750E0,1.117326021E-1,-1.738956571E-1,9.846681595E0,9.848850811E0
1.181232812E0,1.023856401E-1,-1.583429277E-1,9.839814186E0,9.841620726E0
1.186195312E0,1.393808424E-1,-1.576629579E-1,9.796288490E0,9.798548505E0
1.191157812E0,7.670064270E-2,-1.496950686E-1,9.830055237E0,9.831494167E0
1.196121875E0,9.770258516E-2,-1.941122860E-1,9.829356194E0,9.831758162E0
1.201084375E0,1.366418749E-1,-2.000211775E-1,9.810777664E0,9.813767770E0
1.206048437E0,1.255519390E-1,-1.593293250E-1,9.797571182E0,9.799670923E0
1.211010937E0,1.490246952E-1,-2.078933269E-1,9.812061310E0,9.815394803E0
1.215975000E0,1.329452395E-1,-1.957116276E-1,9.794439316E0,9.797296514E0
1.220937500E0,1.262989342E-1,-1.839225739E-1,9.793242455E0,9.795783619E0
1.225900000E0,1.187045202E-1,-2.143097818E-1,9.834538460E0,9.837589449E0
1.230862500E0,1.245942563E-1,-1.928481609E-1,9.736643791E0,9.739350413E0
1.235826562E0,1.072793901E-1,-2.222489566E-1,9.765843391E0,9.768961082E0
1.240789062E0,1.292102784E-1,-2.249496132E-1,9.745320320E0,9.748772526E0
1.245753125E0,1.036976650E-1,-2.504718006E-1,9.790972710E0,9.794724903E0
1.250715625E0,8.524315804E-2,-1.945528239E-1,9.815038681E0,9.817336783E0
1.255679687E0,1.505474150E-1,-1.933078468E-1,9.760259628E0,9.763334495E0
1.260642187E0,1.041477770E-1,-1.900229901E-1,9.787879944E0,9.790278305E0
1.265606250E0,8.703401685E-2,-1.755811721E-1,9.832316399E0,9.834269136E0
1.270568750E0,1.088021025E-1,-1.974067241E-1,9.821216583E0,9.823802853E0
1.275532812E0,1.174116507E-1,-1.910955906E-1,9.802206039E0,9.804771607E0
1.280495312E0,1.532289088E-1,-1.811261475E-1,9.857321739E0,9.860176350E0
1.285457812E0,1.318151653E-1,-1.973588467E-1,9.769951820E0,9.772833997E0
1.290421875E0,1.611680686E-1,-1.741350740E-1,9.769741058E0,9.772621886E0
1.295384375E0,1.171530783E-1,-2.197685689E-1,9.816648483E0,9.819807051E0
1.300346875E0,1.364216208E-1,-2.693572640E-1,9.829127312E0,9.833763669E0
1.305310937E0,1.490917355E-1,-1.799003184E-1,9.855567932E0,9.858337169E0
1.310273437E0,1.201410443E-1,-1.834245771E-1,9.781950951E0,9.784408150E0
1.315237500E0,1.595974863E-1,-2.210518420E-1,9.826301575E0,9.830083312E0
1.320200000E0,1.226214394E-1,-2.024919987E-1,9.817385674E0,9.820239330E0
1.325164062E0,8.757031709E-2,-1.850334704E-1,9.820057869E0,9.822191329E0
1.330126562E0,1.211370304E-1,-2.092053443E-1,9.820115089E0,9.823090218E0
1.335090625E0,1.290857792E-1,-1.564562917E-1,9.860433578E0,9.862519560E0
1.340051562E0,9.955090284E-2,-1.824956387E-1,9.790915489E0,9.793122135E0
1.345015625E0,1.075954214E-1,-1.771709323E-1,9.810844421E0,9.813033913E0
1.349979687E0,9.498277307E-2,-1.643092781E-1,9.822998047E0,9.824831291E0
1.354942187E0,1.068867445E-1,-1.657841057E-1,9.819942474E0,9.821923404E0
1.359904687E0,1.125179082E-1,-2.007490247E-1,9.841433525E0,9.844123845E0
1.364868750E0,7.841489464E-2,-1.566382498E-1,9.805644989E0,9.807209495E0
1.369831250E0,1.112441868E-1,-1.781094521E-1,9.856784821E0,9.859021516E0
1.374795312E0,9.640014172E-2,-2.443043292E-1,9.800119400E0,9.803637990E0
1.379757812E0,1.270267665E-1,-1.547228843E-1,9.759081841E0,9.761134839E0
1.384721875E0,1.521371454E-1,-2.072133571E-1,9.833408356E0,9.836767913E0
1.389684375E0,1.305318773E-1,-2.111111283E-1,9.811879158E0,9.815018038E0
1.394648437E0,1.345445514E-1,-1.804653406E-1,9.834949493E0,9.837525172E0
1.399610937E0,1.441884041E-1,-2.127296180E-1,9.831923485E0,9.835281572E0
1.404575000E0,1.218361333E-1,-1.877054125E-1,9.838521957E0,9.841066592E0
1.409537500E0,1.179288030E-1,-1.837501973E-1,9.909887314E0,9.912292263E0
1.414501562E0,1.400703788E-1,-1.719515622E-1,9.812042236E0,9.814548380E0
1.419464062E0,8.465897292E-2,-1.896016300E-1,9.792332649E0,9.794533916E0
1.424426562E0,1.361438930E-1,-1.929056197E-1,9.828858376E0,9.831693888E0
1.429390625E0,1.238281131E-1,-1.818444133E-1,9.813267708E0,9.815733488E0
1.434353125E0,8.026321232E-2,-1.967938095E-1,9.793491364E0,9.795797215E0
1.439315625E0,1.013034582E-1,-1.618193090E-1,9.817337990E0,9.819194116E0
1.444279687E0,1.083615720E-1,-2.293166369E-1,9.824347496E0,9.827620876E0
1.449242187E0,1.283770949E-1,-1.854644418E-1,9.763678551E0,9.766283663E0
1.454204687E0,7.460332662E-2,-1.387487799E-1,9.806487083E0,9.807752332E0
1.459168750E0,1.163198948E-1,-2.026069164E-1,9.777517319E0,9.780308011E0
1.464131250E0,1.349563599E-1,-1.700649410E-1,9.780869484E0,9.783278753E0
1.469095312E0,7.801266760E-2,-1.783105582E-1,9.810135841E0,9.812066340E0
1.474087500E0,1.540429443E-1,-1.506718993E-1,9.817174911E0,9.819539424E0
1.479021875E0,1.290474683E-1,-1.657362282E-1,9.847840309E0,9.850080228E0
1.483984375E0,1.186949462E-1,-1.774199158E-1,9.798557281E0,9.800882160E0
1.488946875E0,1.267298758E-1,-2.002222985E-1,9.743309975E0,9.746190984E0
1.493910937E0,9.500192106E-2,-1.697967798E-1,9.752178192E0,9.754118915E0
1.498873437E0,9.837296605E-2,-1.891515106E-1,9.819645882E0,9.821960129E0
1.503835937E0,1.148737967E-1,-1.677569300E-1,9.816178322E0,9.818283721E0
1.508800000E0,7.445967197E-2,-1.631025970E-1,9.835868835E0,9.837502856E0
1.513762500E0,9.731951356E-2,-1.858379394E-1,9.809973717E0,9.812216424E0
1.518726562E0,1.114548817E-1,-1.618384570E-1,9.815182686E0,9.817149537E0
1.523689062E0,8.136454970E-2,-1.974450201E-1,9.806889534E0,9.809214396E0
1.528653125E0,1.153239086E-1,-1.421964318E-1,9.813324928E0,9.815032633E0
1.533615625E0,7.836700976E-2,-1.531905979E-1,9.789211273E0,9.790723472E0
1.538579687E0,9.852619469E-2,-1.574139744E-1,9.780304909E0,9.782067812E0
1.543542187E0,9.988608956E-2,-2.284930199E-1,9.848826408E0,9.851982943E0
1.548504687E0,1.052108034E-1,-2.222202271E-1,9.806285858E0,9.809367639E0
1.553468750E0,1.371877640E-1,-2.398319691E-1,9.835026741E0,9.838906995E0
1.558431250E0,1.272566020E-1,-2.113026530E-1,9.793616295E0,9.796722063E0
1.563395312E0,1.243452579E-1,-2.036890984E-1,9.789631844E0,9.792540152E0
1.568357812E0,1.096065491E-1,-1.649796516E-1,9.813966751E0,9.815965326E0
