"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.333181719E1,-1.937388070E-2,-5.903143808E-2,9.793185234E0,9.793382311E0
2.333677969E1,-6.143521518E-2,-3.502238169E-2,9.751727104E0,9.751983509E0
2.334174375E1,-6.066907197E-2,-5.576574802E-2,9.758392334E0,9.758740262E0
2.334670625E1,-3.789542243E-2,-4.817133769E-2,9.740474701E0,9.740667531E0
2.335167031E1,-4.919605702E-2,-8.592311293E-2,9.739506721E0,9.740009970E0
2.335663281E1,-6.805279106E-2,-2.477519959E-2,9.801861763E0,9.802129310E0
2.336159688E1,-4.704127461E-2,-1.060152519E-2,9.808728218E0,9.808846748E0
2.336655938E1,2.518700203E-3,-5.133168399E-2,9.726922989E0,9.727058760E0
2.337152188E1,-4.017470405E-2,-3.248452768E-2,9.737266541E0,9.737403603E0
2.337648438E1,-3.042551689E-2,-3.223552927E-2,9.699504852E0,9.699606137E0
2.338144844E1,-5.286397040E-2,-1.968033798E-2,9.767031670E0,9.767194559E0
2.338641250E1,-4.608359560E-2,-3.367205337E-2,9.738022804E0,9.738190060E0
2.339137500E1,-2.797385305E-2,-6.956592202E-2,9.737160683E0,9.737449364E0
2.339633750E1,-5.901228264E-2,-5.234682560E-2,9.780313492E0,9.780631607E0
2.340130156E1,-5.405149981E-2,-4.869806394E-2,9.721340179E0,9.721612415E0
2.340626406E1,-6.639600545E-2,2.282153070E-2,9.786204338E0,9.786456182E0
2.341122656E1,-1.014375389E-1,-2.203623205E-2,9.772010803E0,9.772562116E0
2.341619063E1,-5.301720276E-2,-9.345047921E-2,9.727785110E0,9.728378435E0
2.342115469E1,-4.383304715E-2,-2.955402620E-2,9.713228226E0,9.713372089E0
2.342611719E1,-6.370491534E-2,-5.575616658E-2,9.682027817E0,9.682397932E0
2.343107969E1,-4.405330867E-2,-4.606444016E-2,9.710479736E0,9.710688922E0
2.343604375E1,-5.929001421E-2,-5.782476068E-2,9.716033936E0,9.716386903E0
2.344100625E1,-5.596685782E-2,-4.444596171E-2,9.705347061E0,9.705610198E0
2.344596875E1,-3.730166331E-2,8.896853775E-3,9.766742706E0,9.766817990E0
2.345093281E1,-6.877104938E-2,-9.107543156E-3,9.774357796E0,9.774603968E0
2.345589531E1,-3.799119219E-2,-4.187937453E-2,9.694093704E0,9.694258608E0
2.346085938E1,-3.000413440E-2,-2.495715953E-2,9.709618568E0,9.709697001E0
2.346582188E1,-2.345360070E-2,-8.692867309E-2,9.735820770E0,9.736237093E0
2.347078594E1,-4.127603769E-2,-4.735730961E-2,9.770727158E0,9.770929107E0
2.347574844E1,-6.356126815E-2,-1.008437760E-2,9.788262367E0,9.788473931E0
2.348071094E1,-3.990655392E-2,-6.873274595E-2,9.751296043E0,9.751619929E0
2.348567500E1,-4.550898820E-2,-3.386358917E-2,9.726856232E0,9.727021639E0
2.349063750E1,-7.727525383E-2,-2.904645540E-2,9.788300514E0,9.788648636E0
2.349560156E1,-5.688623339E-2,-4.340208694E-2,9.747025490E0,9.747288119E0
2.350056406E1,-5.783433467E-2,-3.651636466E-2,9.728054047E0,9.728294495E0
2.350552812E1,-4.009808972E-2,-3.336559609E-2,9.753383636E0,9.753523132E0
2.351049063E1,-4.322970659E-2,-4.005978256E-2,9.714616776E0,9.714795556E0
2.351545312E1,-6.416460127E-2,-3.061705269E-2,9.746814728E0,9.747074014E0
2.352041719E1,-5.855259672E-2,-5.069003627E-2,9.709091187E0,9.709400062E0
2.352537969E1,-6.716214865E-2,-6.485413015E-2,9.702234268E0,9.702683475E0
2.353034375E1,-2.861549892E-2,-5.812164024E-2,9.728800774E0,9.729016470E0
2.353530625E1,-5.638823658E-2,-4.210921749E-2,9.697569847E0,9.697825208E0
2.354027031E1,-2.634579502E-2,-4.390008003E-2,9.719663620E0,9.719798465E0
2.354523281E1,-5.815037340E-2,-2.338656224E-2,9.817242622E0,9.817442697E0
2.355019531E1,-3.135446459E-2,-6.479667872E-2,9.724557877E0,9.724824297E0
2.355515938E1,-7.125144452E-2,-2.205538563E-2,9.766715050E0,9.766999850E0
2.356012188E1,-8.491755277E-2,-2.546472847E-2,9.782880783E0,9.783282469E0
2.356508594E1,-4.458003491E-2,-5.680961534E-2,9.725726128E0,9.725994212E0
2.357004844E1,-6.737283617E-2,-3.036805429E-2,9.776435852E0,9.776715158E0
2.357501094E1,-6.032430753E-2,-4.025131837E-2,9.754102707E0,9.754372292E0
2.357997500E1,-8.490796387E-2,1.201889198E-2,9.782047272E0,9.782423148E0
2.358493750E1,-3.821146116E-2,-7.100244612E-2,9.743366241E0,9.743699871E0
2.358990156E1,-4.469495639E-2,-7.670064270E-2,9.707510948E0,9.707916843E0
2.359486406E1,-4.604528844E-2,-5.318000913E-2,9.724700928E0,9.724955343E0
2.359982813E1,-6.624277681E-2,-3.743573651E-2,9.766609192E0,9.766905582E0
2.360479063E1,-2.508165687E-2,-7.513005286E-2,9.706486702E0,9.706809863E0
2.360975312E1,-2.088701539E-2,-8.200619370E-2,9.708506584E0,9.708875392E0
2.361471719E1,-5.176264048E-2,-4.268382490E-2,9.726051331E0,9.726282731E0
2.361967969E1,-2.993709780E-2,-1.795651205E-2,9.744304657E0,9.744367189E0
2.362464375E1,-4.049073905E-2,-7.112694532E-2,9.757770538E0,9.758113774E0
2.362960625E1,-4.293282330E-2,-5.537309498E-2,9.679346085E0,9.679599683E0
2.363457031E1,-6.228755042E-2,-1.742978813E-3,9.714684486E0,9.714884325E0
2.363953281E1,-2.390370890E-2,-2.847184800E-2,9.770124435E0,9.770195163E0
2.364449531E1,-5.155195296E-2,-3.534799442E-2,9.769607544E0,9.769807503E0
2.364945938E1,-6.622361392E-2,-5.126464739E-2,9.733895302E0,9.734255564E0
2.365442188E1,-6.121494994E-2,-1.980483718E-2,9.725486755E0,9.725699570E0
2.365938594E1,-5.447287858E-2,-3.357628733E-2,9.782995224E0,9.783204496E0
2.366434844E1,-3.420835361E-2,-2.926672250E-2,9.746880531E0,9.746984500E0
2.366931250E1,-4.568136856E-2,-2.624044940E-2,9.779145241E0,9.779287141E0
2.367427500E1,-3.890099004E-2,-5.620627850E-2,9.747743607E0,9.747983271E0
2.367923750E1,-5.690538883E-2,-5.633077770E-2,9.744487762E0,9.744816732E0
2.368420156E1,-6.206728518E-2,-4.348828271E-2,9.732142448E0,9.732437527E0
2.368916406E1,-2.831861749E-2,-9.380482137E-2,9.707721710E0,9.708216216E0
2.369412813E1,-7.361691445E-2,-9.300994873E-2,9.792514801E0,9.793233196E0
2.369909062E1,-7.035122067E-2,-1.716163754E-2,9.805347443E0,9.805614835E0
2.370405469E1,-4.314351454E-2,-7.386591285E-2,9.731674194E0,9.732050152E0
2.370901719E1,-3.025313094E-2,-8.723513037E-2,9.735714912E0,9.736152735E0
2.371397969E1,-4.449384287E-2,-7.473740727E-2,9.751688004E0,9.752075897E0
2.371894375E1,-4.619851708E-2,-8.655518293E-2,9.677688599E0,9.678185921E0
2.372390625E1,-1.938345656E-2,-7.101202756E-2,9.707472801E0,9.707751883E0
2.372887031E1,-6.566816568E-2,-7.882669568E-2,9.767222404E0,9.767761230E0
2.373383281E1,-7.013095915E-2,-3.029143997E-2,9.716628075E0,9.716928376E0
2.373879688E1,-3.481169045E-2,-5.093903467E-2,9.760126114E0,9.760321122E0
2.374375938E1,-3.884352744E-2,-4.978981614E-2,9.787994385E0,9.788198094E0
2.374872188E1,-8.244673163E-2,-1.669237576E-2,9.698385239E0,9.698750040E0
2.375368594E1,-6.136817858E-2,-6.253655069E-3,9.761524200E0,9.761719105E0
2.375864844E1,-4.586332664E-2,-4.621766880E-2,9.742294312E0,9.742511892E0
2.376361250E1,-5.151364580E-2,-6.620446593E-2,9.735963821E0,9.736325191E0
2.376857500E1,-2.162442915E-2,-8.893022686E-2,9.721761703E0,9.722192490E0
2.377353906E1,-5.331408232E-2,-3.305913508E-2,9.756151199E0,9.756352880E0
2.377850156E1,-4.998135194E-2,-3.179499879E-2,9.716723442E0,9.716904008E0
2.378346406E1,-3.556825966E-2,-2.852930874E-2,9.717566490E0,9.717673462E0
2.378842813E1,-3.613329306E-2,-4.593994096E-2,9.714789391E0,9.714965208E0
2.379339062E1,-4.418738559E-2,-6.642472744E-2,9.733933449E0,9.734260380E0
2.379835469E1,-5.492299050E-2,-2.290772274E-2,9.765824318E0,9.766005627E0
2.380331719E1,-2.535938472E-2,-7.366479188E-2,9.715593338E0,9.715905697E0
2.380828125E1,-5.467398837E-2,-8.314583451E-2,9.737553596E0,9.738062052E0
2.381324375E1,-6.167463586E-2,-6.091806665E-2,9.769386292E0,9.769770892E0
2.381820625E1,-4.774995893E-2,-1.231577434E-2,9.799926758E0,9.800050826E0
2.382317031E1,-4.155376554E-2,-3.727293387E-2,9.718878746E0,9.719039051E0
2.382813281E1,-5.698200315E-2,-5.189671740E-2,9.737132072E0,9.737437097E0
2.383309688E1,-3.013820946E-2,-8.727343380E-2,9.712347984E0,9.712786847E0
2.383805938E1,-3.608540818E-2,-4.921520874E-2,9.765565872E0,9.765756555E0
2.384302344E1,-7.183562219E-2,-1.289038174E-2,9.841127396E0,9.841398017E0
2.384798594E1,-5.472187325E-2,-5.806417763E-2,9.716657639E0,9.716985211E0
2.385294844E1,-5.525817350E-2,-6.338888407E-2,9.685743332E0,9.686108378E0
2.385791250E1,-3.997359052E-2,-5.713523179E-2,9.733090401E0,9.733340181E0
2.386287500E1,-4.120900109E-2,-6.410714984E-2,9.794084549E0,9.794381045E0
2.386783906E1,-3.812526539E-2,-8.205407858E-2,9.721272469E0,9.721693516E0
2.387280156E1,-4.688804597E-2,-4.051946849E-2,9.641795158E0,9.641994306E0
2.387776563E1,-3.796246275E-2,-3.237918392E-2,9.741690636E0,9.741818413E0
2.388272812E1,-4.064396769E-2,-1.957499236E-2,9.776799202E0,9.776903280E0
2.388769062E1,-1.519839186E-2,-7.624095678E-2,9.738942146E0,9.739252425E0
2.389265469E1,-2.855803818E-2,-6.415502727E-2,9.761936188E0,9.762188769E0
2.389761719E1,-4.156334326E-2,-2.679590695E-2,9.722862244E0,9.722988005E0
2.390258125E1,-3.146938607E-2,-6.852205098E-2,9.746794701E0,9.747086361E0
2.390754375E1,-3.929363936E-2,-7.863516361E-2,9.789833069E0,9.790227729E0
2.391250781E1,-5.447287858E-2,-1.130063273E-2,9.811677933E0,9.811835652E0
2.391747031E1,-9.156385064E-2,-2.530192398E-2,9.735255241E0,9.735718707E0
2.392243281E1,-7.565677166E-3,-8.666051924E-2,9.718054771E0,9.718444105E0
2.392739688E1,-4.935886338E-2,-2.949656453E-3,9.788750648E0,9.788875536E0
2.393235938E1,-5.942408741E-2,7.661445125E-5,9.748786926E0,9.748968036E0
2.393732344E1,-2.824200317E-2,-5.538267642E-2,9.788282394E0,9.788479815E0
2.394228594E1,-2.905603126E-2,-5.272032320E-2,9.727900505E0,9.728086755E0
2.394724844E1,-1.355118211E-2,-3.141192719E-2,9.700386047E0,9.700446372E0
2.395221250E1,-8.080909401E-2,-6.068822369E-2,9.762098312E0,9.762621402E0
2.395717500E1,-5.201163888E-2,-3.161304072E-2,9.792831421E0,9.793020567E0
2.396213906E1,-3.186203539E-2,-7.115567476E-2,9.764741898E0,9.765053131E0
2.396710156E1,-4.324885830E-2,-5.959647149E-2,9.750414848E0,9.750692894E0
2.397206563E1,-4.292324930E-2,-3.669832274E-2,9.746661186E0,9.746824788E0
2.397702812E1,-4.955039918E-2,-8.207323402E-2,9.755949974E0,9.756421022E0
2.398199062E1,-4.440765455E-2,-1.500685606E-2,9.710508347E0,9.710621483E0
2.398695469E1,-5.901228264E-2,-3.941813484E-2,9.724510193E0,9.724769135E0
2.399191719E1,-3.281014040E-2,-2.686294354E-2,9.739133835E0,9.739226149E0
2.399688125E1,-6.800490618E-2,1.628057100E-3,9.708669662E0,9.708907968E0
2.400184375E1,-4.707958177E-2,-1.621353254E-2,9.723800659E0,9.723928148E0
2.400680625E1,-4.418738559E-2,-6.398265064E-2,9.733310699E0,9.733621293E0
2.401177031E1,-5.705861747E-2,-6.942227483E-2,9.685570717E0,9.685987572E0
2.401673281E1,-2.583822422E-2,-5.882074684E-2,9.722604752E0,9.722817012E0
2.402169688E1,-5.430049449E-2,-3.305913508E-2,9.732123375E0,9.732331007E0
2.402665938E1,1.024718303E-2,-5.091987923E-2,9.726865768E0,9.727004447E0
2.403162188E1,-2.919968404E-2,-3.706223890E-2,9.724567413E0,9.724681877E0
2.403658594E1,-6.443275511E-2,-5.324704573E-3,9.732726097E0,9.732940831E0
2.404154844E1,-4.772122949E-2,-7.242938876E-2,9.788003922E0,9.788388228E0
2.404651250E1,-3.732081503E-2,-4.587290436E-2,9.764234543E0,9.764413622E0
2.405147500E1,-4.114196077E-2,-7.283161581E-2,9.786921501E0,9.787278967E0
2.405643906E1,-5.517198518E-2,-3.067451343E-2,9.760834694E0,9.761038817E0
2.406140156E1,-2.304179780E-2,-2.940079756E-2,9.706715584E0,9.706787458E0
2.406636563E1,-4.796064645E-2,-3.676536307E-2,9.746565819E0,9.746753161E0
2.407132812E1,-4.988558590E-2,-4.166868702E-2,9.724145889E0,9.724363122E0
2.407629063E1,-3.351882473E-2,-6.548620760E-2,9.737285614E0,9.737563509E0
2.408125469E1,-6.744945049E-2,-2.788766101E-2,9.735589981E0,9.735863569E0
2.408621719E1,-6.450936943E-2,-4.217625782E-2,9.760279655E0,9.760583960E0
2.409118125E1,-4.129519314E-2,-4.596867412E-2,9.762376785E0,9.762572351E0
2.409614375E1,-7.417237014E-2,-3.877649084E-2,9.735264778E0,9.735624554E0
2.410110781E1,-5.292143300E-2,-5.498044938E-2,9.675562859E0,9.675863794E0
2.410607031E1,-9.921572171E-3,-5.091030523E-2,9.685752869E0,9.685891747E0
2.411103281E1,-1.140597742E-2,-4.344039410E-2,9.777699471E0,9.777802621E0
2.411599688E1,-3.575022146E-2,-8.533892781E-2,9.736117363E0,9.736556995E0
2.412095938E1,-3.810611367E-2,-2.947741188E-2,9.768372536E0,9.768491336E0
2.412592344E1,-4.478114843E-2,-3.458184749E-2,9.779470444E0,9.779634115E0
2.413088594E1,-3.748362511E-2,-3.274310380E-2,9.753871918E0,9.753998899E0
2.413585000E1,-3.676536307E-2,-3.204399347E-2,9.724864006E0,9.724986295E0
2.414081250E1,-4.369897023E-2,-6.445191056E-2,9.700625420E0,9.700937954E0
2.414577500E1,-4.044285417E-2,-5.205952004E-2,9.744917870E0,9.745140846E0
2.415073906E1,-5.145618320E-2,-1.020313054E-1,9.759427071E0,9.760096048E0
2.415570156E1,-3.653552011E-2,-4.414907843E-2,9.748173714E0,9.748342153E0
2.416066562E1,-4.174530134E-2,-8.322244510E-3,9.767519951E0,9.767612703E0
2.416562812E1,-6.532340497E-2,-4.673481733E-2,9.724892616E0,9.725224300E0
2.417059219E1,-4.703169689E-2,-4.194641486E-3,9.760087967E0,9.760202185E0
2.417555312E1,-5.060384795E-2,-3.718674183E-2,9.747656822E0,9.747859105E0
2.418051719E1,-4.783615097E-2,-6.682695448E-2,9.693557739E0,9.693906116E0
2.418548125E1,-5.848555639E-2,-3.476380836E-3,9.737648964E0,9.737825219E0
2.419044375E1,-5.658935010E-2,-3.774219379E-2,9.779931068E0,9.780167613E0
2.419540781E1,-3.468719497E-2,-3.877649084E-2,9.694017410E0,9.694157022E0
2.420037031E1,-4.955997318E-2,-1.867477316E-3,9.720295906E0,9.720422428E0
2.420533438E1,-3.589387238E-2,-8.784804493E-2,9.725410461E0,9.725873446E0
2.421029688E1,-5.499002337E-2,-5.301720276E-2,9.744812965E0,9.745112337E0
2.421525938E1,-5.080495775E-2,-2.693955787E-2,9.751008987E0,9.751178552E0
2.422022344E1,-3.068408929E-2,-6.203855574E-2,9.744074821E0,9.744320624E0
2.422518594E1,-4.629428312E-2,-3.268564120E-2,9.730333328E0,9.730498353E0
2.423015000E1,-5.330450833E-2,-3.208230063E-2,9.745244026E0,9.745442616E0
2.423511250E1,-5.635950714E-2,-2.829946391E-2,9.750663757E0,9.750867703E0
2.424007500E1,-4.123773053E-2,-5.673300102E-2,9.729460716E0,9.729713511E0
2.424503906E1,-5.084326491E-2,-3.256114200E-2,9.784153938E0,9.784340221E0
2.425000156E1,-4.339251295E-2,-3.643975034E-2,9.739602089E0,9.739766918E0
2.425496562E1,-4.705084860E-2,-8.440040052E-2,9.731674194E0,9.732153915E0
2.425992813E1,-7.183562219E-2,-2.170104347E-2,9.756946564E0,9.757235138E0
2.426489219E1,-5.898355320E-2,-2.148077823E-2,9.747963905E0,9.748166022E0
2.426985469E1,-7.957368344E-2,-5.989334732E-2,9.699706078E0,9.700217378E0
2.427481719E1,-5.297889560E-2,-7.046613842E-2,9.737141609E0,9.737540704E0
2.427978125E1,-1.199973840E-2,-6.863696873E-2,9.759081841E0,9.759330581E0
2.428474375E1,-5.865794048E-2,-1.057279482E-2,9.744190216E0,9.744372504E0
2.428970781E1,-5.008669943E-2,-6.623319536E-2,9.749371529E0,9.749725161E0
2.429467031E1,1.123359427E-2,-5.492299050E-2,9.728350639E0,9.728512162E0
2.429963438E1,-4.694550857E-2,-6.581181288E-2,9.710661888E0,9.710998372E0
2.430459688E1,-5.279693753E-2,-6.160759553E-2,9.768994331E0,9.769331260E0
2.430955938E1,-3.125869855E-2,-3.513730317E-2,9.755615234E0,9.755728591E0
2.431452344E1,-4.370854422E-2,-6.841670722E-2,9.700137138E0,9.700476884E0
2.431948594E1,-4.043327644E-2,-4.684973881E-2,9.796278000E0,9.796473467E0
2.432444844E1,-3.660255298E-2,-4.233906046E-2,9.781185150E0,9.781345270E0
2.432941250E1,-3.106716089E-2,-3.947559744E-2,9.761026382E0,9.761155645E0
2.433437656E1,-5.235640332E-2,-1.195185445E-2,9.761792183E0,9.761939903E0
2.433933906E1,-5.497087166E-2,-3.966713324E-2,9.725085258E0,9.725321515E0
2.434430156E1,-5.719269067E-2,-3.940856084E-2,9.713199615E0,9.713447936E0
2.434926562E1,-6.821559370E-2,-3.111504577E-2,9.711801529E0,9.712090941E0
2.435422813E1,-4.691677541E-2,-6.729622185E-2,9.768113136E0,9.768457617E0
2.435919219E1,-1.244984940E-2,-7.745721191E-2,9.809408188E0,9.809721893E0
2.436415469E1,-2.856761590E-2,-5.895482376E-2,9.756141663E0,9.756361613E0
2.436911875E1,-6.704722345E-2,-2.444958687E-2,9.746469498E0,9.746730774E0
2.437408125E1,-3.507026657E-2,-4.696466029E-2,9.751841545E0,9.752017695E0
2.437904375E1,-3.439031169E-2,-8.260953426E-2,9.686068535E0,9.686481853E0
2.438400781E1,-4.341166839E-2,-3.159388527E-2,9.788071632E0,9.788218889E0
2.438897031E1,-6.665457506E-3,-4.779784381E-2,9.776933670E0,9.777052779E0
2.439393438E1,-2.455493435E-2,-9.683109075E-2,9.696354866E0,9.696869438E0
2.439889688E1,-5.529648066E-2,-3.543418646E-2,9.735485077E0,9.735706598E0
2.440385938E1,-3.781880811E-2,-3.632482886E-2,9.766734123E0,9.766874894E0
2.440882344E1,-4.074931517E-2,-4.201345146E-2,9.808354378E0,9.808529005E0
2.441378594E1,-1.936430298E-2,-3.972459584E-2,9.703843117E0,9.703943747E0
2.441875000E1,-2.321418002E-2,-4.573883116E-2,9.704178810E0,9.704314366E0
2.442371250E1,-3.722504899E-2,-5.382165685E-2,9.729413033E0,9.729633109E0
2.442867500E1,-5.183925480E-2,-3.268564120E-2,9.722594261E0,9.722787400E0
2.443363906E1,-5.324704573E-2,-3.420835361E-2,9.749121666E0,9.749327090E0
2.443860312E1,-3.940856084E-2,-7.338707149E-2,9.732784271E0,9.733140725E0
2.444356406E1,-3.739742935E-2,-7.698795199E-2,9.751832962E0,9.752208562E0
2.444852813E1,-1.346499100E-2,-6.145436689E-2,9.677574158E0,9.677778646E0
2.445349219E1,-3.202484176E-2,-5.226063356E-2,9.754294395E0,9.754486963E0
2.445845469E1,-4.312435910E-2,-4.451299831E-2,9.739401817E0,9.739599010E0
2.446341875E1,-2.176808193E-2,-6.751649082E-2,9.716962814E0,9.717221756E0
2.446838125E1,-2.558922768E-2,-4.118026793E-2,9.761984825E0,9.762105221E0
2.447334531E1,-4.599740356E-2,-4.036623985E-2,9.688817024E0,9.689010296E0
2.447830781E1,-5.353435129E-2,-3.887225688E-2,9.741327286E0,9.741551943E0
2.448327031E1,-2.856761590E-2,-3.578852862E-2,9.730341911E0,9.730449663E0
2.448823281E1,-2.031240612E-2,-6.155013666E-2,9.751612663E0,9.751828062E0
2.449319688E1,-6.283342838E-2,-5.643612146E-2,9.722364426E0,9.722731257E0
2.449816094E1,-3.621948138E-2,-5.403234437E-2,9.738674164E0,9.738891406E0
2.450312344E1,-3.986824676E-2,-6.864655018E-2,9.779135704E0,9.779457906E0
2.450808594E1,-4.553771764E-2,-6.792829186E-2,9.692513466E0,9.692858465E0
2.451305000E1,-3.476380929E-2,-5.573701486E-2,9.732085228E0,9.732306922E0
2.451801250E1,-4.525041208E-2,-2.483266033E-2,9.720516205E0,9.720653247E0
2.452297656E1,-5.623500794E-2,-2.330037206E-2,9.774098396E0,9.774287941E0
2.452793906E1,-4.558560252E-2,-2.661394700E-2,9.755902290E0,9.756045093E0
2.453290312E1,-2.835692465E-2,-3.042551689E-2,9.678674698E0,9.678764060E0
2.453786406E1,-5.022077635E-2,-4.446511343E-2,9.700338364E0,9.700570274E0
2.454282812E1,-6.513186544E-2,-1.657745242E-2,9.706898689E0,9.707131355E0
2.454779219E1,-6.206728518E-2,-5.095818639E-2,9.701812744E0,9.702145103E0
2.455275469E1,-6.019023061E-2,-3.490746021E-2,9.788607597E0,9.788854892E0
2.455771875E1,-5.314170197E-2,-6.647261977E-2,9.770143509E0,9.770514154E0
2.456268125E1,-5.223190412E-2,-6.748775393E-2,9.748356819E0,9.748730350E0
2.456764375E1,-5.506663769E-2,-4.333505407E-2,9.790753365E0,9.791004121E0
2.457260625E1,-2.738009021E-2,-4.081634805E-2,9.732372284E0,9.732496387E0
2.457757031E1,-4.459919035E-2,-3.427539021E-2,9.737285614E0,9.737448075E0
2.458253281E1,-4.186022282E-2,-4.785530642E-2,9.701611519E0,9.701819854E0
2.458749688E1,-3.336559609E-2,-1.606988162E-2,9.714415550E0,9.714486141E0
2.459246094E1,-7.607815415E-2,-5.559336394E-2,9.708727837E0,9.709185069E0
2.459742344E1,-6.419333816E-2,-4.193683714E-2,9.704637527E0,9.704940444E0
2.460238594E1,-7.128017396E-2,-3.553953022E-2,9.726932526E0,9.727258621E0
2.460735000E1,-1.692221873E-2,-9.784623981E-2,9.707510948E0,9.708018802E0
2.461231250E1,-3.146938607E-2,-4.525998980E-2,9.745952606E0,9.746108505E0
2.461727500E1,-4.992389306E-2,-3.082774207E-2,9.726760864E0,9.726937835E0
2.462223906E1,-6.747817993E-2,-5.051765591E-2,9.705519676E0,9.705885716E0
2.462720156E1,-5.811206251E-2,-2.037944458E-2,9.743242264E0,9.743436875E0
2.463216563E1,-3.138319403E-2,-4.375643283E-2,9.764971733E0,9.765120198E0
2.463712812E1,-4.361277819E-2,-2.250549616E-3,9.820344925E0,9.820442026E0
2.464209062E1,-4.900452122E-2,3.782838583E-3,9.771014214E0,9.771137831E0
2.464705469E1,-5.119761080E-2,-1.788947545E-2,9.771043777E0,9.771194284E0
2.465201719E1,-2.187342569E-2,-3.507026657E-2,9.771024704E0,9.771112124E0
2.465698125E1,-3.824976832E-2,-6.423164159E-2,9.734919548E0,9.735206590E0
2.466194375E1,-1.280419063E-2,-4.797980189E-2,9.735312462E0,9.735439114E0
2.466690781E1,-4.317224398E-2,-3.296336904E-2,9.800874710E0,9.801025227E0
2.467187031E1,-3.448608145E-2,-2.549345978E-2,9.807377815E0,9.807471581E0
2.467683281E1,-3.271437064E-2,-2.279280126E-2,9.706725121E0,9.706807009E0
2.468179688E1,-5.319916084E-2,-2.489012107E-2,9.701947212E0,9.702124993E0
2.468675938E1,-4.793192074E-2,-3.813484684E-2,9.748145103E0,9.748337535E0
2.469172188E1,-5.202121288E-2,-3.422750905E-2,9.748422623E0,9.748621511E0
2.469668594E1,-3.823061287E-2,-5.001008511E-2,9.743960381E0,9.744163714E0
2.470164844E1,-4.468537867E-2,-5.476975814E-2,9.734670639E0,9.734927270E0
2.470661250E1,-6.517017633E-2,-2.557964996E-2,9.777986526E0,9.778237161E0
2.471157656E1,-4.077804089E-2,-3.972459584E-2,9.742265701E0,9.742432031E0
2.471653906E1,-4.482903332E-2,-7.124187052E-2,9.738109589E0,9.738473361E0
2.472150156E1,-6.505525112E-2,-4.466622695E-2,9.743461609E0,9.743781164E0
2.472646406E1,-4.087381065E-2,-6.741113961E-2,9.741431236E0,9.741750226E0
2.473142812E1,-4.900452122E-2,-3.489788622E-2,9.770622253E0,9.770807465E0
2.473639219E1,-6.606081128E-2,-3.250367939E-2,9.764981270E0,9.765258815E0
2.474135469E1,-7.195054740E-2,-4.923436418E-2,9.790599823E0,9.790987989E0
2.474631875E1,-5.888778716E-2,-4.686889425E-2,9.728235245E0,9.728526376E0
2.475128125E1,-1.591665298E-2,-1.124221310E-1,9.695884705E0,9.696549504E0
2.475624375E1,-3.225468472E-2,-5.945281684E-2,9.744343758E0,9.744578506E0
2.476120781E1,-5.144660547E-2,-2.619256638E-2,9.738615990E0,9.738787101E0
2.476617031E1,-3.442861885E-2,-8.597099036E-2,9.728187561E0,9.728628350E0
2.477113281E1,-3.700478002E-2,-7.784985751E-2,9.719281197E0,9.719663417E0
2.477609688E1,-5.412811413E-2,-6.503609568E-2,9.753806114E0,9.754173120E0
2.478105938E1,-5.996996164E-2,-3.035847656E-2,9.733407021E0,9.733639107E0
2.478602344E1,-5.331408232E-2,-4.663905129E-2,9.702502251E0,9.702760819E0
2.479098594E1,-3.298252076E-2,-5.524859950E-2,9.771081924E0,9.771293785E0
2.479594844E1,-1.475785952E-2,-4.219541326E-2,9.762500763E0,9.762603105E0
2.480091250E1,-5.013458431E-2,-5.444414541E-2,9.760662079E0,9.760942673E0
2.480587500E1,-4.607401788E-2,-1.307234075E-2,9.791815758E0,9.791932880E0
2.481083906E1,-5.347689241E-2,-3.030101582E-2,9.737908363E0,9.738102342E0
2.481580156E1,-6.685569137E-2,-8.491755277E-2,9.658640862E0,9.659245517E0
2.482076562E1,-3.098097071E-2,-6.805279106E-2,9.775362015E0,9.775647985E0
2.482572812E1,-5.455906689E-2,-3.439988941E-2,9.791049957E0,9.791262396E0
2.483069063E1,-4.901409522E-2,-3.925533220E-2,9.783129692E0,9.783331229E0
2.483565469E1,-1.719036885E-2,-7.797435671E-2,9.710661888E0,9.710990156E0
2.484061719E1,-3.550122306E-2,-2.881661244E-2,9.724386215E0,9.724493714E0
2.484558125E1,-5.317043141E-2,-9.595960379E-3,9.754102707E0,9.754252344E0
2.485054375E1,-5.433880165E-2,-2.875915170E-2,9.686442375E0,9.686637481E0
2.485550781E1,-6.193320826E-2,-2.026452310E-2,9.781414986E0,9.781632047E0
2.486047031E1,-6.454767287E-2,-3.534799442E-2,9.745989799E0,9.746267647E0
2.486543281E1,-7.526411861E-2,-5.338112265E-2,9.720353127E0,9.720791076E0
2.487039688E1,-1.171243470E-2,-9.887095541E-2,9.723245621E0,9.723755347E0
2.487535938E1,-2.914222330E-2,-4.447469115E-2,9.786854744E0,9.786999185E0
2.488032344E1,-5.173391104E-2,-6.968084723E-2,9.775746346E0,9.776131568E0
2.488528594E1,-5.333323777E-2,-3.525222465E-2,9.739755630E0,9.739965446E0
2.489025000E1,-6.696103513E-2,-1.097502001E-2,9.746431351E0,9.746667549E0
2.489521250E1,-6.063076481E-2,-3.405512497E-2,9.747628212E0,9.747876261E0
