"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.806890620E-1,8.923668414E-2,-1.611968130E-1,9.847620010E0,9.849343504E0
5.856531250E-1,1.113399565E-1,-1.681974679E-1,9.904946327E0,9.906999986E0
5.906156250E-1,1.069441959E-1,-1.542631984E-1,9.856229782E0,9.858017027E0
5.955796870E-1,9.122866392E-2,-1.650754213E-1,9.815423012E0,9.817234919E0
6.005421870E-1,8.429504931E-2,-1.715589166E-1,9.868325233E0,9.870176342E0
6.055062500E-1,1.597890109E-1,-2.047712803E-1,9.795416832E0,9.798859868E0
6.104687500E-1,1.564658731E-1,-2.236280143E-1,9.792486191E0,9.796288933E0
6.154312500E-1,1.208018437E-1,-1.771326214E-1,9.828753471E0,9.831091692E0
6.203953120E-1,1.378485560E-1,-1.919575185E-1,9.815488815E0,9.818333392E0
6.253578120E-1,1.416218281E-1,-1.889599711E-1,9.853394508E0,9.856223717E0
6.303218750E-1,1.068197042E-1,-1.764143556E-1,9.838866234E0,9.841027448E0
6.352843750E-1,1.061972156E-1,-1.309053600E-1,9.809762955E0,9.811211102E0
6.402484370E-1,1.512943804E-1,-1.810782552E-1,9.794095039E0,9.796937122E0
6.452109370E-1,1.503079832E-1,-2.250166535E-1,9.802005768E0,9.805740261E0
6.501734370E-1,1.425794959E-1,-2.610350251E-1,9.825602531E0,9.830103423E0
6.551375000E-1,1.485745907E-1,-2.288473845E-1,9.790302277E0,9.794103543E0
6.601000000E-1,1.269309968E-1,-2.176903933E-1,9.802819252E0,9.806057611E0
6.650640620E-1,1.097214743E-1,-2.475891858E-1,9.795234680E0,9.798977582E0
6.700265620E-1,1.591856778E-1,-2.159091085E-1,9.786252022E0,9.789927755E0
6.749890620E-1,1.229470447E-1,-1.810016483E-1,9.780476570E0,9.782923873E0
6.799531250E-1,1.319396645E-1,-2.123273760E-1,9.821073532E0,9.824254491E0
6.849156250E-1,1.483255774E-1,-2.283876985E-1,9.844813347E0,9.848579149E0
6.898796870E-1,1.696052551E-1,-2.116761655E-1,9.766905785E0,9.770671489E0
6.948421870E-1,1.424837410E-1,-2.310213149E-1,9.833704948E0,9.837450151E0
6.998062500E-1,1.146535352E-1,-2.266351283E-1,9.830755234E0,9.834035661E0
7.047687500E-1,1.277354509E-1,-2.151621282E-1,9.811812401E0,9.815002480E0
7.097312500E-1,1.005947813E-1,-2.070697248E-1,9.854122162E0,9.856810882E0
7.146953120E-1,1.344009042E-1,-2.260892540E-1,9.802177429E0,9.805705600E0
7.196578120E-1,1.485362649E-1,-1.752268374E-1,9.848835945E0,9.851514449E0
7.246218750E-1,8.445785940E-2,-2.253039479E-1,9.772279739E0,9.775241496E0
7.295843750E-1,1.065515503E-1,-2.098182589E-1,9.799812317E0,9.802637318E0
7.345484370E-1,1.127860546E-1,-1.920915842E-1,9.842189789E0,9.844710240E0
7.395109370E-1,1.249485984E-1,-1.952232122E-1,9.811429024E0,9.814166482E0
7.444734370E-1,1.261361241E-1,-1.333091408E-1,9.877777100E0,9.879481873E0
7.494375000E-1,1.188385934E-1,-9.847830236E-2,9.841184616E0,9.842394792E0
7.544000000E-1,1.032475531E-1,-1.467454135E-1,9.805835724E0,9.807477174E0
7.593640620E-1,1.132170111E-1,-2.112835050E-1,9.824759483E0,9.827683232E0
7.643265620E-1,1.670961231E-1,-1.697105914E-1,9.846201897E0,9.849081916E0
7.692890620E-1,1.635431349E-1,-2.019557059E-1,9.825325012E0,9.828761064E0
7.742531250E-1,1.323035955E-1,-1.939399093E-1,9.784153938E0,9.786970176E0
7.792156250E-1,1.395340711E-1,-1.746618003E-1,9.847954750E0,9.850491828E0
7.841796870E-1,1.403002143E-1,-2.575969398E-1,9.823965073E0,9.828343201E0
7.891421870E-1,1.290857792E-1,-2.251315713E-1,9.814952850E0,9.818383106E0
7.941062500E-1,1.441692561E-1,-2.142044306E-1,9.811314583E0,9.814711517E0
7.990687500E-1,1.367280781E-1,-2.078071237E-1,9.850253105E0,9.853393558E0
8.040328120E-1,1.191259027E-1,-1.957690865E-1,9.809427261E0,9.812103735E0
8.089953120E-1,1.200165376E-1,-2.391041368E-1,9.787985802E0,9.791641375E0
8.139578120E-1,1.363162696E-1,-1.545026302E-1,9.853480339E0,9.855634327E0
8.189218750E-1,1.088021025E-1,-1.542631984E-1,9.813297272E0,9.815112754E0
8.238843750E-1,1.535162181E-1,-1.884428263E-1,9.827469826E0,9.830475121E0
8.288484370E-1,1.188385934E-1,-1.364407688E-1,9.805855751E0,9.807524953E0
8.338109370E-1,1.521084309E-1,-2.213870436E-1,9.788626671E0,9.792311336E0
8.387750000E-1,1.156782433E-1,-2.489778250E-1,9.806238174E0,9.810080456E0
8.437375000E-1,1.460654587E-1,-1.808388382E-1,9.803212166E0,9.805967906E0
8.487000000E-1,1.756099164E-1,-2.124423087E-1,9.854428291E0,9.858282179E0
8.536640620E-1,1.548186690E-1,-2.155451924E-1,9.821063042E0,9.824647974E0
8.586265620E-1,1.390839666E-1,-1.897740066E-1,9.789575577E0,9.792402591E0
8.635906250E-1,1.024239510E-1,-2.182649970E-1,9.784259796E0,9.787229947E0
8.685531250E-1,1.351000071E-1,-2.280333340E-1,9.862741470E0,9.866302272E0
8.735171870E-1,1.394957751E-1,-2.480776012E-1,9.814608574E0,9.818734288E0
8.784796870E-1,1.658319831E-1,-2.537662089E-1,9.790340424E0,9.795032575E0
8.834421870E-1,1.517828107E-1,-1.473774910E-1,9.794296265E0,9.796580907E0
8.884062500E-1,1.244410276E-1,-1.852920502E-1,9.795474052E0,9.798016668E0
8.933687500E-1,1.031517833E-1,-1.367568076E-1,9.809427261E0,9.810922786E0
8.983328120E-1,1.196622029E-1,-2.402629256E-1,9.802857399E0,9.806531420E0
9.032953120E-1,1.344775259E-1,-2.343348861E-1,9.810079575E0,9.813799382E0
9.082593750E-1,1.166072041E-1,-1.730720550E-1,9.802350998E0,9.804572212E0
9.132218750E-1,1.410950869E-1,-2.142140269E-1,9.831722260E0,9.835067771E0
9.181843750E-1,1.178617626E-1,-1.716834158E-1,9.781319618E0,9.783536174E0
9.231484370E-1,1.295071542E-1,-2.046755254E-1,9.790676117E0,9.793671579E0
9.281109370E-1,1.353394389E-1,-1.833383888E-1,9.813161850E0,9.815807416E0
9.330750000E-1,1.286835521E-1,-1.680250764E-1,9.850952148E0,9.853225366E0
9.380375000E-1,1.338454634E-1,-1.586493850E-1,9.868372917E0,9.870555621E0
9.430015620E-1,1.277258694E-1,-2.105365098E-1,9.791126251E0,9.794222419E0
9.479640620E-1,1.473487616E-1,-1.745468676E-1,9.834050179E0,9.836702760E0
9.529265620E-1,1.087542176E-1,-2.024632692E-1,9.815624237E0,9.818314418E0
9.578906250E-1,1.259445846E-1,-2.020418942E-1,9.776808739E0,9.779707157E0
9.628531250E-1,1.529703438E-1,-2.129881829E-1,9.836654663E0,9.840149331E0
9.678171870E-1,1.298806667E-1,-1.981345564E-1,9.817855835E0,9.820713797E0
9.727796870E-1,1.244314462E-1,-1.862880439E-1,9.811199188E0,9.813756464E0
9.777421870E-1,1.371494383E-1,-1.933461428E-1,9.837602615E0,9.840458217E0
9.827062500E-1,1.166646555E-1,-1.899942607E-1,9.829864502E0,9.832392618E0
9.876687500E-1,1.410567909E-1,-2.159570009E-1,9.827374458E0,9.830759034E0
9.926328120E-1,1.455004215E-1,-2.213200033E-1,9.869666100E0,9.873219426E0
9.975953120E-1,1.314321011E-1,-1.789234728E-1,9.807119370E0,9.809631916E0
1.002557812E0,1.508442909E-1,-1.523286849E-1,9.832277298E0,9.834614120E0
1.007521875E0,1.336539090E-1,-2.643103004E-1,9.831884384E0,9.836344537E0
1.012484375E0,1.427423060E-1,-1.944379061E-1,9.806688309E0,9.809654278E0
1.017448437E0,9.108500928E-2,-1.997721791E-1,9.819856644E0,9.822310823E0
1.022410937E0,1.566382498E-1,-2.338752002E-1,9.833014488E0,9.837042598E0
1.027373437E0,1.249102950E-1,-1.840566546E-1,9.803681374E0,9.806204562E0
1.032337500E0,1.473966390E-1,-2.248251140E-1,9.798816681E0,9.802503785E0
1.037300000E0,1.724399924E-1,-2.059492320E-1,9.800463676E0,9.804143966E0
1.042264062E0,1.190301254E-1,-1.972151846E-1,9.831042290E0,9.833740616E0
1.047226562E0,1.455866247E-1,-2.082285136E-1,9.879568100E0,9.882834635E0
1.052190625E0,1.653531492E-1,-1.720760614E-1,9.795196533E0,9.798103233E0
1.057153125E0,1.330314130E-1,-2.277460545E-1,9.833014488E0,9.836551202E0
1.062117187E0,1.453567743E-1,-1.803121120E-1,9.818553925E0,9.821285161E0
1.067079687E0,1.230428144E-1,-1.661192924E-1,9.808526993E0,9.810705220E0
1.072042187E0,1.127381697E-1,-2.514773607E-1,9.771694183E0,9.775579674E0
1.077006250E0,1.547228843E-1,-1.895154268E-1,9.802389145E0,9.805441765E0
1.081968750E0,1.051533371E-1,-2.567062974E-1,9.844430923E0,9.848338721E0
1.086932812E0,1.520988494E-1,-2.470720410E-1,9.792695999E0,9.796993089E0
1.091895312E0,1.518019736E-1,-2.226799130E-1,9.803088188E0,9.806791943E0
1.096859375E0,1.222958192E-1,-2.097320706E-1,9.754667282E0,9.757688127E0
1.101821875E0,1.218169853E-1,-2.303988189E-1,9.862330437E0,9.865773393E0
1.106784375E0,1.200644299E-1,-2.377346456E-1,9.804313660E0,9.807930443E0
1.111748437E0,1.426656991E-1,-1.449353993E-1,9.777087212E0,9.779202121E0
1.116710937E0,1.208880320E-1,-1.999254078E-1,9.830065727E0,9.832841720E0
1.121675000E0,1.059194878E-1,-2.656223178E-1,9.831454277E0,9.835612200E0
1.126637500E0,1.281472445E-1,-1.721718311E-1,9.817634583E0,9.819980328E0
1.131601562E0,1.002787501E-1,-1.533055305E-1,9.866600990E0,9.868301450E0
1.136564062E0,1.346403211E-1,-2.125476599E-1,9.841365814E0,9.844581536E0
1.141526562E0,1.377240568E-1,-2.664555013E-1,9.792955399E0,9.797547749E0
1.146490625E0,1.459601074E-1,-1.991496980E-1,9.836874962E0,9.839973271E0
1.151453125E0,1.268256605E-1,-1.727464497E-1,9.804935455E0,9.807277164E0
1.156445312E0,1.544164270E-1,-2.165986300E-1,9.825469017E0,9.829069173E0
1.161379687E0,1.372643709E-1,-2.123273760E-1,9.762807846E0,9.766081172E0
1.166342187E0,1.017056853E-1,-2.475029975E-1,9.734930038E0,9.738606914E0
1.171306250E0,1.526542902E-1,-2.074719369E-1,9.828782082E0,9.832156688E0
1.176268750E0,1.513710022E-1,-1.981632859E-1,9.847332001E0,9.850488790E0
1.181231250E0,8.439082652E-2,-1.862593144E-1,9.815949440E0,9.818079127E0
1.186195312E0,1.044829637E-1,-1.699979007E-1,9.810547829E0,9.812576862E0
1.191157812E0,1.526351422E-1,-1.868626624E-1,9.791365623E0,9.794337952E0
1.196121875E0,1.429051012E-1,-2.311458141E-1,9.804121971E0,9.807887534E0
1.201085937E0,1.037072390E-1,-1.925417036E-1,9.775113106E0,9.777559191E0
1.206048437E0,1.043680385E-1,-1.799960732E-1,9.803978920E0,9.806186513E0
1.211010937E0,1.505952924E-1,-2.024728507E-1,9.819828033E0,9.823069622E0
1.215975000E0,1.317385584E-1,-1.807909608E-1,9.820286751E0,9.822834229E0
1.220937500E0,1.357416511E-1,-1.848706752E-1,9.853920937E0,9.856589714E0
1.225901562E0,1.368717253E-1,-1.902049631E-1,9.785351753E0,9.788157167E0
1.230864062E0,1.444948614E-1,-1.945624053E-1,9.804542542E0,9.807537292E0
1.235826562E0,9.821973741E-2,-1.826775968E-1,9.825765610E0,9.827954418E0
1.240790625E0,8.950483799E-2,-1.770177037E-1,9.819923401E0,9.821926592E0
1.245753125E0,1.132648960E-1,-2.387689501E-1,9.820200920E0,9.823756189E0
1.250717187E0,1.224490479E-1,-2.439883053E-1,9.802991867E0,9.806792218E0
1.255679687E0,1.471955329E-1,-2.144534290E-1,9.820593834E0,9.824037869E0
1.260643750E0,1.407407522E-1,-1.672589332E-1,9.764454842E0,9.766901344E0
1.265606250E0,1.330026835E-1,-1.783680320E-1,9.748518944E0,9.751057710E0
1.270568750E0,1.177564189E-1,-1.782435328E-1,9.807617188E0,9.809943538E0
1.275532812E0,8.920795470E-2,-1.910860240E-1,9.812759399E0,9.815025163E0
1.280495312E0,1.156112105E-1,-1.959989369E-1,9.823639870E0,9.826275074E0
1.285457812E0,1.291240901E-1,-1.815666854E-1,9.798203468E0,9.800736232E0
1.290421875E0,1.526351422E-1,-2.033826411E-1,9.832804680E0,9.836092205E0
1.295385937E0,1.407790482E-1,-1.779562235E-1,9.818717003E0,9.821338541E0
1.300348437E0,1.372260600E-1,-1.743170321E-1,9.808402061E0,9.810910682E0
1.305310937E0,1.421006620E-1,-2.047616988E-1,9.861017227E0,9.864166498E0
1.310275000E0,1.425603479E-1,-1.683985740E-1,9.866936684E0,9.869403277E0
1.315237500E0,1.315853298E-1,-2.093490064E-1,9.864465714E0,9.867564315E0
1.320201562E0,1.082370654E-1,-2.136968672E-1,9.849391937E0,9.852304459E0
1.325164062E0,1.008533537E-1,-1.912105232E-1,9.795224190E0,9.797609392E0
1.330126562E0,1.405683756E-1,-1.916510612E-1,9.862732887E0,9.865596262E0
1.335090625E0,1.586302370E-1,-1.764335185E-1,9.884729385E0,9.887576415E0
1.340053125E0,1.318726391E-1,-2.009980232E-1,9.848548889E0,9.851482417E0
1.345017187E0,1.292485744E-1,-1.925704330E-1,9.806507111E0,9.809249221E0
1.349979687E0,7.392337173E-2,-2.075964361E-1,9.800874710E0,9.803351775E0
1.354943750E0,1.062259451E-1,-2.129307240E-1,9.879596710E0,9.882461971E0
1.359906250E0,1.215296760E-1,-1.705629230E-1,9.831281662E0,9.833512104E0
1.364870312E0,1.139065400E-1,-1.758110225E-1,9.834767342E0,9.836998164E0
1.369832812E0,1.559391469E-1,-2.248442620E-1,9.851182938E0,9.854982356E0
1.374795312E0,1.360864192E-1,-2.122986615E-1,9.817214012E0,9.820452189E0
1.379759375E0,1.344870925E-1,-2.071559131E-1,9.773456573E0,9.776576791E0
1.384721875E0,1.378485560E-1,-1.537939459E-1,9.788272858E0,9.790451488E0
1.389684375E0,1.458643526E-1,-1.739435494E-1,9.838387489E0,9.841006105E0
1.394648437E0,1.120199114E-1,-2.199217975E-1,9.814388275E0,9.817491089E0
1.399610937E0,1.361438930E-1,-1.693849862E-1,9.845751762E0,9.848149786E0
1.404575000E0,1.195568517E-1,-1.788372993E-1,9.836290359E0,9.838642419E0
1.409537500E0,5.383123085E-2,-1.736274958E-1,9.841500282E0,9.843178964E0
1.414500000E0,1.876766831E-1,-2.052884400E-1,9.831081390E0,9.835015363E0
1.419464062E0,1.921969354E-1,-2.253422737E-1,9.760566711E0,9.765059208E0
1.424426562E0,1.100853980E-1,-2.459036708E-1,9.857751846E0,9.861432902E0
1.429390625E0,1.185417175E-1,-1.768453270E-1,9.807856560E0,9.810167007E0
1.434353125E0,1.034869775E-1,-1.836831570E-1,9.750961304E0,9.753240251E0
1.439317187E0,1.321599334E-1,-2.909721136E-1,9.831214905E0,9.836407755E0
1.444279687E0,1.354064792E-1,-1.588792205E-1,9.811457634E0,9.813678129E0
1.449242187E0,7.978437841E-2,-2.082380801E-1,9.784297943E0,9.786838861E0
1.454206250E0,1.271799952E-1,-2.209369391E-1,9.835102081E0,9.838405401E0
1.459168750E0,1.498961747E-1,-2.047042400E-1,9.823305130E0,9.826581113E0
1.464132812E0,1.237706542E-1,-1.748054475E-1,9.821839333E0,9.824174469E0
1.469095312E0,1.206677631E-1,-1.342764199E-1,9.795359612E0,9.797023057E0
1.474059375E0,1.230811253E-1,-2.400714010E-1,9.858384132E0,9.862074880E0
1.479021875E0,1.254561692E-1,-2.047329694E-1,9.900847435E0,9.903758618E0
1.483984375E0,1.448587775E-1,-2.172690183E-1,9.812673569E0,9.816147536E0
1.488948437E0,1.361821890E-1,-1.841811538E-1,9.827959061E0,9.830628036E0
1.493910937E0,1.216637567E-1,-2.077209353E-1,9.799113274E0,9.802069731E0
1.498875000E0,1.010640413E-1,-2.043307424E-1,9.793874741E0,9.796527315E0
1.503837500E0,1.000489071E-1,-1.772188097E-1,9.842543602E0,9.844647320E0
1.508801562E0,9.445604682E-2,-1.642613858E-1,9.826033592E0,9.827860393E0
1.513764062E0,1.030464396E-1,-1.275822222E-1,9.819723129E0,9.821092512E0
1.518726562E0,1.367472261E-1,-2.133904099E-1,9.824616432E0,9.827884987E0
1.523690625E0,1.190971658E-1,-2.488054335E-1,9.803825378E0,9.807705151E0
1.528653125E0,1.221713275E-1,-1.767208129E-1,9.805079460E0,9.807432860E0
1.533615625E0,1.389115751E-1,-1.837693453E-1,9.799850464E0,9.802557662E0
1.538579687E0,1.344200522E-1,-2.377825379E-1,9.778417587E0,9.782231841E0
1.543542187E0,1.442745924E-1,-2.065046877E-1,9.795042992E0,9.798281816E0
1.548506250E0,1.366323084E-1,-2.010267526E-1,9.831013680E0,9.834018004E0
1.553468750E0,9.582553059E-2,-1.649126112E-1,9.786127090E0,9.787985601E0
1.558432812E0,1.104876176E-1,-1.780519933E-1,9.816686630E0,9.818922875E0
1.563395312E0,8.848969638E-2,-2.018599361E-1,9.814215660E0,9.816690220E0
1.568357812E0,9.705135971E-2,-2.003946900E-1,9.824625969E0,9.827148744E0
