"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.431948594E1,1.416313946E-1,-1.563413739E-1,9.782660484E0,9.784934759E0
2.432445000E1,1.429338306E-1,-1.528458446E-1,9.853365898E0,9.855587829E0
2.432941406E1,1.737903208E-1,-1.683027893E-1,9.790024757E0,9.793013512E0
2.433437656E1,8.611464500E-2,-2.349190712E-1,9.849783897E0,9.852961257E0
2.433933906E1,1.052586809E-1,-1.768740416E-1,9.839536667E0,9.841689166E0
2.434430313E1,1.668950170E-1,-1.964011490E-1,9.777374268E0,9.780770671E0
2.434926562E1,1.084669083E-1,-2.067536712E-1,9.812847137E0,9.815624335E0
2.435422813E1,1.580268890E-1,-1.689827591E-1,9.787458420E0,9.790192541E0
2.435919219E1,1.663203984E-1,-2.025207430E-1,9.800779343E0,9.804282373E0
2.436415469E1,1.705150455E-1,-2.020035833E-1,9.796824455E0,9.800390310E0
2.436911875E1,1.417750567E-1,-2.236567587E-1,9.810519218E0,9.814092411E0
2.437408125E1,1.406928748E-1,-2.196057588E-1,9.850875854E0,9.854327794E0
2.437904531E1,1.479042023E-1,-1.802546531E-1,9.802570343E0,9.805343070E0
2.438400781E1,1.338167340E-1,-2.808781862E-1,9.767807007E0,9.772760777E0
2.438897031E1,1.192503944E-1,-2.028272003E-1,9.875497818E0,9.878300293E0
2.439393438E1,1.432977617E-1,-1.592718810E-1,9.774979591E0,9.777327232E0
2.439889688E1,1.395149231E-1,-2.440361977E-1,9.774347305E0,9.778388585E0
2.440385938E1,1.020887569E-1,-1.910381466E-1,9.810950279E0,9.813341076E0
2.440882344E1,1.396106929E-1,-1.981632859E-1,9.788932800E0,9.791933680E0
2.441378594E1,1.678622812E-1,-2.138788253E-1,9.810260773E0,9.814027630E0
2.441875000E1,1.332038045E-1,-2.059300691E-1,9.819205284E0,9.822267704E0
2.442371250E1,1.494652182E-1,-2.163400799E-1,9.805893898E0,9.809418842E0
2.442867656E1,1.368525624E-1,-1.530373693E-1,9.837469101E0,9.839611139E0
2.443363906E1,1.572607458E-1,-2.276407033E-1,9.785361290E0,9.789272026E0
2.443860156E1,1.244314462E-1,-1.846408397E-1,9.800291061E0,9.802820018E0
2.444356562E1,1.392754912E-1,-1.861252487E-1,9.729221344E0,9.731998162E0
2.444852813E1,1.298902333E-1,-2.019748539E-1,9.773715973E0,9.776665548E0
2.445349219E1,9.043378383E-2,-2.109195888E-1,9.798691750E0,9.801378747E0
2.445845469E1,8.492712677E-2,-1.975982487E-1,9.811189651E0,9.813546763E0
2.446341719E1,1.125657856E-1,-2.036890984E-1,9.812108994E0,9.814868476E0
2.446838125E1,1.633515954E-1,-2.074719369E-1,9.796517372E0,9.800075559E0
2.447334531E1,1.175840273E-1,-1.726698279E-1,9.817116737E0,9.819339179E0
2.447830781E1,1.276013702E-1,-2.187821567E-1,9.760777473E0,9.764062916E0
2.448327031E1,1.410759389E-1,-2.000116110E-1,9.817222595E0,9.820273242E0
2.448823281E1,1.412387490E-1,-2.124518901E-1,9.760700226E0,9.764033648E0
2.449319688E1,1.304935813E-1,-2.112930864E-1,9.789670944E0,9.792820357E0
2.449816094E1,1.197100803E-1,-2.291825563E-1,9.794813156E0,9.798225345E0
2.450312344E1,1.535640955E-1,-2.131797224E-1,9.769577980E0,9.773110121E0
2.450808594E1,1.188098714E-1,-1.831085533E-1,9.784901619E0,9.787335910E0
2.451305000E1,1.308957934E-1,-2.276789993E-1,9.790015221E0,9.793537127E0
2.451801250E1,1.066473201E-1,-2.334729731E-1,9.769061089E0,9.772432544E0
2.452297656E1,1.297082603E-1,-1.886247844E-1,9.840542793E0,9.843205068E0
2.452793906E1,1.585631818E-1,-2.234173268E-1,9.825458527E0,9.829277331E0
2.453290156E1,1.213094071E-1,-1.836735904E-1,9.845665932E0,9.848126197E0
2.453786563E1,1.225735471E-1,-1.762515604E-1,9.774759293E0,9.777116554E0
2.454282812E1,8.759905398E-2,-2.244995087E-1,9.789392471E0,9.792358173E0
2.454779219E1,1.402331889E-1,-2.295656502E-1,9.792906761E0,9.796600868E0
2.455275469E1,1.376474500E-1,-2.320077270E-1,9.783809662E0,9.787528079E0
2.455771875E1,1.460175812E-1,-2.237429321E-1,9.867339134E0,9.870955558E0
2.456268125E1,1.713865399E-1,-2.301498204E-1,9.849286079E0,9.853465307E0
2.456764375E1,1.347169280E-1,-1.975695193E-1,9.808057785E0,9.810972423E0
2.457260781E1,1.079306081E-1,-1.888450533E-1,9.801795006E0,9.804208117E0
2.457757031E1,1.095874012E-1,-2.147215903E-1,9.825775146E0,9.828731962E0
2.458253438E1,1.337879896E-1,-1.797854006E-1,9.807167053E0,9.809727194E0
2.458749688E1,1.617618352E-1,-1.707736254E-1,9.819473267E0,9.822290250E0
2.459246094E1,1.485650092E-1,-1.671440154E-1,9.795062065E0,9.797614482E0
2.459742344E1,1.396777332E-1,-2.039476782E-1,9.784259796E0,9.787381891E0
2.460238594E1,1.423209161E-1,-2.178819329E-1,9.786270142E0,9.789729877E0
2.460735000E1,9.777919948E-2,-1.943229884E-1,9.890935898E0,9.893327809E0
2.461231250E1,1.472050995E-1,-1.913637519E-1,9.835237503E0,9.838200352E0
2.461727656E1,1.173637658E-1,-1.915361285E-1,9.742475510E0,9.745064874E0
2.462223906E1,1.128913984E-1,-1.914020479E-1,9.799553871E0,9.802073010E0
2.462720156E1,1.333570331E-1,-1.766346246E-1,9.840254784E0,9.842743423E0
2.463216563E1,1.323514730E-1,-2.157079875E-1,9.880917549E0,9.884157954E0
2.463712812E1,1.331271976E-1,-2.533831596E-1,9.798394203E0,9.802573888E0
2.464209219E1,7.516835630E-2,-1.922927052E-1,9.760432243E0,9.762615651E0
2.464705469E1,1.413823962E-1,-2.120688111E-1,9.828111649E0,9.831416009E0
2.465201875E1,1.601242125E-1,-1.903486103E-1,9.811735153E0,9.814887624E0
2.465698125E1,1.477030963E-1,-1.923214346E-1,9.815949440E0,9.818944299E0
2.466194375E1,1.169806942E-1,-2.162921727E-1,9.814809799E0,9.817889701E0
2.466690781E1,1.365652680E-1,-1.658319831E-1,9.788071632E0,9.790428826E0
2.467187031E1,1.341135949E-1,-2.049724013E-1,9.713209152E0,9.716297246E0
2.467683438E1,1.763760597E-1,-1.703618169E-1,9.790389061E0,9.793459533E0
2.468179688E1,1.287218630E-1,-1.802067757E-1,9.840991974E0,9.843483470E0
2.468675938E1,9.982863814E-2,-2.129307240E-1,9.825114250E0,9.827928331E0
2.469172344E1,1.222383678E-1,-1.981728673E-1,9.814062119E0,9.816823823E0
2.469668594E1,1.197292432E-1,-2.436148077E-1,9.788645744E0,9.792408732E0
2.470165000E1,1.705437750E-1,-2.359821051E-1,9.795608521E0,9.799934644E0
2.470661250E1,1.290091723E-1,-1.909232140E-1,9.756209373E0,9.758930084E0
2.471157656E1,1.251114011E-1,-1.918904781E-1,9.740034103E0,9.742727501E0
2.471653906E1,1.196334660E-1,-2.166273594E-1,9.788702965E0,9.791830539E0
2.472150156E1,1.132553145E-1,-2.208028585E-1,9.806180954E0,9.809320342E0
2.472646563E1,1.309436858E-1,-2.218180001E-1,9.801115036E0,9.804499244E0
2.473142812E1,1.490917355E-1,-1.997817755E-1,9.817807198E0,9.820971402E0
2.473639219E1,1.222766712E-1,-1.913733333E-1,9.828236580E0,9.830860064E0
2.474135469E1,9.846872836E-2,-2.191460729E-1,9.794640541E0,9.797586663E0
2.474631875E1,9.143935144E-2,-2.273438126E-1,9.793069839E0,9.796135118E0
2.475128125E1,1.499919444E-1,-1.976173967E-1,9.790053368E0,9.793196371E0
2.475624375E1,1.173254624E-1,-2.355511487E-1,9.796642303E0,9.800176020E0
2.476120781E1,1.256668568E-1,-2.082476616E-1,9.846767426E0,9.849770961E0
2.476617031E1,1.616852283E-1,-2.018024772E-1,9.744161606E0,9.747592100E0
2.477113438E1,1.550006270E-1,-2.577884793E-1,9.806746483E0,9.811358554E0
2.477609688E1,1.453088820E-1,-2.249879092E-1,9.764569283E0,9.768241782E0
2.478106094E1,1.273332238E-1,-2.164358348E-1,9.784546852E0,9.787768659E0
2.478602344E1,1.370249540E-1,-2.273150831E-1,9.828533173E0,9.832116370E0
2.479098594E1,1.040041223E-1,-2.273821235E-1,9.822030067E0,9.825212167E0
2.479595000E1,1.041286215E-1,-2.315863520E-1,9.818582535E0,9.821865301E0
2.480091250E1,1.125370562E-1,-2.261945903E-1,9.759647369E0,9.762916847E0
2.480587656E1,1.251401305E-1,-2.155068815E-1,9.777747154E0,9.780922384E0
2.481083906E1,1.493503004E-1,-2.131797224E-1,9.789191246E0,9.792651140E0
2.481580313E1,1.433169097E-1,-2.022334337E-1,9.844038010E0,9.847158089E0
2.482076562E1,1.310107112E-1,-2.255912572E-1,9.797254562E0,9.800727125E0
2.482572812E1,1.448013186E-1,-2.478381842E-1,9.744314194E0,9.748540932E0
2.483069219E1,1.171051934E-1,-2.433275133E-1,9.779002190E0,9.782729973E0
2.483565469E1,1.215967163E-1,-1.958361268E-1,9.786088943E0,9.788803520E0
2.484061875E1,1.329835355E-1,-1.965543777E-1,9.818841934E0,9.821709381E0
2.484558125E1,1.538897157E-1,-1.981249899E-1,9.765824318E0,9.769046021E0
2.485054531E1,1.291719675E-1,-1.969087273E-1,9.749582291E0,9.752426021E0
2.485550781E1,9.948386997E-2,-2.042254061E-1,9.819540977E0,9.822168298E0
2.486047031E1,1.331367642E-1,-1.921873689E-1,9.790771484E0,9.793562561E0
2.486543438E1,1.176510677E-1,-1.930205375E-1,9.864063263E0,9.866653068E0
2.487039688E1,1.339124888E-1,-1.774965376E-1,9.839076996E0,9.841588983E0
2.487536094E1,1.382986605E-1,-2.277843505E-1,9.807483673E0,9.811103313E0
2.488032344E1,1.242686436E-1,-2.248921543E-1,9.793749809E0,9.797119704E0
2.488528750E1,1.139065400E-1,-2.568787038E-1,9.823524475E0,9.827542647E0
2.489025000E1,1.134564281E-1,-1.810878515E-1,9.842918396E0,9.845237819E0
2.489521250E1,1.626620591E-1,-2.080082446E-1,9.791749001E0,9.795308819E0
2.490017656E1,1.329835355E-1,-2.444863021E-1,9.825066566E0,9.829007641E0
2.490513906E1,1.156399399E-1,-1.694520265E-1,9.794975281E0,9.797123421E0
2.491010313E1,1.567148566E-1,-1.915361285E-1,9.733340263E0,9.736485933E0
2.491506562E1,1.227267757E-1,-1.616564989E-1,9.810892105E0,9.812991317E0
2.492002969E1,1.342189461E-1,-2.315671891E-1,9.842083931E0,9.845722634E0
2.492499219E1,1.359331906E-1,-2.835692465E-1,9.800894737E0,9.805938354E0
2.492995469E1,1.112346128E-1,-2.581045330E-1,9.830717087E0,9.834733831E0
2.493491875E1,1.261457056E-1,-1.737615764E-1,9.820335388E0,9.822682575E0
2.493988125E1,1.761940867E-1,-2.094447613E-1,9.713668823E0,9.717524040E0
2.494484531E1,1.203708872E-1,-2.178723663E-1,9.773035049E0,9.776204355E0
2.494980781E1,8.080909401E-2,-2.134574503E-1,9.837458611E0,9.840106001E0
2.495477188E1,1.263755411E-1,-1.680250764E-1,9.789613724E0,9.791871122E0
2.495973438E1,1.547707617E-1,-1.586589515E-1,9.801229477E0,9.803735304E0
2.496469688E1,1.497429460E-1,-2.020323128E-1,9.821964264E0,9.825183052E0
2.496966094E1,1.026537940E-1,-2.066196203E-1,9.795263290E0,9.797980016E0
2.497462344E1,1.221809015E-1,-1.945719868E-1,9.747992516E0,9.750699694E0
2.497958750E1,1.389020085E-1,-1.678048074E-1,9.767663002E0,9.770091747E0
2.498455000E1,1.641656160E-1,-2.055661678E-1,9.831004143E0,9.834523387E0
2.498951406E1,1.382028908E-1,-2.102587819E-1,9.811611176E0,9.814836863E0
2.499447656E1,1.455961913E-1,-1.959893554E-1,9.769290924E0,9.772341339E0
2.499943906E1,1.143566519E-1,-2.006915659E-1,9.848855019E0,9.851563314E0
2.500440313E1,1.428380758E-1,-2.140416205E-1,9.799888611E0,9.803266462E0
2.500936562E1,1.356171519E-1,-2.397936732E-1,9.778388977E0,9.782268858E0
2.501432969E1,1.242207661E-1,-2.198164463E-1,9.812061310E0,9.815309329E0
2.501929219E1,1.373122633E-1,-2.119538933E-1,9.817807198E0,9.821054795E0
2.502425625E1,1.186662167E-1,-1.925608516E-1,9.821848869E0,9.824452991E0
2.502921875E1,1.033912078E-1,-1.693658233E-1,9.861208916E0,9.863205149E0
2.503418125E1,1.428572237E-1,-2.001073807E-1,9.826425552E0,9.829501019E0
2.503914531E1,1.865945011E-1,-2.144917399E-1,9.751430511E0,9.755573855E0
2.504410781E1,9.955090284E-2,-1.820933968E-1,9.801105499E0,9.803302372E0
2.504907188E1,1.394574642E-1,-1.668662876E-1,9.815680504E0,9.818089249E0
2.505403438E1,1.318726391E-1,-1.701702774E-1,9.882977486E0,9.885322063E0
2.505899688E1,1.250060648E-1,-1.760983318E-1,9.822278976E0,9.824652738E0
2.506396094E1,1.409514397E-1,-1.948784441E-1,9.805624962E0,9.808574097E0
2.506892344E1,1.222096309E-1,-1.994369924E-1,9.824922562E0,9.827706429E0
2.507388750E1,1.133798137E-1,-2.043977827E-1,9.784470558E0,9.787262004E0
2.507885000E1,9.049125016E-2,-1.899272352E-1,9.807349205E0,9.809605469E0
2.508381250E1,9.974244237E-2,-2.330132872E-1,9.855463028E0,9.858721785E0
2.508877656E1,1.308096051E-1,-2.633238733E-1,9.794775009E0,9.799187114E0
2.509373906E1,1.619533896E-1,-2.100768238E-1,9.799362183E0,9.802951615E0
2.509870312E1,1.590324491E-1,-2.152674496E-1,9.859533310E0,9.863165237E0
2.510366562E1,1.209263355E-1,-2.069835216E-1,9.761869431E0,9.764812345E0
2.510862969E1,1.101237014E-1,-1.666651666E-1,9.739899635E0,9.741947927E0
2.511359219E1,1.270076185E-1,-1.936909109E-1,9.820671082E0,9.823402038E0
2.511855469E1,1.330314130E-1,-1.769793928E-1,9.800511360E0,9.803011883E0
2.512351875E1,9.862195700E-2,-1.920724362E-1,9.835265160E0,9.837634821E0
2.512848125E1,9.981905669E-2,-1.803695858E-1,9.844420433E0,9.846578629E0
2.513344531E1,1.392467618E-1,-2.298146337E-1,9.820335388E0,9.824010971E0
2.513840781E1,1.192887053E-1,-2.700563669E-1,9.828390121E0,9.832823227E0
2.514337188E1,1.199016199E-1,-1.921011657E-1,9.779653549E0,9.782274930E0
2.514833438E1,1.491683573E-1,-1.973396689E-1,9.821704865E0,9.824819621E0
2.515329844E1,1.604593992E-1,-2.442564517E-1,9.763583183E0,9.767956030E0
2.515826094E1,1.262031645E-1,-1.929918081E-1,9.838416100E0,9.841118047E0
2.516322344E1,1.187811345E-1,-1.499057561E-1,9.880218506E0,9.882069541E0
2.516818750E1,1.394095719E-1,-2.024536878E-1,9.777688980E0,9.780778308E0
2.517315000E1,1.319013685E-1,-1.956924796E-1,9.782871246E0,9.785717314E0
2.517811406E1,1.398501098E-1,-1.881842464E-1,9.804342270E0,9.807145288E0
2.518307656E1,1.124412939E-1,-1.791341752E-1,9.813181877E0,9.815460797E0
2.518803906E1,9.121908247E-2,-1.649126112E-1,9.810576439E0,9.812386415E0
2.519300312E1,1.119337156E-1,-1.908178777E-1,9.840207100E0,9.842693554E0
2.519796563E1,1.362204999E-1,-1.664640456E-1,9.783226013E0,9.785590300E0
2.520292969E1,1.513710022E-1,-1.980962455E-1,9.761562347E0,9.764745504E0
2.520789219E1,9.076897800E-2,-2.118102461E-1,9.829356194E0,9.832057047E0
2.521285625E1,1.122784838E-1,-2.117910832E-1,9.832019806E0,9.834941555E0
2.521781875E1,1.423209161E-1,-1.820646673E-1,9.842697144E0,9.845409582E0
2.522278125E1,1.275151819E-1,-1.668854356E-1,9.838656425E0,9.840897882E0
2.522774531E1,1.305031478E-1,-2.147694677E-1,9.846048355E0,9.849255058E0
2.523270781E1,1.133127734E-1,-1.691264063E-1,9.819070816E0,9.821180948E0
2.523767188E1,1.457781494E-1,-2.109100223E-1,9.873984337E0,9.877312438E0
2.524263438E1,1.503367126E-1,-1.997434497E-1,9.799525261E0,9.802713599E0
2.524759844E1,1.276779920E-1,-1.510453969E-1,9.751066208E0,9.753071751E0
2.525256094E1,1.410088986E-1,-2.483074516E-1,9.831137657E0,9.835283816E0
2.525752344E1,1.200452745E-1,-2.089754939E-1,9.817883492E0,9.820840996E0
2.526248750E1,1.278024912E-1,-1.693754047E-1,9.796298027E0,9.798595641E0
2.526745000E1,1.387870759E-1,-2.170870453E-1,9.808786392E0,9.812169950E0
2.527241406E1,7.290823013E-2,-2.119443119E-1,9.745989799E0,9.748566724E0
2.527737656E1,1.303786486E-1,-2.159378380E-1,9.809571266E0,9.812813876E0
2.528234063E1,9.854534268E-2,-1.979621798E-1,9.866477013E0,9.868954800E0
2.528730312E1,1.041094661E-1,-2.097799480E-1,9.775610924E0,9.778415789E0
2.529226563E1,1.486607641E-1,-1.390073597E-1,9.848214149E0,9.850317000E0
2.529722969E1,1.332325339E-1,-1.960276663E-1,9.830132484E0,9.832989495E0
2.530219219E1,1.133319288E-1,-2.006628215E-1,9.784680367E0,9.787393911E0
2.530715625E1,1.245176420E-1,-1.864508539E-1,9.811438560E0,9.813999959E0
2.531211875E1,1.349659413E-1,-2.314714193E-1,9.773686409E0,9.777358582E0
2.531708281E1,1.013704985E-1,-1.965447962E-1,9.849698067E0,9.852180360E0
2.532204531E1,1.380496621E-1,-1.981441379E-1,9.820479393E0,9.823448189E0
2.532700781E1,1.605838984E-1,-2.478860617E-1,9.745426178E0,9.749900824E0
2.533197188E1,1.388541311E-1,-1.604402512E-1,9.803642273E0,9.805938168E0
2.533693438E1,7.922892272E-2,-1.496663392E-1,9.817969322E0,9.819429660E0
2.534189688E1,1.148546413E-1,-1.962575018E-1,9.783483505E0,9.786125796E0
2.534686094E1,1.297082603E-1,-1.898601949E-1,9.782611847E0,9.785313775E0
2.535182344E1,1.181873679E-1,-2.266926020E-1,9.821532249E0,9.824858957E0
2.535678750E1,1.249964833E-1,-2.002510428E-1,9.829586983E0,9.832421108E0
2.536175000E1,1.218361333E-1,-1.655255258E-1,9.872193336E0,9.874332586E0
2.536671406E1,1.179192215E-1,-1.627195328E-1,9.798778534E0,9.800838910E0
2.537167656E1,1.082179174E-1,-2.158803791E-1,9.842984200E0,9.845946039E0
2.537664062E1,1.051150262E-1,-1.852633208E-1,9.812942505E0,9.815254060E0
2.538160312E1,1.160134375E-1,-1.707736254E-1,9.764014244E0,9.766196645E0
2.538656563E1,1.351766139E-1,-2.202474028E-1,9.761610031E0,9.765030058E0
2.539152969E1,9.907206893E-2,-2.477328330E-1,9.797466278E0,9.801098525E0
2.539649219E1,1.185800284E-1,-1.541865915E-1,9.858872414E0,9.860791043E0
2.540145625E1,1.140693426E-1,-1.800056547E-1,9.855855942E0,9.858159574E0
2.540641875E1,1.133223549E-1,-2.407130450E-1,9.771091461E0,9.774712940E0
2.541138281E1,1.542631984E-1,-1.681304127E-1,9.817720413E0,9.820371637E0
2.541634531E1,1.458835006E-1,-1.776880771E-1,9.798547745E0,9.801244459E0
2.542130781E1,1.396394223E-1,-2.148843855E-1,9.796422005E0,9.799773393E0
2.542627188E1,1.338550299E-1,-1.477892697E-1,9.810816765E0,9.812842831E0
2.543123438E1,1.659564823E-1,-2.083338648E-1,9.818774223E0,9.822386258E0
2.543619844E1,1.049426496E-1,-2.059875280E-1,9.838100433E0,9.840816224E0
2.544116094E1,1.034103632E-1,-1.568202078E-1,9.806114197E0,9.807913230E0
2.544612500E1,1.789522022E-1,-1.843343824E-1,9.835169792E0,9.838524681E0
2.545108750E1,1.373505741E-1,-2.076060176E-1,9.757396698E0,9.760571487E0
2.545605000E1,1.356267333E-1,-2.065525651E-1,9.813478470E0,9.816588932E0
2.546101406E1,1.263372302E-1,-2.222393751E-1,9.806084633E0,9.809416255E0
2.546597656E1,1.208018437E-1,-1.845833808E-1,9.835189819E0,9.837663487E0
2.547094062E1,1.633420140E-1,-2.307914793E-1,9.804121971E0,9.808198252E0
2.547590313E1,1.260882467E-1,-2.416898757E-1,9.766609192E0,9.770412855E0
2.548086719E1,1.231194288E-1,-2.056140453E-1,9.806324005E0,9.809252062E0
2.548582969E1,1.190588623E-1,-2.059683800E-1,9.801010132E0,9.803897061E0
2.549079219E1,1.200835779E-1,-1.674600393E-1,9.790265083E0,9.792433473E0
2.549575625E1,1.362779588E-1,-2.100864053E-1,9.770986557E0,9.774194917E0
2.550071875E1,1.194610894E-1,-2.067632526E-1,9.839057922E0,9.841955232E0
2.550568281E1,1.261361241E-1,-2.135819346E-1,9.801123619E0,9.804261918E0
2.551064531E1,1.549527347E-1,-2.082955539E-1,9.792304039E0,9.795744779E0
2.551560938E1,1.156016290E-1,-2.038998008E-1,9.845887184E0,9.848676729E0
2.552057188E1,1.206390411E-1,-2.264244407E-1,9.836184502E0,9.839529834E0
2.552553438E1,1.401086897E-1,-1.940835714E-1,9.837344170E0,9.840256053E0
2.553049844E1,1.207539588E-1,-2.021663934E-1,9.827949524E0,9.830770296E0
2.553546094E1,1.017727256E-1,-2.702479362E-1,9.786366463E0,9.790626138E0
2.554042344E1,1.143662259E-1,-1.685900986E-1,9.833494186E0,9.835604210E0
2.554538750E1,1.343338639E-1,-1.390935332E-1,9.805433273E0,9.807339816E0
2.555035156E1,1.400991082E-1,-2.299487144E-1,9.786826134E0,9.790529605E0
2.555531406E1,1.228800043E-1,-2.210901678E-1,9.867128372E0,9.870369936E0
2.556027656E1,6.399222463E-2,-2.152195722E-1,9.789967537E0,9.792542001E0
2.556523906E1,1.224203184E-1,-1.857804656E-1,9.766963959E0,9.769497740E0
2.557020313E1,1.472146809E-1,-1.809920669E-1,9.818802834E0,9.821574180E0
2.557516719E1,1.279844493E-1,-1.889599711E-1,9.799831390E0,9.802488519E0
2.558012969E1,1.216541752E-1,-2.125284970E-1,9.791183472E0,9.794245345E0
2.558509219E1,1.520509571E-1,-2.027409971E-1,9.853125572E0,9.856384071E0
2.559005625E1,1.454716921E-1,-1.912105232E-1,9.796575546E0,9.799521208E0
2.559501875E1,1.208305731E-1,-2.405215055E-1,9.774586678E0,9.778292046E0
2.559998281E1,1.186949462E-1,-2.150184661E-1,9.768276215E0,9.771363346E0
2.560494531E1,1.182256788E-1,-1.731869876E-1,9.764664650E0,9.766915929E0
2.560990938E1,1.185896024E-1,-1.950125098E-1,9.814206123E0,9.816859743E0
2.561487188E1,1.438053250E-1,-1.674600393E-1,9.835265160E0,9.837741794E0
2.561983438E1,1.327537000E-1,-1.718366444E-1,9.793434143E0,9.795841143E0
2.562479688E1,1.625663042E-1,-2.045510113E-1,9.813134193E0,9.816612023E0
2.562976094E1,1.458068788E-1,-1.940452605E-1,9.831846237E0,9.834841821E0
2.563472344E1,1.078252643E-1,-1.554603130E-1,9.815212250E0,9.817035485E0
2.563968750E1,9.905291349E-2,-1.535257846E-1,9.868477821E0,9.870169003E0
2.564465000E1,1.058524475E-1,-1.996381134E-1,9.820785522E0,9.823384773E0
2.564961406E1,1.175744534E-1,-1.808675677E-1,9.830161095E0,9.832527853E0
2.565457656E1,1.382316351E-1,-1.593197584E-1,9.831386566E0,9.833648996E0
2.565953906E1,1.540716738E-1,-2.036508024E-1,9.760327339E0,9.763667420E0
2.566450313E1,1.566574126E-1,-1.990060359E-1,9.781462669E0,9.784741024E0
2.566946719E1,1.695286334E-1,-2.174797058E-1,9.762941360E0,9.766834768E0
2.567442969E1,1.425411999E-1,-2.371313125E-1,9.775180817E0,9.779095523E0
2.567939219E1,1.252263188E-1,-1.645295471E-1,9.837918282E0,9.840090839E0
2.568435625E1,1.662725210E-1,-2.165986300E-1,9.810500145E0,9.814299497E0
2.568931875E1,1.578066200E-1,-1.868243366E-1,9.840274811E0,9.843313193E0
2.569428125E1,1.346307546E-1,-1.886726618E-1,9.806554794E0,9.809293540E0
2.569924531E1,1.547324657E-1,-2.021089345E-1,9.779595375E0,9.782907332E0
2.570420781E1,1.391414255E-1,-1.938154101E-1,9.792016983E0,9.794923243E0
2.570917188E1,1.299859881E-1,-2.215019614E-1,9.778140068E0,9.781512289E0
2.571413438E1,8.397901803E-2,-1.936526000E-1,9.799515724E0,9.801788726E0
2.571909844E1,1.387870759E-1,-1.897644252E-1,9.776559830E0,9.779386202E0
2.572406094E1,1.472625583E-1,-1.694137156E-1,9.804983139E0,9.807552275E0
2.572902500E1,1.640602648E-1,-1.830702424E-1,9.770191193E0,9.773283298E0
2.573398750E1,1.467741430E-1,-2.107089013E-1,9.801430702E0,9.804793965E0
2.573895000E1,9.857407212E-2,-2.338847816E-1,9.830305099E0,9.833581102E0
2.574391406E1,9.985736012E-2,-1.797949672E-1,9.805788040E0,9.807944576E0
2.574887656E1,9.249279648E-2,-1.983739734E-1,9.820555687E0,9.822994510E0
2.575384063E1,1.470614523E-1,-2.285792232E-1,9.779356003E0,9.783132390E0
2.575880312E1,1.217307895E-1,-1.669141650E-1,9.760327339E0,9.762513431E0
2.576376719E1,1.222575158E-1,-2.317491472E-1,9.811199188E0,9.814697350E0
2.576872969E1,1.218457073E-1,-2.303222120E-1,9.790858269E0,9.794324905E0
2.577369219E1,9.879434109E-2,-1.783105582E-1,9.791767120E0,9.793888825E0
2.577865625E1,1.251688600E-1,-2.462771535E-1,9.797437668E0,9.801331774E0
2.578361875E1,1.068388596E-1,-2.084296197E-1,9.850406647E0,9.853190780E0
2.578858281E1,1.507963985E-1,-1.846695691E-1,9.883676529E0,9.886551681E0
2.579354531E1,1.188194454E-1,-1.542440504E-1,9.785638809E0,9.787575603E0
2.579850781E1,8.839392662E-2,-1.608520448E-1,9.827690125E0,9.829403850E0
2.580347188E1,1.247474849E-1,-2.407034636E-1,9.833302498E0,9.837039092E0
2.580843438E1,1.092905179E-1,-2.085062414E-1,9.794966698E0,9.797795256E0
2.581339688E1,1.361438930E-1,-1.718653738E-1,9.801324844E0,9.803776903E0
2.581836094E1,1.280610710E-1,-2.194046527E-1,9.790015221E0,9.793310781E0
2.582332344E1,1.343338639E-1,-2.271427065E-1,9.849783897E0,9.853318336E0
2.582828750E1,1.039753929E-1,-1.786553413E-1,9.860777855E0,9.862944211E0
2.583325000E1,9.990525246E-2,-2.205155492E-1,9.773638725E0,9.776636543E0
2.583821406E1,1.158123240E-1,-2.262903750E-1,9.790254593E0,9.793554249E0
2.584317656E1,1.502122134E-1,-1.644529253E-1,9.804983139E0,9.807512571E0
2.584813906E1,1.638878882E-1,-1.529320180E-1,9.785055161E0,9.787622384E0
2.585310312E1,1.426656991E-1,-1.958552748E-1,9.747407913E0,9.750419161E0
2.585806563E1,1.570021659E-1,-2.092915326E-1,9.808479309E0,9.811968150E0
2.586302969E1,1.097597778E-1,-1.967459321E-1,9.767481804E0,9.770079680E0
2.586799219E1,1.230428144E-1,-2.171062231E-1,9.799284935E0,9.802461930E0
2.587295625E1,1.488618702E-1,-2.098086923E-1,9.787362099E0,9.790742382E0
2.587791875E1,1.670673937E-1,-1.517349184E-1,9.777489662E0,9.780094023E0
2.588288281E1,1.253220886E-1,-1.819114387E-1,9.829758644E0,9.832240457E0
2.588784531E1,1.237131879E-1,-2.307340056E-1,9.791337013E0,9.794836581E0
2.589280781E1,1.610818952E-1,-2.013619393E-1,9.829634666E0,9.833016408E0
2.589777188E1,1.363449991E-1,-1.880310178E-1,9.812673569E0,9.815421957E0
2.590273438E1,1.236653030E-1,-1.898793429E-1,9.798213005E0,9.800832891E0
2.590769688E1,1.356267333E-1,-1.672014743E-1,9.862540245E0,9.864889813E0
2.591266094E1,1.242207661E-1,-1.869105399E-1,9.861505508E0,9.864058862E0
2.591762344E1,1.160708964E-1,-1.907412559E-1,9.762462616E0,9.765015669E0
2.592258750E1,1.202655435E-1,-1.622694135E-1,9.828666687E0,9.830741783E0
