"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.711870938E1	-7.594407536E-3	-7.537904382E-2	9.880353928E0	9.880644382E0
2.712367344E1	-6.837840192E-3	-1.009299681E-1	9.858307838E0	9.858826860E0
2.712863594E1	-1.592622884E-2	-9.385270625E-2	9.879653931E0	9.880112538E0
2.713360000E1	-2.800258249E-2	-8.022490889E-2	9.863095284E0	9.863461297E0
2.713856250E1	-5.889736116E-3	-1.991401166E-1	9.856822968E0	9.858836163E0
2.714352500E1	-2.728432231E-2	-7.079175860E-2	9.906306267E0	9.906596780E0
2.714848906E1	-1.280419063E-2	-1.151132211E-1	9.872175217E0	9.872854628E0
2.715345156E1	-1.766920835E-2	-1.125945225E-1	9.811544418E0	9.812206357E0
2.715841562E1	-6.275681406E-2	-3.382528201E-2	9.828829765E0	9.829088316E0
2.716337812E1	6.196194328E-3	-1.565233320E-1	9.860031128E0	9.861275363E0
2.716834219E1	1.004607044E-2	-1.399458796E-1	9.840083122E0	9.841083356E0
2.717330469E1	3.255156800E-2	-1.655638367E-1	9.889556885E0	9.890996227E0
2.717826719E1	2.571372688E-2	-9.683109075E-2	9.781070709E0	9.781583802E0
2.718323125E1	-4.332547262E-2	6.703764666E-4	9.928955078E0	9.929049627E0
2.718819375E1	-4.073973373E-2	-3.885310516E-2	9.790877342E0	9.791039190E0
2.719315781E1	-3.423708305E-2	-2.482403964E-1	1.012528992E1	1.012839036E1
2.719812031E1	-1.804270409E-2	-1.516678929E-1	9.984855652E0	9.986023787E0
2.720308438E1	7.347325981E-2	1.026920974E-1	9.441592216E0	9.442436527E0
2.720804688E1	1.023281813E-1	-5.212656036E-2	9.605939865E0	9.606626303E0
2.721300938E1	-7.937257737E-2	8.475474082E-3	1.012428379E1	1.012459847E1
2.721797344E1	-6.163632870E-2	-2.106035650E-1	9.879425049E0	9.881861778E0
2.722293594E1	1.349084824E-1	-8.952398598E-2	9.476642609E0	9.478025637E0
2.722790000E1	-4.941632599E-2	2.898899466E-2	1.028831577E1	1.028847529E1
2.723286250E1	-5.937620252E-2	-1.309053600E-1	9.813795090E0	9.814847722E0
2.723782656E1	7.368395478E-2	-8.122090250E-2	9.669883728E0	9.670505544E0
2.724278906E1	-1.890461706E-2	-9.640014172E-2	9.896241188E0	9.896728754E0
2.724775156E1	-5.116888136E-2	-1.441117823E-1	1.017954159E1	1.018069022E1
2.725271562E1	-4.952166602E-2	-1.750831753E-1	9.719721794E0	9.721424704E0
2.725767812E1	3.203441948E-2	6.129156332E-3	9.623876572E0	9.623931839E0
2.726264219E1	5.374504253E-2	5.462610722E-2	9.887296677E0	9.887593646E0
2.726760469E1	-1.117900610E-1	-1.975407898E-1	9.965519905E0	9.968104452E0
2.727256875E1	-3.436158225E-2	-2.462292761E-1	1.021926689E1	1.022229061E1
2.727753125E1	3.939898312E-2	-8.736921102E-2	9.478587151E0	9.479071686E0
2.728249375E1	9.476250410E-2	-1.940261014E-2	9.985122681E0	9.985591186E0
2.728745781E1	-5.862921104E-2	-9.123823792E-2	9.836530685E0	9.837128531E0
2.729242031E1	-1.308287531E-1	-1.927140802E-1	9.945427895E0	9.948155150E0
2.729738438E1	-1.322556939E-2	-1.288750917E-1	1.018387127E1	1.018469527E1
2.730234688E1	7.823293656E-2	2.154781483E-3	9.735485077E0	9.735799645E0
2.730731094E1	8.375874907E-2	-8.248503506E-2	9.522439003E0	9.523164593E0
2.731227344E1	-4.160165042E-2	-1.378964335E-1	9.819406509E0	9.820462836E0
2.731723594E1	8.896853775E-3	-1.289038211E-1	9.701641083E0	9.702501484E0
2.732220000E1	-2.602018416E-2	-1.273906827E-1	9.746249199E0	9.747116439E0
2.732716250E1	-6.690356880E-2	-7.332003117E-2	1.003456879E1	1.003505967E1
2.733212656E1	-5.218401924E-2	-1.301296502E-1	1.009560204E1	1.009657553E1
2.733708906E1	1.710417680E-2	-8.606676757E-2	1.006525326E1	1.006563576E1
2.734205313E1	3.769431263E-2	-1.138682291E-1	9.787122726E0	9.787857687E0
2.734701562E1	-1.011310797E-2	-9.230126441E-2	9.869023323E0	9.869460125E0
2.735197813E1	-3.886268288E-2	-8.991663903E-2	9.850109100E0	9.850596154E0
2.735694219E1	-4.630386084E-2	-6.629065424E-2	9.934884071E0	9.935213134E0
2.736190469E1	1.680729724E-2	-6.975746155E-2	9.711915970E0	9.712181032E0
2.736686875E1	5.068046227E-2	-8.405563235E-2	9.695798874E0	9.696295667E0
2.737183125E1	4.139095917E-2	-4.958870634E-2	9.612700462E0	9.612917478E0
2.737679531E1	3.160346299E-2	-4.871721566E-2	9.755759239E0	9.755932066E0
2.738175781E1	-1.389594655E-2	-5.363011733E-4	9.884854317E0	9.884864099E0
2.738672031E1	-3.381570429E-2	-9.951259941E-2	1.009701824E1	1.009756523E1
2.739168438E1	-6.934566051E-2	-1.331942230E-1	1.021923828E1	1.022034151E1
2.739664688E1	-1.629972458E-2	-1.240579560E-1	9.767519951E0	9.768321353E0
2.740161094E1	9.761639684E-2	-1.247762144E-1	9.571932793E0	9.573243727E0
2.740657344E1	1.350329816E-2	-8.810661733E-2	9.689650536E0	9.690060506E0
2.741153750E1	-1.018110365E-1	-1.972726434E-1	9.904266357E0	9.906753962E0
2.741650000E1	-8.246587962E-2	-1.699500084E-1	9.935372353E0	9.937167977E0
2.742146250E1	4.272213206E-2	-6.369534135E-2	9.898501396E0	9.898798521E0
2.742642656E1	-2.889322676E-2	-2.502419613E-2	9.999325752E0	9.999398808E0
2.743138906E1	-7.326257415E-3	-2.952529490E-2	9.997592926E0	9.997639208E0
2.743635312E1	7.365521789E-2	-5.365884677E-2	9.964944839E0	9.965361510E0
2.744131562E1	2.357809804E-2	-8.803958446E-2	9.824568748E0	9.824991501E0
2.744627969E1	-1.292868983E-3	-7.624095678E-2	9.829356194E0	9.829651954E0
2.745124219E1	-7.758171111E-2	-6.203855574E-2	9.819262505E0	9.819764958E0
2.745620469E1	-4.601655528E-2	-1.049139202E-1	9.763362885E0	9.764034989E0
2.746116875E1	-1.101332717E-2	-1.077582315E-1	9.825851440E0	9.826448476E0
2.746613125E1	2.341529354E-2	-8.006210625E-2	9.819866180E0	9.820220467E0
2.747109531E1	-4.153461009E-2	-6.331226975E-2	9.881866455E0	9.882156556E0
2.747605781E1	-1.762132393E-3	-1.102960780E-1	9.910251617E0	9.910865525E0
2.748102031E1	7.738059852E-3	-8.872912079E-2	9.913719177E0	9.914119258E0
2.748598438E1	-6.004657596E-3	-1.139544249E-1	9.896155357E0	9.896813251E0
2.749094688E1	-8.082824759E-3	-8.164227754E-2	9.837554932E0	9.837897023E0
2.749591094E1	-6.464344449E-3	-7.695922256E-2	9.838397026E0	9.838700145E0
2.750087344E1	-7.718906272E-3	-9.120950848E-2	9.839872360E0	9.840298106E0
2.750583750E1	1.733402023E-3	-9.503065795E-2	9.847227097E0	9.847685785E0
2.751080000E1	-5.592855159E-3	-7.507258654E-2	9.830898285E0	9.831186513E0
2.751576250E1	-4.662946984E-2	-1.266724169E-1	9.873304367E0	9.874227025E0
2.752072656E1	7.228573412E-2	-1.843535304E-1	9.840417862E0	9.842410027E0
2.752568906E1	-1.570596360E-2	-7.800309360E-2	9.823438644E0	9.823760887E0
2.753065312E1	-8.977298439E-2	-6.065949425E-2	1.017226410E1	1.017284108E1
2.753561563E1	-3.869987652E-2	-2.015726268E-1	9.959046364E0	9.961161262E0
2.754057969E1	3.638229147E-2	-9.423578158E-3	9.512595177E0	9.512669419E0
2.754554219E1	-6.033388199E-4	1.996764168E-2	1.007772160E1	1.007774140E1
2.755050469E1	-1.014183834E-2	-3.427251875E-1	1.004088020E1	1.004673274E1
2.755546875E1	4.185064882E-2	-9.113289416E-2	9.623321533E0	9.623844035E0
2.756043125E1	-5.158068240E-2	1.749682613E-2	9.904726982E0	9.904876743E0
2.756539531E1	-3.220680356E-2	-1.389786154E-1	9.875516891E0	9.876547282E0
2.757035781E1	1.608903520E-3	-1.238185316E-1	9.774950981E0	9.775735282E0
2.757532188E1	-3.099054657E-2	-1.759546697E-1	9.971926689E0	9.973527077E0
2.758028438E1	3.678451478E-2	-1.652573794E-1	9.810643196E0	9.812103904E0
2.758524688E1	-3.035847563E-3	-3.758896515E-2	9.831655502E0	9.831727827E0
2.759023594E1	-6.985322386E-2	-1.174978390E-1	9.891836166E0	9.892780598E0
2.759517344E1	-5.276820622E-3	-1.596070528E-1	9.728311539E0	9.729622174E0
2.760013750E1	-1.713290811E-2	2.811750397E-2	9.901891708E0	9.901946452E0
2.760510000E1	-2.281195484E-2	-1.642326713E-1	9.958452225E0	9.959832502E0
2.761006250E1	4.530787095E-2	-2.210805863E-1	9.850846291E0	9.853430980E0
2.761502656E1	-1.177947223E-2	6.944143027E-2	9.908815384E0	9.909065707E0
2.761998906E1	-8.432378620E-2	-1.537843645E-1	9.872346878E0	9.873904649E0
2.762495312E1	6.540959328E-2	-2.907901704E-1	9.868765831E0	9.873265740E0
2.762991563E1	1.086967532E-2	-4.006936029E-2	9.937402725E0	9.937489453E0
2.763487969E1	-5.940493569E-2	1.611776464E-2	9.746087074E0	9.746281444E0
2.763984219E1	2.907518670E-2	-2.207741290E-1	9.932720184E0	9.935215994E0
2.764480469E1	-3.105758503E-2	-3.026270773E-3	1.013423443E1	1.013428247E1
2.764976875E1	-4.387135431E-2	-2.547813654E-1	9.924818039E0	9.928184695E0
2.765473125E1	5.740338191E-2	-1.211083010E-1	9.575264931E0	9.576202842E0
2.765969531E1	-6.364745647E-2	1.150940657E-1	1.002910042E1	1.002996275E1
2.766465781E1	-6.321649998E-2	-2.359437793E-1	9.942630768E0	9.945630819E0
2.766962188E1	5.965393037E-2	-1.144715697E-1	9.620936394E0	9.621802296E0
2.767458438E1	-5.476018041E-2	-3.236960620E-2	1.002979946E1	1.003000118E1
2.767954688E1	-1.274672989E-2	-8.330863714E-2	9.801880836E0	9.802243148E0
2.768451094E1	2.474647015E-2	-9.266518056E-2	9.740733147E0	9.741205339E0
2.768947344E1	-7.443093508E-2	-3.230256960E-2	9.943243980E0	9.943575025E0
2.769443750E1	1.312022470E-2	-1.832139045E-1	9.809533119E0	9.811252697E0
2.769940000E1	-2.929545194E-2	-6.403053552E-2	9.785781860E0	9.786035191E0
2.770436406E1	-6.416460383E-4	-1.054885238E-1	9.884930611E0	9.885493484E0
2.770932656E1	-1.618480310E-3	-1.583046168E-1	9.820766449E0	9.822042385E0
2.771428906E1	-5.608177930E-2	-6.210559234E-2	9.898156166E0	9.898509876E0
2.771925312E1	3.150769509E-3	-1.282238662E-1	9.791394234E0	9.792234287E0
2.772421563E1	-4.705084860E-2	-4.294240102E-2	9.846585274E0	9.846791324E0
2.772917969E1	-2.722686157E-2	-2.412397601E-2	9.980105400E0	9.980171695E0
2.773414219E1	-2.231396036E-3	-1.173254624E-1	9.821302414E0	9.822003428E0
2.773910625E1	-2.799300663E-2	-5.353435129E-2	9.829758644E0	9.829944279E0
2.774406875E1	1.534204464E-2	-1.497525275E-1	9.842324257E0	9.843475401E0
2.774903125E1	6.244077906E-2	-2.625002712E-2	9.734862328E0	9.735097968E0
2.775399531E1	3.015736304E-2	-3.083731979E-3	9.644006729E0	9.644054374E0
2.775895781E1	-7.437348366E-2	-1.697584838E-1	1.005863476E1	1.006034207E1
2.776392188E1	-5.701073259E-2	-1.976748705E-1	9.887851715E0	9.889991765E0
2.776888438E1	6.121494994E-2	3.003286570E-2	9.533825874E0	9.534069700E0
2.777384688E1	-8.572199941E-2	-1.488235779E-2	1.018021297E1	1.018058475E1
2.777881094E1	-8.432378620E-2	-3.432998061E-1	9.925268173E0	9.931561487E0
2.778377344E1	7.603026927E-2	-5.031654239E-2	9.526049614E0	9.526485900E0
2.778873750E1	-6.746860594E-2	-3.543418366E-3	1.008639812E1	1.008662440E1
2.779370000E1	-4.750096053E-2	-2.182745785E-1	9.955551147E0	9.958056978E0
2.779866406E1	2.409524471E-2	-9.207142144E-2	9.715009689E0	9.715475850E0
2.780362656E1	-7.392337173E-2	1.821508631E-2	1.002692699E1	1.002721603E1
2.780858906E1	1.910573058E-2	-1.884140968E-1	9.982547760E0	9.984343979E0
2.781355313E1	2.553176694E-2	-5.574659258E-2	9.662193298E0	9.662387846E0
2.781851563E1	-4.742434621E-2	1.977610588E-2	9.948932648E0	9.949065333E0
2.782347969E1	-5.029739067E-2	-1.598847955E-1	9.836989403E0	9.838417225E0
2.782844219E1	2.901772503E-3	-1.373505741E-1	9.760241508E0	9.761208322E0
2.783340625E1	-8.619125932E-3	-1.314608306E-1	1.007470512E1	1.007556646E1
2.783836875E1	-1.666364260E-2	-2.344402298E-2	9.737304688E0	9.737347168E0
2.784333125E1	-1.467166841E-2	6.058287993E-2	9.856679916E0	9.856877016E0
2.784829531E1	-5.657977238E-2	-6.406883895E-2	9.866054535E0	9.866424792E0
2.785325781E1	-3.045424633E-2	-2.329175174E-1	9.799294472E0	9.802109476E0
2.785822188E1	1.512177754E-2	-1.678048074E-1	9.885074615E0	9.886510369E0
2.786318438E1	-3.509899601E-2	-1.035827398E-1	9.725065231E0	9.725680186E0
2.786814844E1	-6.835924834E-2	-3.231214359E-2	9.917157173E0	9.917445410E0
2.787311094E1	-6.167463586E-2	-4.087381065E-2	9.853136063E0	9.853413860E0
2.787807344E1	-3.131615929E-3	-1.234546155E-1	9.898549080E0	9.899319408E0
2.788303750E1	-3.926490899E-3	-1.146247983E-1	9.958911896E0	9.959572301E0
2.788800000E1	7.297527045E-3	-1.597124040E-1	9.752761841E0	9.754072218E0
2.789296406E1	1.981441304E-2	-9.923487157E-2	9.970040321E0	9.970553855E0
2.789792656E1	-2.599145286E-2	-8.877699822E-2	9.735637665E0	9.736077118E0
2.790289062E1	1.053448766E-3	-1.521371454E-1	9.887718201E0	9.888888615E0
2.790785313E1	-4.329674691E-2	-1.072410792E-1	9.897217751E0	9.897893435E0
2.791281562E1	-1.739148051E-2	-4.859271646E-2	9.847352028E0	9.847487277E0
2.791777969E1	-5.872498080E-2	-6.223009154E-2	9.835044861E0	9.835417054E0
2.792274219E1	-7.546523586E-3	-9.838254005E-2	9.889202118E0	9.889694363E0
2.792770625E1	1.646253094E-2	-6.397306919E-2	9.936426163E0	9.936645735E0
2.793266875E1	2.331952564E-2	-1.246612966E-1	9.823323250E0	9.824141892E0
2.793763125E1	7.393294945E-3	-1.306851059E-1	9.885553360E0	9.886419903E0
2.794259531E1	9.126696736E-3	-1.132553145E-1	9.852159500E0	9.852814668E0
2.794755781E1	2.901772410E-2	-8.642110229E-2	9.824951172E0	9.825374098E0
2.795252188E1	-1.273715287E-3	-6.051584333E-2	9.894909859E0	9.895094992E0
2.795748438E1	-7.498639636E-3	-1.060918644E-1	9.802407265E0	9.802984234E0
2.796244844E1	-4.797980189E-3	-8.984002471E-2	9.719079971E0	9.719496373E0
2.796741094E1	-4.778826609E-3	-1.173158810E-1	9.885687828E0	9.886385067E0
2.797237344E1	-2.814623527E-2	-1.066377386E-1	9.756458282E0	9.757081635E0
2.797733750E1	-2.913264744E-2	-8.305007219E-2	9.850319862E0	9.850713041E0
2.798230000E1	3.959051892E-2	-1.587068439E-1	9.839124680E0	9.840484222E0
2.798726250E1	2.238099650E-2	-1.276396811E-1	9.832938194E0	9.833792063E0
2.799222656E1	-4.073015973E-2	-2.215115353E-2	9.850482941E0	9.850592052E0
2.799719062E1	1.034295186E-2	-1.103535444E-1	9.921849251E0	9.922468314E0
2.800215313E1	-1.227746718E-2	-1.332804263E-1	9.885601997E0	9.886508042E0
2.800711562E1	-3.295379132E-2	-8.575072140E-2	9.860614777E0	9.861042689E0
2.801207969E1	1.068771631E-2	-9.074982256E-2	9.843884468E0	9.844308568E0
2.801704219E1	-4.041412380E-3	-1.357416511E-1	9.867482185E0	9.868416631E0
2.802200625E1	1.375229470E-2	-1.220851392E-1	9.912914276E0	9.913675572E0
2.802696875E1	1.905784570E-2	-7.107906044E-2	9.871302605E0	9.871576903E0
2.803193125E1	-3.390189633E-2	-7.665276527E-2	9.833464622E0	9.833821814E0
2.803689531E1	-1.404917520E-2	-9.568187594E-2	9.867060661E0	9.867534570E0
2.804185781E1	-5.069003627E-2	-7.880754024E-2	9.802762032E0	9.803209860E0
2.804682188E1	-5.286397412E-3	-7.915230840E-2	9.816523552E0	9.816844079E0
2.805178438E1	-1.076433063E-2	-1.001255214E-1	9.929070473E0	9.929581131E0
2.805674688E1	-4.049073905E-2	-6.049668789E-2	9.958615303E0	9.958881368E0
2.806171094E1	-2.168188989E-2	-6.362830102E-2	9.895331383E0	9.895559703E0
2.806667344E1	-1.290953532E-2	-7.819462568E-2	9.799956322E0	9.800276780E0
2.807163750E1	-1.970906742E-2	-6.476794183E-2	9.944048882E0	9.944279335E0
2.807660000E1	-1.868435182E-2	-1.219031736E-1	9.859897614E0	9.860668864E0
2.808156406E1	-2.160527557E-2	-7.970776409E-2	9.882680893E0	9.883025941E0
2.808652656E1	-6.598419510E-3	-9.332598001E-2	9.833139420E0	9.833584500E0
2.809148906E1	-1.186566334E-2	-5.090072751E-2	9.863067627E0	9.863206106E0
2.809645312E1	-3.539587930E-2	-1.114261448E-1	9.810107231E0	9.810803868E0
2.810141562E1	-3.839341551E-2	-8.572199941E-2	9.859686852E0	9.860134235E0
2.810637969E1	1.915361360E-2	-1.141555384E-1	9.797867775E0	9.798551489E0
2.811134219E1	-6.358999759E-3	-1.536981612E-1	9.839450836E0	9.840653247E0
2.811630469E1	-1.426944276E-3	-1.017822996E-1	9.858173370E0	9.858698894E0
2.812126875E1	-9.500192478E-3	-1.059386358E-1	9.833034515E0	9.833609766E0
2.812623125E1	7.374141365E-3	-9.846872836E-2	9.799429893E0	9.799927383E0
2.813119531E1	2.777274000E-3	-1.318822056E-1	9.778753281E0	9.779642956E0
2.813615781E1	-4.675397277E-2	-1.272087246E-1	9.847897530E0	9.848830070E0
2.814112188E1	-6.205771118E-3	-1.223341301E-1	9.841001511E0	9.841763810E0
2.814608438E1	-1.641464606E-2	-8.361509442E-2	9.897342682E0	9.897709487E0
2.815104688E1	1.697967947E-2	-1.009012386E-1	9.821771622E0	9.822304575E0
2.815601094E1	1.442267094E-2	-1.151227951E-1	9.808162689E0	9.808848893E0
2.816097344E1	-2.181596495E-2	-1.083424166E-1	9.873955727E0	9.874574204E0
2.816593594E1	-4.042370245E-2	-6.899131835E-2	9.818669319E0	9.818994912E0
2.817090000E1	3.734954633E-3	-8.889192343E-2	9.819061279E0	9.819464350E0
2.817586406E1	1.833000779E-2	-1.180628762E-1	9.861247063E0	9.861970820E0
2.818082656E1	-2.271618694E-2	-1.081796139E-1	9.847648621E0	9.848268996E0
2.818578906E1	-7.862558588E-3	-1.137245819E-1	9.881559372E0	9.882216893E0
2.819075312E1	-2.575203404E-2	-4.782657325E-2	9.859495163E0	9.859644792E0
2.819571563E1	-3.736870363E-2	-6.282385439E-2	9.914858818E0	9.915128271E0
2.820067813E1	-9.241618216E-3	-1.000393182E-1	9.842170715E0	9.842683458E0
2.820564219E1	-7.680599112E-3	-9.029013664E-2	9.896422386E0	9.896837240E0
2.821060469E1	-8.896853775E-3	-8.299260587E-2	9.913824081E0	9.914175450E0
2.821556875E1	-1.646253094E-2	-3.767516091E-2	9.847217560E0	9.847303392E0
2.822053125E1	1.913446002E-2	-1.025580242E-1	9.837276459E0	9.837829659E0
2.822549531E1	-1.060152519E-2	-9.895714372E-2	9.927845001E0	9.928343834E0
2.823045781E1	-1.088882890E-2	-1.081221476E-1	9.836347580E0	9.836947834E0
2.823542031E1	1.693179458E-2	-1.668758541E-1	9.777728081E0	9.779166665E0
2.824038438E1	1.870350540E-2	-1.382986605E-1	9.831693649E0	9.832684087E0
2.824534688E1	-1.450886205E-2	-7.549396157E-2	9.828073502E0	9.828374158E0
2.825031094E1	6.320692482E-4	-1.327153891E-1	9.822384834E0	9.823281407E0
2.825527344E1	-4.884171649E-4	-7.983226329E-2	9.867156029E0	9.867478985E0
2.826023750E1	-3.359543905E-2	-7.835742831E-2	9.813305855E0	9.813676189E0
2.826520000E1	-7.920019329E-3	-1.177276820E-1	9.835965157E0	9.836672867E0
2.827016250E1	-8.714893833E-3	-8.719681948E-2	9.888493538E0	9.888881822E0
2.827512656E1	4.286578670E-2	-8.326075971E-2	9.868985176E0	9.869429479E0
2.828008906E1	1.983356662E-2	-1.160517409E-1	9.873496056E0	9.874197979E0
2.828505312E1	-2.813665755E-2	-5.876328796E-2	9.793530464E0	9.793747176E0
2.829001563E1	-2.702574991E-2	-6.921158731E-2	9.830065727E0	9.830346527E0
2.829497969E1	-3.213976324E-2	-1.035923138E-1	9.842083931E0	9.842681567E0
2.829994219E1	-2.604891360E-2	-7.904696465E-2	9.864627838E0	9.864978933E0
2.830490469E1	-2.651817910E-2	-7.259219140E-2	9.883255005E0	9.883557170E0
2.830986875E1	-1.552400365E-2	-6.061160937E-2	9.868813515E0	9.869011853E0
2.831483125E1	-1.980483718E-2	-7.202716172E-2	9.854524612E0	9.854807734E0
2.831979531E1	-2.498588897E-2	-8.652645350E-2	9.863478661E0	9.863889821E0
2.832475781E1	-1.672110520E-2	-1.198920459E-1	9.860788345E0	9.861531346E0
2.832972031E1	2.336740959E-3	-7.490978390E-2	9.807646751E0	9.807933102E0
2.833468438E1	-2.306095138E-2	-7.792647183E-2	9.880726814E0	9.881061012E0
2.833964688E1	-3.520434350E-2	-5.433880165E-2	9.921753883E0	9.921965137E0
2.834461094E1	-1.091755927E-2	-4.715619609E-2	9.821944237E0	9.822063505E0
2.834957344E1	-7.436390966E-2	-1.270746440E-1	1.004170322E1	1.004278256E1
2.835453750E1	-1.665406674E-2	-8.420886099E-2	9.803259850E0	9.803635661E0
2.835950000E1	1.191354766E-1	-9.196607023E-2	9.731165886E0	9.732329655E0
2.836446250E1	9.557653219E-3	1.176989544E-2	9.770095825E0	9.770107590E0
2.836942656E1	-5.838021636E-2	-8.993579447E-2	9.739899635E0	9.740489803E0
2.837438906E1	-8.853758126E-2	-1.257530451E-1	1.009048748E1	1.009165944E1
2.837935312E1	-5.240428448E-2	-3.848918527E-2	1.009046841E1	1.009067789E1
2.838431563E1	3.002328798E-2	-1.040520072E-1	1.007561493E1	1.007619692E1
2.838927969E1	2.768654749E-2	-1.147971824E-1	9.749342918E0	9.750058065E0
2.839424219E1	4.022258800E-3	-1.192120910E-1	9.936559677E0	9.937275578E0
2.839920469E1	-9.864111198E-4	-8.179550618E-2	9.848702431E0	9.849042139E0
2.840416875E1	-3.533841670E-2	-8.320330083E-2	9.653420448E0	9.653843688E0
2.840913125E1	-2.355894446E-2	-9.486784786E-2	9.798529625E0	9.799017183E0
2.841409531E1	-1.995806582E-2	-4.120900109E-2	9.870805740E0	9.870911937E0
2.841905781E1	2.719813026E-3	-6.157886982E-2	9.937948227E0	9.938139379E0
2.842402188E1	2.972640842E-2	-8.401732892E-2	9.883743286E0	9.884145078E0
2.842898438E1	-3.793372959E-2	-7.134721149E-3	9.925794601E0	9.925869652E0
2.843394688E1	-4.491522163E-2	-1.113782674E-1	9.952658653E0	9.953383182E0
2.843891094E1	-5.012500659E-2	-9.848788381E-2	1.001467800E1	1.001528771E1
2.844387344E1	-2.908476256E-2	-1.615990400E-1	9.779615402E0	9.780993691E0
2.844883750E1	-1.141555421E-2	-1.381454319E-1	9.915212631E0	9.916181523E0
2.845380000E1	-3.878606716E-3	-8.622957021E-2	9.544475555E0	9.544865856E0
2.845876406E1	8.810661966E-4	-1.668662876E-1	9.606849670E0	9.608298794E0
2.846372656E1	-2.405693755E-2	-8.520484716E-2	9.836778641E0	9.837177066E0
2.846868906E1	-7.055233419E-2	-4.232948646E-2	9.817758560E0	9.818103308E0
2.847365313E1	-4.935886338E-2	-1.138203517E-1	1.046983433E1	1.047056934E1
2.847861563E1	2.341529354E-2	-3.500322625E-2	1.001927471E1	1.001936322E1
2.848357969E1	1.305318773E-1	-4.091211781E-2	9.550863266E0	9.551842833E0
2.848854219E1	8.354806155E-2	-8.306922019E-2	9.810107231E0	9.810814679E0
2.849350625E1	-4.781699926E-2	-1.098459810E-1	9.419938087E0	9.420699877E0
2.849846875E1	-1.540908217E-1	-3.291261196E-1	1.017083645E1	1.017732686E1
2.850343125E1	-9.503065795E-2	-3.374866545E-1	1.038716698E1	1.039308260E1
2.850839531E1	-3.886268288E-2	-1.121827140E-1	9.885830879E0	9.886543756E0
2.851335781E1	1.527500711E-2	-8.511865884E-2	9.828580856E0	9.828961296E0
2.851832188E1	1.028549075E-1	-8.398859762E-3	9.853864670E0	9.854405035E0
2.852328438E1	-4.578671232E-2	-8.703401685E-2	9.946845055E0	9.947331194E0
2.852824844E1	-1.757344045E-2	-1.258775443E-1	9.838608742E0	9.839429656E0
2.853321094E1	-1.183693297E-2	-2.019652724E-1	9.886444092E0	9.888513886E0
2.853817344E1	6.653965265E-2	-1.548569649E-2	9.738864899E0	9.739104520E0
2.854313750E1	-3.674620762E-2	-1.495226920E-1	9.989308357E0	9.990494921E0
2.854810000E1	-5.645527691E-2	-2.579895854E-1	9.926762581E0	9.930274979E0
2.855306406E1	8.627744764E-2	2.796427533E-2	9.658736229E0	9.659162041E0
2.855802656E1	4.352658987E-2	-1.343530267E-1	9.615947723E0	9.616984762E0
2.856298906E1	2.145204693E-2	-6.368576735E-2	9.938063622E0	9.938290830E0
2.856795313E1	-5.912720412E-2	-1.312501431E-1	9.894278526E0	9.895325673E0
2.857291562E1	1.187524013E-2	-5.972096696E-2	9.779528618E0	9.779718176E0
2.857787969E1	-3.683239594E-2	-5.996996164E-2	9.826052666E0	9.826304698E0
2.858286719E1	-1.602199674E-2	-1.319971383E-1	9.840953827E0	9.841852070E0
2.858780625E1	-1.729571261E-2	-8.250419050E-2	9.854879379E0	9.855239909E0
2.859276875E1	-4.818091542E-2	-5.079538375E-2	9.873822212E0	9.874070420E0
2.859773125E1	5.506663583E-3	-9.026140720E-2	9.912243843E0	9.912656327E0
2.860269531E1	-2.551261336E-2	-1.191259027E-1	9.776214600E0	9.776973651E0
2.860765781E1	-4.392881319E-2	-6.487329304E-2	9.784001350E0	9.784315035E0
2.861262188E1	-3.601837158E-2	-1.197005063E-1	9.879931450E0	9.880722190E0
2.861758438E1	-3.152684867E-2	-7.505343854E-2	9.835265160E0	9.835602052E0
2.862254844E1	1.808101125E-2	-1.054310650E-1	9.848664284E0	9.849245190E0
2.862751094E1	-2.676717564E-2	-9.035716951E-2	9.800032616E0	9.800485711E0
2.863247344E1	-1.745851897E-2	-1.275439113E-1	9.842007637E0	9.842849515E0
2.863743750E1	-4.167826474E-2	-8.170931041E-2	9.866811752E0	9.867238096E0
2.864240000E1	-4.413950443E-2	-9.602664411E-2	9.771091461E0	9.771662998E0
2.864736406E1	1.086967532E-2	-1.210221127E-1	9.847466469E0	9.848216100E0
2.865232656E1	-2.117432095E-2	-7.401914150E-2	9.917817116E0	9.918115926E0
2.865729062E1	-3.879564255E-2	-1.083519906E-1	9.848376274E0	9.849048710E0
2.866225313E1	-6.014234386E-3	-1.348222792E-1	9.827881813E0	9.828808379E0
2.866721562E1	2.537853783E-3	-1.376665980E-1	9.814034462E0	9.815000303E0
2.867217969E1	-1.972822240E-3	-1.142129973E-1	9.843894958E0	9.844557707E0
2.867714219E1	1.522712177E-3	-1.409035623E-1	9.793118477E0	9.794132204E0
2.868210625E1	-2.878788114E-2	-1.329548061E-1	9.819760323E0	9.820702547E0
2.868706875E1	-1.376187149E-2	-1.072506532E-1	9.862828255E0	9.863420972E0
2.869203281E1	-1.267011557E-2	-6.346549839E-2	9.812424660E0	9.812638081E0
2.869699531E1	-3.051170707E-2	-1.208018437E-1	9.847275734E0	9.848063943E0
