"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.488953120E-1,1.078252643E-1,-2.301593870E-1,9.810585976E0,9.813877767E0
1.538593750E-1,1.691551358E-1,-1.550676525E-1,9.829586983E0,9.832265237E0
1.588218750E-1,1.067047790E-1,-1.899463832E-1,9.831836700E0,9.834250274E0
1.637859370E-1,1.211561784E-1,-2.117527723E-1,9.819473267E0,9.822503413E0
1.687484370E-1,1.099513173E-1,-1.905880272E-1,9.814187050E0,9.816653225E0
1.737109370E-1,9.315360337E-2,-1.326483488E-1,9.835275650E0,9.836611220E0
1.786750000E-1,1.125466302E-1,-1.605934799E-1,9.806170464E0,9.808131125E0
1.836375000E-1,1.229949296E-1,-1.920341402E-1,9.818122864E0,9.820770918E0
1.886015620E-1,8.303091675E-2,-1.782722622E-1,9.825851440E0,9.827819273E0
1.935640620E-1,6.304412335E-2,-1.315853298E-1,9.815604210E0,9.816688610E0
1.985265620E-1,1.529032886E-1,-1.593005955E-1,9.861792564E0,9.864264224E0
2.034906250E-1,1.256955862E-1,-2.142810524E-1,9.887583733E0,9.890704111E0
2.084531250E-1,1.000584811E-1,-2.013810873E-1,9.842083931E0,9.844652464E0
2.134171870E-1,1.496854872E-1,-1.880118698E-1,9.758401871E0,9.761360626E0
2.183796870E-1,1.175648794E-1,-1.410184801E-1,9.861554146E0,9.863263044E0
2.233437500E-1,1.276109517E-1,-2.072133571E-1,9.811285019E0,9.814302607E0
2.283062500E-1,8.794381469E-2,-1.749874055E-1,9.809906006E0,9.811860708E0
2.332703120E-1,9.533711523E-2,-1.447534263E-1,9.815231323E0,9.816761617E0
2.382328120E-1,1.512177736E-1,-1.958169639E-1,9.811103821E0,9.814222806E0
2.431953120E-1,1.355022490E-1,-2.114463151E-1,9.841921806E0,9.845125456E0
2.481593750E-1,1.285782009E-1,-2.396978885E-1,9.813775063E0,9.817543909E0
2.531218750E-1,1.296891123E-1,-1.965447962E-1,9.884471893E0,9.887276356E0
2.580859370E-1,1.330697387E-1,-2.108908743E-1,9.842371941E0,9.845530353E0
2.630484370E-1,1.240771115E-1,-2.040051371E-1,9.841031075E0,9.843927358E0
2.680109370E-1,1.225543991E-1,-1.817294955E-1,9.776214600E0,9.778671540E0
2.729750000E-1,1.067335159E-1,-2.330037057E-1,9.824367523E0,9.827709804E0
2.779375000E-1,1.232630759E-1,-1.656117290E-1,9.829500198E0,9.831667975E0
2.829015620E-1,1.826775968E-1,-1.945145279E-1,9.783034325E0,9.786672959E0
2.878640620E-1,1.259637326E-1,-2.273342460E-1,9.855195045E0,9.858621461E0
2.928281250E-1,1.189726740E-1,-1.806281656E-1,9.807723045E0,9.810107663E0
2.977906250E-1,1.498961747E-1,-2.126051188E-1,9.827556610E0,9.830998867E0
3.027531250E-1,1.237802282E-1,-2.005479187E-1,9.861027718E0,9.863843503E0
3.077171870E-1,1.142896116E-1,-1.907891333E-1,9.866927147E0,9.869433314E0
3.126796870E-1,1.067813933E-1,-1.707448810E-1,9.796499252E0,9.798568961E0
3.176437500E-1,1.359715015E-1,-1.692892164E-1,9.821388245E0,9.823788177E0
3.226062500E-1,1.154579818E-1,-2.256487310E-1,9.836070061E0,9.839335452E0
3.275687500E-1,6.975746155E-2,-2.031719536E-1,9.799189568E0,9.801543813E0
3.325328120E-1,1.136958450E-1,-1.547516137E-1,9.855415344E0,9.857285956E0
3.374953120E-1,1.263563931E-1,-1.986900121E-1,9.835169792E0,9.837988031E0
3.424593750E-1,1.186662167E-1,-1.879735589E-1,9.825372696E0,9.827887074E0
3.474218750E-1,1.118858308E-1,-1.920341402E-1,9.839345932E0,9.841855715E0
3.523859370E-1,1.405204982E-1,-1.718941033E-1,9.856123924E0,9.858624265E0
3.573484370E-1,9.918698668E-2,-1.556518376E-1,9.830362320E0,9.832094838E0
3.623109370E-1,9.725247324E-2,-1.831181198E-1,9.799371719E0,9.801564997E0
3.672750000E-1,1.476168931E-1,-1.851867139E-1,9.817030907E0,9.819887000E0
3.722375000E-1,1.064270586E-1,-2.090808451E-1,9.833072662E0,9.835871060E0
3.772015620E-1,1.086297259E-1,-2.096554637E-1,9.788761139E0,9.791608676E0
3.821640620E-1,1.154196784E-1,-1.667130589E-1,9.821005821E0,9.823098813E0
3.871281250E-1,9.316317737E-2,-1.851579845E-1,9.810873032E0,9.813062341E0
3.920906250E-1,1.167987362E-1,-2.027218491E-1,9.771990776E0,9.774791139E0
3.970531250E-1,1.069537848E-1,-1.678526849E-1,9.851009369E0,9.853019802E0
4.020171870E-1,9.334513545E-2,-1.247953698E-1,9.872576714E0,9.873806670E0
4.069796870E-1,1.102769300E-1,-1.943038404E-1,9.815488815E0,9.818031150E0
4.119437500E-1,8.439082652E-2,-1.807526499E-1,9.817279816E0,9.819306305E0
4.169062500E-1,8.747455478E-2,-1.466496438E-1,9.837132454E0,9.838614376E0
4.218703120E-1,1.190780178E-1,-2.070984542E-1,9.862099648E0,9.864992590E0
4.268328120E-1,7.757213712E-2,-1.793352813E-1,9.834240913E0,9.836181826E0
4.317953120E-1,1.076433137E-1,-1.753800660E-1,9.809111595E0,9.811269823E0
4.367593750E-1,1.437957585E-1,-1.656979024E-1,9.809475899E0,9.811928986E0
4.417218750E-1,9.875603765E-2,-1.540812403E-1,9.845301628E0,9.847002485E0
4.466859370E-1,1.209454983E-1,-1.673451215E-1,9.819636345E0,9.821806868E0
4.516484370E-1,1.398501098E-1,-1.549335718E-1,9.820431709E0,9.822649409E0
4.566125000E-1,1.379347593E-1,-2.027984560E-1,9.885667801E0,9.888709778E0
4.615750000E-1,8.843223751E-2,-2.039093673E-1,9.835064888E0,9.837575954E0
4.665375000E-1,1.204666495E-1,-2.264244407E-1,9.802091599E0,9.805446443E0
4.715015620E-1,1.402331889E-1,-1.983356625E-1,9.802167892E0,9.805177090E0
4.764640620E-1,1.036497802E-1,-1.500111073E-1,9.857349396E0,9.859035638E0
4.814281250E-1,1.171530783E-1,-2.066196203E-1,9.801804543E0,9.804681984E0
4.863906250E-1,1.406737268E-1,-1.754470915E-1,9.781156540E0,9.783741311E0
4.913546870E-1,1.224298999E-1,-1.868818104E-1,9.848166466E0,9.850700312E0
4.963171870E-1,1.450694799E-1,-1.780136824E-1,9.842926979E0,9.845605392E0
5.012796870E-1,1.508825868E-1,-1.827637851E-1,9.789631844E0,9.792500181E0
5.062437500E-1,9.326852113E-2,-2.003276497E-1,9.784230232E0,9.786725265E0
5.112062500E-1,1.528266817E-1,-2.398128211E-1,9.809657097E0,9.813777995E0
5.161703120E-1,1.193748936E-1,-2.431838512E-1,9.785676956E0,9.789426042E0
5.211328120E-1,9.858364612E-2,-1.938345581E-1,9.855271339E0,9.857670300E0
5.260968750E-1,9.983821213E-2,-2.002414614E-1,9.833159447E0,9.835704805E0
5.310593750E-1,1.137341559E-1,-2.101438791E-1,9.837564468E0,9.840465974E0
5.360218750E-1,1.178330332E-1,-2.109578997E-1,9.821398735E0,9.824370767E0
5.409859370E-1,1.040328518E-1,-2.188204676E-1,9.908298492E0,9.911260477E0
5.459484370E-1,1.466017663E-1,-1.383657008E-1,9.843022346E0,9.845086392E0
5.509125000E-1,1.050863042E-1,-1.837789118E-1,9.804429054E0,9.806714378E0
5.558750000E-1,1.330409944E-1,-2.420346439E-1,9.857723236E0,9.861591559E0
5.608390620E-1,9.861238301E-2,-1.543589830E-1,9.839748383E0,9.841453111E0
5.658015620E-1,1.189439371E-1,-1.862497479E-1,9.838818550E0,9.841300071E0
5.707640620E-1,1.074230447E-1,-1.721335351E-1,9.818295479E0,9.820391834E0
5.757281250E-1,8.662221581E-2,-2.128253728E-1,9.851210594E0,9.853890004E0
5.806906250E-1,1.579885930E-1,-2.025015801E-1,9.778944016E0,9.782316359E0
5.856546870E-1,1.217403710E-1,-1.361534595E-1,9.837132454E0,9.838827847E0
5.906171870E-1,1.392371953E-1,-1.663778722E-1,9.864225388E0,9.866610922E0
5.955796870E-1,6.831136346E-2,-2.130456418E-1,9.811343193E0,9.813893730E0
6.005437500E-1,7.871177793E-2,-2.235801220E-1,9.775879860E0,9.778753021E0
6.055078120E-1,1.513710022E-1,-2.005383372E-1,9.814004898E0,9.817220632E0
6.104703120E-1,1.013800725E-1,-2.205347121E-1,9.901278496E0,9.904253093E0
6.154328120E-1,1.167891622E-1,-2.347658426E-1,9.827212334E0,9.830709891E0
6.203968750E-1,8.784804493E-2,-2.024824172E-1,9.848548889E0,9.851021857E0
6.253593750E-1,9.118077904E-2,-2.105269432E-1,9.829874039E0,9.832550999E0
6.303218750E-1,1.671918929E-1,-1.745468676E-1,9.791251183E0,9.794233990E0
6.352859370E-1,1.039849669E-1,-1.833288074E-1,9.797840118E0,9.800106801E0
6.402484370E-1,1.062738299E-1,-1.637729853E-1,9.833091736E0,9.835029680E0
6.452125000E-1,1.342380941E-1,-1.789426357E-1,9.846116066E0,9.848656859E0
6.501750000E-1,1.104301587E-1,-2.245282233E-1,9.848759651E0,9.851937597E0
6.551390620E-1,1.076528877E-1,-1.976748705E-1,9.842457771E0,9.845031208E0
6.601015620E-1,9.068278223E-2,-1.866519600E-1,9.775122643E0,9.777325043E0
6.650640620E-1,1.059673727E-1,-1.845737845E-1,9.810356140E0,9.812664478E0
6.700281250E-1,1.450982094E-1,-2.201707959E-1,9.842495918E0,9.846027350E0
6.749906250E-1,1.274960339E-1,-1.861922741E-1,9.913172722E0,9.915740830E0
6.799546870E-1,1.560157686E-1,-2.167997658E-1,9.811619759E0,9.815254726E0
6.849171870E-1,1.423975378E-1,-2.249208838E-1,9.784164429E0,9.787785246E0
6.898812500E-1,1.083519906E-1,-1.824956387E-1,9.801211357E0,9.803509008E0
6.948437500E-1,1.347552538E-1,-1.729092449E-1,9.819856644E0,9.822303248E0
6.998062500E-1,1.312692910E-1,-1.931067407E-1,9.794775009E0,9.797557824E0
7.047703120E-1,1.021079198E-1,-2.008160502E-1,9.799362183E0,9.801951454E0
7.097328120E-1,1.311064959E-1,-1.969470382E-1,9.859533310E0,9.862371629E0
7.146953120E-1,9.161173552E-2,-1.765771657E-1,9.846843719E0,9.848852900E0
7.196593750E-1,8.825027198E-2,-1.732635945E-1,9.786577225E0,9.788508679E0
7.246234370E-1,1.312213987E-1,-1.482106596E-1,9.807827950E0,9.809825408E0
7.295859370E-1,1.212615296E-1,-1.570213288E-1,9.895445824E0,9.897434420E0
7.345484370E-1,1.566095203E-1,-1.799290478E-1,9.814742088E0,9.817640412E0
7.395125000E-1,1.249390170E-1,-2.365088165E-1,9.845474243E0,9.849107028E0
7.444750000E-1,1.367568076E-1,-2.287420332E-1,9.844996452E0,9.848602971E0
7.494390620E-1,1.105929613E-1,-1.434222609E-1,9.805003166E0,9.806675677E0
7.544015620E-1,1.075188071E-1,-1.671152860E-1,9.850894928E0,9.852899000E0
7.593640620E-1,8.228392154E-2,-1.912296712E-1,9.851411819E0,9.853611230E0
7.643265620E-1,1.146056429E-1,-1.640219688E-1,9.738425255E0,9.740480692E0
7.692906250E-1,1.256477088E-1,-1.936238855E-1,9.770833015E0,9.773558992E0
7.742546870E-1,7.246769965E-2,-1.664161682E-1,9.858287811E0,9.859958645E0
7.792171870E-1,1.689636111E-1,-1.429051012E-1,9.811697006E0,9.814192209E0
7.841796870E-1,1.790958643E-1,-2.163783759E-1,9.809599876E0,9.813620365E0
7.891437500E-1,1.351191700E-1,-1.763856262E-1,9.823974609E0,9.826486972E0
7.941062500E-1,1.224873587E-1,-2.116570175E-1,9.817069054E0,9.820114391E0
7.990687500E-1,1.280323267E-1,-2.352829874E-1,9.784192085E0,9.787858046E0
8.040328120E-1,9.398677945E-2,-1.404725909E-1,9.862798691E0,9.864246757E0
8.089953120E-1,1.225160882E-1,-1.226693168E-1,9.842189789E0,9.843716666E0
8.139593750E-1,1.322557032E-1,-2.002127171E-1,9.802944183E0,9.805880448E0
8.189234370E-1,1.268256605E-1,-1.995423436E-1,9.839748383E0,9.842588589E0
8.238859370E-1,1.161666662E-1,-1.958169639E-1,9.792074203E0,9.794720832E0
8.288484370E-1,8.194873482E-2,-1.838363856E-1,9.790819168E0,9.792887796E0
8.338125000E-1,1.254848987E-1,-1.782626808E-1,9.821541786E0,9.823960866E0
8.387750000E-1,9.596917778E-2,-1.889503896E-1,9.791337013E0,9.793630218E0
8.437375000E-1,9.762597084E-2,-1.466592252E-1,9.755280495E0,9.756871286E0
8.487000000E-1,1.409514397E-1,-1.858475208E-1,9.819368362E0,9.822138344E0
8.536640620E-1,1.540812403E-1,-1.915744543E-1,9.767529488E0,9.770623015E0
8.586281250E-1,1.226501614E-1,-1.871307939E-1,9.760996819E0,9.763560820E0
8.635906250E-1,9.817184508E-2,-1.757056713E-1,9.842543602E0,9.844601300E0
8.685546870E-1,1.277833283E-1,-1.633228660E-1,9.819655418E0,9.821844810E0
8.735171870E-1,1.366801858E-1,-2.154111117E-1,9.839536667E0,9.842843351E0
8.784812500E-1,1.212806776E-1,-1.728805304E-1,9.845359802E0,9.847624400E0
8.834437500E-1,1.162337065E-1,-1.676228493E-1,9.830218315E0,9.832334403E0
8.884078120E-1,1.222766712E-1,-1.971960366E-1,9.820718765E0,9.823459418E0
8.933703120E-1,1.239526123E-1,-1.254082918E-1,9.825966835E0,9.827548816E0
8.983328120E-1,1.162720099E-1,-1.704671681E-1,9.783656120E0,9.785831866E0
9.032953120E-1,1.264808923E-1,-1.758780479E-1,9.854715347E0,9.857096179E0
9.082593750E-1,1.121922880E-1,-1.674408913E-1,9.844209671E0,9.846272777E0
9.132218750E-1,1.360193938E-1,-2.016013712E-1,9.828992844E0,9.832001053E0
9.181859370E-1,1.472817063E-1,-1.665981263E-1,9.845044136E0,9.847555071E0
9.231484370E-1,1.236748844E-1,-2.341050357E-1,9.766734123E0,9.770322210E0
9.281125000E-1,1.632270962E-1,-2.369876504E-1,9.801976204E0,9.806199250E0
9.330750000E-1,1.325525790E-1,-1.625279784E-1,9.804380417E0,9.806623317E0
9.380390620E-1,1.032379791E-1,-1.841619909E-1,9.787649155E0,9.789925929E0
9.430015620E-1,1.323514730E-1,-1.971194148E-1,9.891979218E0,9.894828236E0
9.479640620E-1,1.076433137E-1,-1.700745076E-1,9.794066429E0,9.796134423E0
9.529265620E-1,1.268064976E-1,-1.400703788E-1,9.748920441E0,9.750751220E0
9.578906250E-1,9.281840920E-2,-1.994657218E-1,9.824299812E0,9.826762877E0
9.628531250E-1,9.156385064E-2,-1.746330708E-1,9.874176025E0,9.876144634E0
9.678171870E-1,1.116655618E-1,-1.641464680E-1,9.907713890E0,9.909702709E0
9.727796870E-1,9.394846857E-2,-1.637825519E-1,9.854084015E0,9.855892796E0
9.777437500E-1,1.246804520E-1,-1.364503503E-1,9.848951340E0,9.850685580E0
9.827078120E-1,9.021351486E-2,-1.576533914E-1,9.710595131E0,9.712293800E0
9.876703120E-1,1.063312814E-1,-1.539567411E-1,9.775429726E0,9.777220226E0
9.926328120E-1,1.235695407E-1,-1.419569999E-1,9.848357201E0,9.850155368E0
9.975953120E-1,1.038221568E-1,-1.810016483E-1,9.844890594E0,9.847101678E0
1.002559375E0,1.319013685E-1,-1.995710731E-1,9.817835808E0,9.820749795E0
1.007521875E0,1.122497544E-1,-1.235599592E-1,9.798461914E0,9.799883823E0
1.012484375E0,1.253603995E-1,-1.612830013E-1,9.862348557E0,9.864463822E0
1.017450000E0,1.321886629E-1,-1.787606776E-1,9.823409081E0,9.825924648E0
1.022412500E0,1.332612634E-1,-1.970715374E-1,9.855741501E0,9.858612290E0
1.027375000E0,1.175553054E-1,-1.892376989E-1,9.807301521E0,9.809831461E0
1.032337500E0,9.150638431E-2,-1.591952741E-1,9.808756828E0,9.810475374E0
1.037301562E0,1.202080771E-1,-1.654967964E-1,9.820374489E0,9.822504481E0
1.042264062E0,1.128147840E-1,-1.839800477E-1,9.811362267E0,9.813735546E0
1.047228125E0,1.228033900E-1,-1.611489207E-1,9.839594841E0,9.841680562E0
1.052190625E0,9.593086690E-2,-1.597411335E-1,9.777336121E0,9.779111492E0
1.057153125E0,9.977117181E-2,-1.587068439E-1,9.821378708E0,9.823167609E0
1.062117187E0,1.350329816E-1,-2.211188972E-1,9.812703133E0,9.816122974E0
1.067081250E0,1.416792721E-1,-2.470624596E-1,9.802436829E0,9.806573339E0
1.072043750E0,1.216541752E-1,-1.610723138E-1,9.838023186E0,9.840093711E0
1.077006250E0,1.265574992E-1,-1.895345747E-1,9.797677040E0,9.800327318E0
1.081970312E0,1.355022490E-1,-1.993316561E-1,9.797102928E0,9.800067334E0
1.086932812E0,1.264521629E-1,-2.150950730E-1,9.846412659E0,9.849573508E0
1.091896875E0,9.522219002E-2,-1.731199324E-1,9.795416832E0,9.797409285E0
1.096859375E0,1.321886629E-1,-1.738190502E-1,9.790360451E0,9.792795549E0
1.101821875E0,1.141459569E-1,-2.072708309E-1,9.794285774E0,9.797143682E0
1.106785937E0,1.154005229E-1,-1.600763202E-1,9.810356140E0,9.812340664E0
1.111750000E0,1.229183152E-1,-1.839417219E-1,9.848874092E0,9.851358503E0
1.116712500E0,1.085818335E-1,-2.249208838E-1,9.823246956E0,9.826421535E0
1.121675000E0,1.366993338E-1,-1.485171169E-1,9.807004929E0,9.809082001E0
1.126637500E0,1.106408462E-1,-1.525393873E-1,9.853595734E0,9.855397432E0
1.131601562E0,1.053640321E-1,-2.004042715E-1,9.811093330E0,9.813705508E0
1.136564062E0,1.052108034E-1,-1.802738011E-1,9.858929634E0,9.861138955E0
1.141528125E0,1.116942987E-1,-1.980100572E-1,9.830314636E0,9.832943071E0
1.146490625E0,1.576533914E-1,-1.693754047E-1,9.818515778E0,9.821242014E0
1.151453125E0,1.453759372E-1,-1.639740914E-1,9.859542847E0,9.861977835E0
1.156417187E0,1.124125570E-1,-1.830414981E-1,9.797983170E0,9.800337492E0
1.161381250E0,1.400991082E-1,-1.894866973E-1,9.849985123E0,9.852803656E0
1.166343750E0,9.949344397E-2,-1.993603855E-1,9.867002487E0,9.869517799E0
1.171306250E0,1.224969327E-1,-1.938249916E-1,9.862291336E0,9.864956362E0
1.176270312E0,1.259062737E-1,-1.535066366E-1,9.819205284E0,9.821212201E0
1.181232812E0,1.041381955E-1,-1.677856594E-1,9.856881142E0,9.858859094E0
1.186195312E0,1.274002641E-1,-2.353117168E-1,9.819167137E0,9.822812515E0
1.191159375E0,1.242303401E-1,-1.446959674E-1,9.844171524E0,9.846018642E0
1.196121875E0,1.351862103E-1,-1.852441728E-1,9.792906761E0,9.795591536E0
1.201085937E0,1.139448434E-1,-2.238961607E-1,9.802925110E0,9.806143668E0
1.206048437E0,9.854534268E-2,-1.769219339E-1,9.950244904E0,9.952305572E0
1.211012500E0,1.423592418E-1,-1.857421696E-1,9.814733505E0,9.817523114E0
1.215975000E0,9.776003659E-2,-1.640219688E-1,9.807244301E0,9.809102967E0
1.220937500E0,1.111005321E-1,-1.999924630E-1,9.857666016E0,9.860320461E0
1.225901562E0,1.156207919E-1,-1.975886822E-1,9.790934563E0,9.793610625E0
1.230864062E0,6.750690937E-2,-1.569638699E-1,9.827824593E0,9.829309796E0
1.235828125E0,6.446148455E-2,-2.097224891E-1,9.818333626E0,9.820784795E0
1.240790625E0,1.496759206E-1,-2.601539493E-1,9.832067490E0,9.836647502E0
1.245754687E0,1.409418583E-1,-1.828020960E-1,9.821417809E0,9.824129935E0
1.250717187E0,1.179766878E-1,-2.172977477E-1,9.884912491E0,9.888004438E0
1.255679687E0,9.753978252E-2,-1.735413224E-1,9.831406593E0,9.833421897E0
1.260643750E0,9.214803576E-2,-1.926087290E-1,9.792180061E0,9.794507631E0
1.265606250E0,1.388253868E-1,-2.266734540E-1,9.845973015E0,9.849560292E0
1.270570312E0,1.408652514E-1,-1.683889925E-1,9.850991249E0,9.853437292E0
1.275532812E0,1.201601923E-1,-2.178531885E-1,9.825860977E0,9.829010247E0
1.280496875E0,1.255902499E-1,-1.794789433E-1,9.787994385E0,9.790445326E0
1.285460937E0,1.426178068E-1,-1.582663059E-1,9.838608742E0,9.840915102E0
1.290421875E0,9.542330354E-2,-1.747192740E-1,9.805711746E0,9.807732423E0
1.295385937E0,1.171626523E-1,-1.810686737E-1,9.841854095E0,9.844216830E0
1.300348437E0,1.151706800E-1,-2.058917731E-1,9.786204338E0,9.789047505E0
1.305312500E0,1.315853298E-1,-2.057576925E-1,9.820872307E0,9.823908784E0
1.310275000E0,9.760680795E-2,-1.676228493E-1,9.851335526E0,9.853244955E0
1.315239062E0,7.511088997E-2,-1.355980039E-1,9.780974388E0,9.782202638E0
1.320201562E0,1.350521296E-1,-2.029229552E-1,9.773944855E0,9.776983933E0
1.325164062E0,9.067320824E-2,-1.931833476E-1,9.807013512E0,9.809335118E0
1.330128125E0,7.198885083E-2,-1.391318440E-1,9.859973907E0,9.861218257E0
1.335090625E0,1.056034490E-1,-1.746905297E-1,9.806142807E0,9.808267208E0
1.340054687E0,1.198920459E-1,-1.874755770E-1,9.852149010E0,9.854661907E0
1.345017187E0,1.236748844E-1,-1.669333130E-1,9.816456795E0,9.818655010E0
1.349981250E0,1.037455425E-1,-1.764909625E-1,9.795272827E0,9.797412003E0
1.354943750E0,1.022132561E-1,-2.073187083E-1,9.894565582E0,9.897265110E0
1.359906250E0,1.012747362E-1,-1.600380242E-1,9.781435013E0,9.783268352E0
1.364870312E0,1.444852948E-1,-1.754662544E-1,9.807579041E0,9.810212589E0
1.369832812E0,1.109664589E-1,-2.166082114E-1,9.859533310E0,9.862536680E0
1.374796875E0,9.660124779E-2,-1.804557592E-1,9.829854965E0,9.831985797E0
1.379759375E0,1.417367458E-1,-2.127487659E-1,9.825247765E0,9.828572886E0
1.384721875E0,1.322173923E-1,-2.301881313E-1,9.824578285E0,9.828163943E0
1.389685937E0,1.247283295E-1,-1.784159094E-1,9.835725784E0,9.838134533E0
1.394648437E0,1.411717087E-1,-2.334442437E-1,9.831320763E0,9.835105165E0
1.399612500E0,1.326675117E-1,-1.822657883E-1,9.889968872E0,9.892537884E0
1.404575000E0,8.401732892E-2,-2.092149258E-1,9.821111679E0,9.823699120E0
1.409539062E0,1.111388430E-1,-2.074336410E-1,9.842658997E0,9.845471887E0
1.414501562E0,1.219702139E-1,-1.854452789E-1,9.870556831E0,9.873052155E0
1.419464062E0,7.744763792E-2,-1.833766997E-1,9.787304878E0,9.789328983E0
1.424428125E0,7.587704062E-2,-1.403672695E-1,9.809398651E0,9.810696315E0
1.429390625E0,1.004607007E-1,-2.183416188E-1,9.824128151E0,9.827067688E0
1.434354687E0,1.260020435E-1,-1.514955163E-1,9.821197510E0,9.823174025E0
1.439317187E0,1.338167340E-1,-1.778604537E-1,9.863833427E0,9.866344366E0
1.444281250E0,1.086297259E-1,-2.190119922E-1,9.822260857E0,9.825302795E0
1.449243750E0,1.239143088E-1,-1.913350224E-1,9.805654526E0,9.808303856E0
1.454206250E0,8.657433093E-2,-1.809441894E-1,9.858901024E0,9.860941401E0
1.459170312E0,1.240292266E-1,-2.017450035E-1,9.857962608E0,9.860806817E0
1.464132812E0,1.714535654E-1,-1.919766665E-1,9.792840958E0,9.796223016E0
1.469096875E0,1.283004731E-1,-1.889312416E-1,9.822097778E0,9.824752455E0
1.474059375E0,1.150366068E-1,-2.019173950E-1,9.920489311E0,9.923210782E0
1.479023437E0,1.210699901E-1,-1.812219024E-1,9.848423958E0,9.850835182E0
1.483985937E0,1.333857775E-1,-2.227756828E-1,9.808728218E0,9.812164391E0
1.488948437E0,1.599518210E-1,-1.862976253E-1,9.841643333E0,9.844705932E0
1.493912500E0,9.685025364E-2,-1.933365762E-1,9.828858376E0,9.831236747E0
1.498875000E0,1.287984699E-1,-2.324865609E-1,9.843022346E0,9.846609973E0
1.503839062E0,1.401374191E-1,-1.617618352E-1,9.872394562E0,9.874714161E0
1.508801562E0,7.186435908E-2,-1.422634572E-1,9.836865425E0,9.838156574E0
1.513765625E0,1.354447752E-1,-1.828787029E-1,9.804944992E0,9.807585646E0
1.518728125E0,1.222383678E-1,-2.066100240E-1,9.816954613E0,9.819889398E0
1.523690625E0,1.048660353E-1,-1.775827259E-1,9.833129883E0,9.835292360E0
1.528654687E0,1.013417691E-1,-1.746043414E-1,9.818468094E0,9.820543393E0
1.533617187E0,1.210699901E-1,-1.854069829E-1,9.783110619E0,9.785616336E0
1.538581250E0,1.142704636E-1,-1.557859182E-1,9.838148117E0,9.840044988E0
1.543543750E0,1.237993836E-1,-1.660235226E-1,9.829442978E0,9.831624451E0
1.548507812E0,1.397735029E-1,-1.517061889E-1,9.787334442E0,9.789508000E0
1.553470312E0,1.316236258E-1,-2.074240595E-1,9.826369286E0,9.829439600E0
1.558432812E0,1.167029664E-1,-1.918234378E-1,9.798213005E0,9.800785372E0
1.563396875E0,9.853576869E-2,-2.017928958E-1,9.828553200E0,9.831118333E0
1.568359375E0,8.925583959E-2,-2.174318284E-1,9.843253136E0,9.846058882E0
